baseline_count_mean,baseline_ms_mean,baseline_sec_mean,case_name,delta_ms_mg_minus_baseline,measurement_mode,metric,mg_count_mean,mg_ms_mean,mg_sec_mean,profile,speedup_baseline_over_mg
5.6,28.995900000000002,0.0289959,Base_Eastern_Interconnect_515GW,41.58999999999999,operators,NR.iteration.linear_solve.total_sec,5.7,70.5859,0.0705859,cuda_edge,0.41078884026413215
6.6,4.5033,0.0045033,Base_Eastern_Interconnect_515GW,0.07740000000000004,operators,NR.iteration.mismatch.total_sec,6.7,4.5807,0.0045807,cuda_edge,0.9831030191892068
6.6,34.278299999999994,0.0342783,Base_Eastern_Interconnect_515GW,41.69440000000001,operators,NR.iteration.total.total_sec,6.7,75.9727,0.0759727,cuda_edge,0.45119233619444876
5.6,0.314,0.000314,Base_Eastern_Interconnect_515GW,0.018000000000000002,operators,NR.iteration.voltage_update.total_sec,5.7,0.332,0.000332,cuda_edge,0.9457831325301205
1.0,0.6769999999999999,0.000677,Base_Eastern_Interconnect_515GW,-0.014499999999999973,operators,NR.solve.download.total_sec,1.0,0.6625,0.0006625,cuda_edge,1.02188679245283
1.0,40.1945,0.0401945,Base_Eastern_Interconnect_515GW,41.4808,operators,NR.solve.total.total_sec,1.0,81.67530000000001,0.0816753,cuda_edge,0.49212552632191126
1.0,5.2348,0.0052347999999999995,Base_Eastern_Interconnect_515GW,-0.20129999999999976,operators,NR.solve.upload.total_sec,1.0,5.0335,0.0050335,cuda_edge,1.03999205324327
,360.327,0.360327,Base_Eastern_Interconnect_515GW,19.137000000000015,operators,analyze_sec,,379.464,0.379464,cuda_edge,0.9495683384985136
,400.5247,0.4005247,Base_Eastern_Interconnect_515GW,60.6177,operators,elapsed_sec,,461.1424,0.4611424,cuda_edge,0.8685488473842353
,40.1971,0.0401971,Base_Eastern_Interconnect_515GW,41.480799999999995,operators,solve_sec,,81.6779,0.0816779,cuda_edge,0.4921416931630221
1.0,32.7326,0.0327326,Base_Florida_42GW,8.124300000000002,operators,CUDA.analyze.cudss32.analysis.total_sec,1.0,40.8569,0.0408569,cuda_edge,0.8011523145417297
1.0,1.6731,0.0016731,Base_Florida_42GW,0.15669999999999984,operators,CUDA.analyze.cudss32.setup.total_sec,1.0,1.8297999999999999,0.0018298,cuda_edge,0.914362225379823
1.0,0.6072,0.0006072,Base_Florida_42GW,0.9867999999999999,operators,CUDA.solve.factorization32.total_sec,1.0,1.5939999999999999,0.001594,cuda_edge,0.3809284818067754
3.0,1.4362,0.0014361999999999999,Base_Florida_42GW,2.6174000000000004,operators,CUDA.solve.refactorization32.total_sec,3.0,4.0536,0.0040536,cuda_edge,0.35430234852970194
4.0,0.2329,0.0002329,Base_Florida_42GW,0.007900000000000003,operators,CUDA.solve.rhsPrepare.total_sec,4.0,0.2408,0.0002408,cuda_edge,0.9671926910299004
4.0,0.9417,0.0009417,Base_Florida_42GW,2.2841,operators,CUDA.solve.solve32.total_sec,4.0,3.2258,0.0032258,cuda_edge,0.2919275838551677
1.0,1.8962,0.0018962,Base_Florida_42GW,-0.0021000000000001053,operators,NR.analyze.jacobian_builder.total_sec,1.0,1.8941,0.0018941,cuda_edge,1.0011087059817327
1.0,34.4096,0.0344096,Base_Florida_42GW,8.2802,operators,NR.analyze.linear_solve.total_sec,1.0,42.6898,0.0426898,cuda_edge,0.8060379762847331
1.0,0.6592,0.0006592,Base_Florida_42GW,0.030500000000000037,operators,NR.analyze.storage_prepare.total_sec,1.0,0.6897,0.0006897,cuda_edge,0.9557778744381614
1.0,36.967,0.036967,Base_Florida_42GW,8.309200000000002,operators,NR.analyze.total.total_sec,1.0,45.2762,0.0452762,cuda_edge,0.8164775312415794
4.0,0.0634,6.34e-05,Base_Florida_42GW,0.0030000000000000053,operators,NR.iteration.jacobian.total_sec,4.0,0.0664,6.64e-05,cuda_edge,0.9548192771084336
4.0,3.2308000000000003,0.0032308000000000003,Base_Florida_42GW,5.895899999999999,operators,NR.iteration.linear_solve.total_sec,4.0,9.1267,0.0091267,cuda_edge,0.35399432434505357
5.0,0.36929999999999996,0.0003693,Base_Florida_42GW,0.03150000000000001,operators,NR.iteration.mismatch.total_sec,5.0,0.4008,0.0004008,cuda_edge,0.9214071856287425
5.0,3.7735,0.0037735,Base_Florida_42GW,5.913900000000001,operators,NR.iteration.total.total_sec,5.0,9.6874,0.0096874,cuda_edge,0.38952660156491936
4.0,0.1035,0.0001035,Base_Florida_42GW,-0.016599999999999997,operators,NR.iteration.voltage_update.total_sec,4.0,0.0869,8.69e-05,cuda_edge,1.19102416570771
1.0,0.0636,6.36e-05,Base_Florida_42GW,0.0008999999999999948,operators,NR.solve.download.total_sec,1.0,0.0645,6.45e-05,cuda_edge,0.986046511627907
1.0,4.2995,0.0042995,Base_Florida_42GW,5.8699,operators,NR.solve.total.total_sec,1.0,10.1694,0.0101694,cuda_edge,0.42278797175841254
1.0,0.4586,0.0004586,Base_Florida_42GW,-0.044599999999999945,operators,NR.solve.upload.total_sec,1.0,0.41400000000000003,0.00041400000000000003,cuda_edge,1.1077294685990338
,36.9683,0.0369683,Base_Florida_42GW,8.309299999999999,operators,analyze_sec,,45.2776,0.0452776,cuda_edge,0.8164809972260014
,41.269600000000004,0.041269600000000004,Base_Florida_42GW,14.179099999999993,operators,elapsed_sec,,55.448699999999995,0.0554487,cuda_edge,0.7442843565313525
,4.3007,0.0043007,Base_Florida_42GW,5.8699,operators,solve_sec,,10.1706,0.0101706,cuda_edge,0.422856075354453
1.0,55.2976,0.0552976,Base_MIOHIN_76GW,9.729699999999994,operators,CUDA.analyze.cudss32.analysis.total_sec,1.0,65.0273,0.0650273,cuda_edge,0.8503751501292535
1.0,1.6922000000000001,0.0016922,Base_MIOHIN_76GW,0.20870000000000002,operators,CUDA.analyze.cudss32.setup.total_sec,1.0,1.9009,0.0019009,cuda_edge,0.8902099005734125
1.0,0.8976000000000001,0.0008976,Base_MIOHIN_76GW,1.4722999999999997,operators,CUDA.solve.factorization32.total_sec,1.0,2.3699,0.0023699,cuda_edge,0.3787501582345247
3.0,2.3731,0.0023731,Base_MIOHIN_76GW,3.9069,operators,CUDA.solve.refactorization32.total_sec,3.0,6.28,0.00628,cuda_edge,0.3778821656050955
4.0,0.38470000000000004,0.0003847,Base_MIOHIN_76GW,-0.004800000000000063,operators,CUDA.solve.rhsPrepare.total_sec,4.0,0.37989999999999996,0.00037989999999999996,cuda_edge,1.012634903922085
4.0,1.2068,0.0012068,Base_MIOHIN_76GW,2.6459,operators,CUDA.solve.solve32.total_sec,4.0,3.8527,0.0038527,cuda_edge,0.3132348742440367
1.0,3.504,0.003504,Base_MIOHIN_76GW,-0.04030000000000006,operators,NR.analyze.jacobian_builder.total_sec,1.0,3.4637000000000002,0.0034637,cuda_edge,1.0116349568380634
1.0,56.9928,0.0569928,Base_MIOHIN_76GW,9.93879999999999,operators,NR.analyze.linear_solve.total_sec,1.0,66.93159999999999,0.0669316,cuda_edge,0.851508106783642
1.0,0.9416,0.0009416,Base_MIOHIN_76GW,0.05249999999999992,operators,NR.analyze.storage_prepare.total_sec,1.0,0.9941,0.0009941,cuda_edge,0.9471884116286089
1.0,61.4405,0.0614405,Base_MIOHIN_76GW,9.951899999999993,operators,NR.analyze.total.total_sec,1.0,71.3924,0.0713924,cuda_edge,0.8606028092626107
4.0,0.0805,8.05e-05,Base_MIOHIN_76GW,-0.0003000000000000073,operators,NR.iteration.jacobian.total_sec,4.0,0.0802,8.02e-05,cuda_edge,1.0037406483790525
4.0,4.8802,0.0048802,Base_MIOHIN_76GW,8.020799999999998,operators,NR.iteration.linear_solve.total_sec,4.0,12.901,0.012901,cuda_edge,0.3782807534299667
5.0,0.607,0.000607,Base_MIOHIN_76GW,0.004299999999999942,operators,NR.iteration.mismatch.total_sec,5.0,0.6113,0.0006113,cuda_edge,0.9929658105676428
5.0,5.6658,0.0056658,Base_MIOHIN_76GW,8.023299999999999,operators,NR.iteration.total.total_sec,5.0,13.6891,0.0136891,cuda_edge,0.41389134420816565
4.0,0.09079999999999999,9.08e-05,Base_MIOHIN_76GW,-0.0023000000000000017,operators,NR.iteration.voltage_update.total_sec,4.0,0.0885,8.85e-05,cuda_edge,1.0259887005649717
1.0,0.1006,0.00010059999999999999,Base_MIOHIN_76GW,-0.0006999999999999899,operators,NR.solve.download.total_sec,1.0,0.0999,9.99e-05,cuda_edge,1.007007007007007
1.0,6.5388,0.0065388,Base_MIOHIN_76GW,7.944,operators,NR.solve.total.total_sec,1.0,14.482800000000001,0.0144828,cuda_edge,0.4514872814649101
1.0,0.7695,0.0007695,Base_MIOHIN_76GW,-0.07890000000000003,operators,NR.solve.upload.total_sec,1.0,0.6906,0.0006906,cuda_edge,1.1142484795829715
,61.44199999999999,0.061442,Base_MIOHIN_76GW,9.952000000000002,operators,analyze_sec,,71.394,0.071394,cuda_edge,0.8606045325937753
,67.9826,0.0679826,Base_MIOHIN_76GW,17.896300000000004,operators,elapsed_sec,,85.8789,0.08587890000000001,cuda_edge,0.7916100462395302
,6.5404,0.0065404,Base_MIOHIN_76GW,7.944100000000001,operators,solve_sec,,14.4845,0.0144845,cuda_edge,0.4515447547378232
1.0,40.8499,0.0408499,Base_Texas_66GW,8.5157,operators,CUDA.analyze.cudss32.analysis.total_sec,1.0,49.3656,0.0493656,cuda_edge,0.8274972855591748
1.0,1.6967,0.0016967,Base_Texas_66GW,0.1633000000000001,operators,CUDA.analyze.cudss32.setup.total_sec,1.0,1.86,0.00186,cuda_edge,0.9122043010752687
1.0,0.7336,0.0007336,Base_Texas_66GW,1.0362,operators,CUDA.solve.factorization32.total_sec,1.0,1.7698,0.0017698,cuda_edge,0.4145101141371907
3.0,1.8387,0.0018387,Base_Texas_66GW,2.7446,operators,CUDA.solve.refactorization32.total_sec,3.0,4.5833,0.0045833,cuda_edge,0.40117382671873975
4.0,0.2844,0.0002844,Base_Texas_66GW,0.0034000000000000284,operators,CUDA.solve.rhsPrepare.total_sec,4.0,0.2878,0.0002878,cuda_edge,0.9881862404447532
4.0,1.0690000000000002,0.001069,Base_Texas_66GW,2.2925,operators,CUDA.solve.solve32.total_sec,4.0,3.3615,0.0033615,cuda_edge,0.3180127919083743
1.0,2.5482,0.0025482,Base_Texas_66GW,-0.12280000000000016,operators,NR.analyze.jacobian_builder.total_sec,1.0,2.4254,0.0024254,cuda_edge,1.0506308237816444
1.0,42.5498,0.0425498,Base_Texas_66GW,8.679100000000002,operators,NR.analyze.linear_solve.total_sec,1.0,51.2289,0.0512289,cuda_edge,0.8305819566689895
