CUDA.analyze.cudss32.analysis.avg_sec,CUDA.analyze.cudss32.analysis.count,CUDA.analyze.cudss32.analysis.total_sec,CUDA.analyze.cudss32.setup.avg_sec,CUDA.analyze.cudss32.setup.count,CUDA.analyze.cudss32.setup.total_sec,CUDA.solve.factorization32.avg_sec,CUDA.solve.factorization32.count,CUDA.solve.factorization32.total_sec,CUDA.solve.refactorization32.avg_sec,CUDA.solve.refactorization32.count,CUDA.solve.refactorization32.total_sec,CUDA.solve.rhsPrepare.avg_sec,CUDA.solve.rhsPrepare.count,CUDA.solve.rhsPrepare.total_sec,CUDA.solve.solve32.avg_sec,CUDA.solve.solve32.count,CUDA.solve.solve32.total_sec,NR.analyze.jacobian_builder.avg_sec,NR.analyze.jacobian_builder.count,NR.analyze.jacobian_builder.total_sec,NR.analyze.linear_solve.avg_sec,NR.analyze.linear_solve.count,NR.analyze.linear_solve.total_sec,NR.analyze.storage_prepare.avg_sec,NR.analyze.storage_prepare.count,NR.analyze.storage_prepare.total_sec,NR.analyze.total.avg_sec,NR.analyze.total.count,NR.analyze.total.total_sec,NR.iteration.jacobian.avg_sec,NR.iteration.jacobian.count,NR.iteration.jacobian.total_sec,NR.iteration.linear_solve.avg_sec,NR.iteration.linear_solve.count,NR.iteration.linear_solve.total_sec,NR.iteration.mismatch.avg_sec,NR.iteration.mismatch.count,NR.iteration.mismatch.total_sec,NR.iteration.total.avg_sec,NR.iteration.total.count,NR.iteration.total.total_sec,NR.iteration.voltage_update.avg_sec,NR.iteration.voltage_update.count,NR.iteration.voltage_update.total_sec,NR.solve.download.avg_sec,NR.solve.download.count,NR.solve.download.total_sec,NR.solve.total.avg_sec,NR.solve.total.count,NR.solve.total.total_sec,NR.solve.upload.avg_sec,NR.solve.upload.count,NR.solve.upload.total_sec,analyze_sec,backend,buses,case_name,compute,dump_case_name,elapsed_sec,final_mismatch,implementation,iterations,jacobian,max_abs_v_delta_from_v0,measurement_mode,mg_device_indices,mg_enabled,pq,profile,profile_label,pv,repeat_idx,solve_sec,source_profile,success,variant
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015135,cuda,993,MemphisCase2026_Mar7,mixed,MemphisCase2026_Mar7,0.016124,5.974399662538e-12,cuda_mixed_edge,3,edge_based,6.383030326125e-05,end2end,,False,805,cuda_edge,CUDA mixed edge,187,4,0.000989,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015109,cuda,993,MemphisCase2026_Mar7,mixed,MemphisCase2026_Mar7,0.016108,2.674260370302e-12,cuda_mixed_edge,3,edge_based,6.383030320134e-05,end2end,,False,805,cuda_edge,CUDA mixed edge,187,5,0.000998,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015098,cuda,993,MemphisCase2026_Mar7,mixed,MemphisCase2026_Mar7,0.016082,3.122288520373e-12,cuda_mixed_edge,3,edge_based,6.383030320578e-05,end2end,,False,805,cuda_edge,CUDA mixed edge,187,6,0.000984,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015097,cuda,993,MemphisCase2026_Mar7,mixed,MemphisCase2026_Mar7,0.016079,4.748704683534e-12,cuda_mixed_edge,3,edge_based,6.383030322333e-05,end2end,,False,805,cuda_edge,CUDA mixed edge,187,7,0.000981,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015148,cuda,993,MemphisCase2026_Mar7,mixed,MemphisCase2026_Mar7,0.016154,5.438753433274e-12,cuda_mixed_edge,3,edge_based,6.38303032303e-05,end2end,,False,805,cuda_edge,CUDA mixed edge,187,8,0.001006,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015108,cuda,993,MemphisCase2026_Mar7,mixed,MemphisCase2026_Mar7,0.016104,1.930625098742e-12,cuda_mixed_edge,3,edge_based,6.383030324286e-05,end2end,,False,805,cuda_edge,CUDA mixed edge,187,9,0.000995,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021158,cuda,2000,case_ACTIVSg2000,mixed,case_ACTIVSg2000,0.023188,4.028155705795e-09,cuda_mixed_edge,4,edge_based,0.02916330896456,end2end,,False,1608,cuda_edge,CUDA mixed edge,391,0,0.00203,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020191,cuda,2000,case_ACTIVSg2000,mixed,case_ACTIVSg2000,0.022204,3.254590025665e-09,cuda_mixed_edge,4,edge_based,0.02916330899287,end2end,,False,1608,cuda_edge,CUDA mixed edge,391,1,0.002012,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020128,cuda,2000,case_ACTIVSg2000,mixed,case_ACTIVSg2000,0.022155,4.162963741986e-09,cuda_mixed_edge,4,edge_based,0.02916330895986,end2end,,False,1608,cuda_edge,CUDA mixed edge,391,2,0.002027,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020179,cuda,2000,case_ACTIVSg2000,mixed,case_ACTIVSg2000,0.022204,3.599722368736e-09,cuda_mixed_edge,4,edge_based,0.02916330894962,end2end,,False,1608,cuda_edge,CUDA mixed edge,391,3,0.002024,cuda_mixed_edge,True,baseline
