analyze_sec,backend,buses,case_name,case_stem,compute,dump_case_name,elapsed_sec,final_mismatch,implementation,iterations,jacobian,max_abs_v_delta_from_v0,measurement_mode,pq,profile,pv,repeat_idx,solve_sec,source_profile,success
,python,,case9241_pegase,pglib_opf_case9241_pegase,fp64,,0.31681971065700054,5.097700039868869e-12,pypower,7,pypower,,end2end,,pypower,,0,,pypower,True
,python,,case9241_pegase,pglib_opf_case9241_pegase,fp64,,0.3157160487025976,5.097700039868869e-12,pypower,7,pypower,,end2end,,pypower,,1,,pypower,True
,python,,case9241_pegase,pglib_opf_case9241_pegase,fp64,,0.31416668742895126,5.097700039868869e-12,pypower,7,pypower,,end2end,,pypower,,2,,pypower,True
,python,,case9241_pegase,pglib_opf_case9241_pegase,fp64,,0.3215163368731737,5.097700039868869e-12,pypower,7,pypower,,end2end,,pypower,,3,,pypower,True
,python,,case9241_pegase,pglib_opf_case9241_pegase,fp64,,0.31666590832173824,5.097700039868869e-12,pypower,7,pypower,,end2end,,pypower,,4,,pypower,True
,python,,case9241_pegase,pglib_opf_case9241_pegase,fp64,,0.3150984589010477,5.097700039868869e-12,pypower,7,pypower,,end2end,,pypower,,5,,pypower,True
,python,,case9241_pegase,pglib_opf_case9241_pegase,fp64,,0.31884750351309776,5.097700039868869e-12,pypower,7,pypower,,end2end,,pypower,,6,,pypower,True
,python,,case9241_pegase,pglib_opf_case9241_pegase,fp64,,0.31745260022580624,5.097700039868869e-12,pypower,7,pypower,,end2end,,pypower,,7,,pypower,True
,python,,case9241_pegase,pglib_opf_case9241_pegase,fp64,,0.3157289270311594,5.097700039868869e-12,pypower,7,pypower,,end2end,,pypower,,8,,pypower,True
,python,,case9241_pegase,pglib_opf_case9241_pegase,fp64,,0.31725459918379784,5.097700039868869e-12,pypower,7,pypower,,end2end,,pypower,,9,,pypower,True
0.00031,cpu,9241,case9241_pegase,,fp64,case9241_pegase,0.238916,8.17568235334e-12,cpp_naive,8,pypower_like,2.014161676699,end2end,7796,cpp_naive,1444,0,0.238605,cpp_pypowerlike,True
0.00013,cpu,9241,case9241_pegase,,fp64,case9241_pegase,0.238406,8.17568235334e-12,cpp_naive,8,pypower_like,2.014161676699,end2end,7796,cpp_naive,1444,1,0.238275,cpp_pypowerlike,True
0.00013,cpu,9241,case9241_pegase,,fp64,case9241_pegase,0.237787,8.17568235334e-12,cpp_naive,8,pypower_like,2.014161676699,end2end,7796,cpp_naive,1444,2,0.237656,cpp_pypowerlike,True
0.000115,cpu,9241,case9241_pegase,,fp64,case9241_pegase,0.238575,8.17568235334e-12,cpp_naive,8,pypower_like,2.014161676699,end2end,7796,cpp_naive,1444,3,0.23846,cpp_pypowerlike,True
0.000122,cpu,9241,case9241_pegase,,fp64,case9241_pegase,0.239128,8.17568235334e-12,cpp_naive,8,pypower_like,2.014161676699,end2end,7796,cpp_naive,1444,4,0.239005,cpp_pypowerlike,True
0.000109,cpu,9241,case9241_pegase,,fp64,case9241_pegase,0.238799,8.17568235334e-12,cpp_naive,8,pypower_like,2.014161676699,end2end,7796,cpp_naive,1444,5,0.238689,cpp_pypowerlike,True
0.00011,cpu,9241,case9241_pegase,,fp64,case9241_pegase,0.253095,8.17568235334e-12,cpp_naive,8,pypower_like,2.014161676699,end2end,7796,cpp_naive,1444,6,0.252985,cpp_pypowerlike,True
0.002897,cpu,9241,case9241_pegase,,fp64,case9241_pegase,0.245587,8.17568235334e-12,cpp_naive,8,pypower_like,2.014161676699,end2end,7796,cpp_naive,1444,7,0.242689,cpp_pypowerlike,True
0.000145,cpu,9241,case9241_pegase,,fp64,case9241_pegase,0.240875,8.17568235334e-12,cpp_naive,8,pypower_like,2.014161676699,end2end,7796,cpp_naive,1444,8,0.24073,cpp_pypowerlike,True
0.000163,cpu,9241,case9241_pegase,,fp64,case9241_pegase,0.240167,8.17568235334e-12,cpp_naive,8,pypower_like,2.014161676699,end2end,7796,cpp_naive,1444,9,0.240004,cpp_pypowerlike,True
0.014037,cpu,9241,case9241_pegase,,fp64,case9241_pegase,0.075169,6.293632281995e-12,cpp,8,edge_based,2.014161676699,end2end,7796,cpp,1444,0,0.061131,cpu_fp64_edge,True
0.013829,cpu,9241,case9241_pegase,,fp64,case9241_pegase,0.07488,6.293632281995e-12,cpp,8,edge_based,2.014161676699,end2end,7796,cpp,1444,1,0.061051,cpu_fp64_edge,True
0.013971,cpu,9241,case9241_pegase,,fp64,case9241_pegase,0.074986,6.293632281995e-12,cpp,8,edge_based,2.014161676699,end2end,7796,cpp,1444,2,0.061015,cpu_fp64_edge,True
0.013911,cpu,9241,case9241_pegase,,fp64,case9241_pegase,0.074802,6.293632281995e-12,cpp,8,edge_based,2.014161676699,end2end,7796,cpp,1444,3,0.06089,cpu_fp64_edge,True
0.013984,cpu,9241,case9241_pegase,,fp64,case9241_pegase,0.076292,6.293632281995e-12,cpp,8,edge_based,2.014161676699,end2end,7796,cpp,1444,4,0.062308,cpu_fp64_edge,True
0.013956,cpu,9241,case9241_pegase,,fp64,case9241_pegase,0.075085,6.293632281995e-12,cpp,8,edge_based,2.014161676699,end2end,7796,cpp,1444,5,0.061129,cpu_fp64_edge,True
0.013886,cpu,9241,case9241_pegase,,fp64,case9241_pegase,0.074961,6.293632281995e-12,cpp,8,edge_based,2.014161676699,end2end,7796,cpp,1444,6,0.061074,cpu_fp64_edge,True
0.013772,cpu,9241,case9241_pegase,,fp64,case9241_pegase,0.074869,6.293632281995e-12,cpp,8,edge_based,2.014161676699,end2end,7796,cpp,1444,7,0.061097,cpu_fp64_edge,True
0.013796,cpu,9241,case9241_pegase,,fp64,case9241_pegase,0.074666,6.293632281995e-12,cpp,8,edge_based,2.014161676699,end2end,7796,cpp,1444,8,0.06087,cpu_fp64_edge,True
0.013758,cpu,9241,case9241_pegase,,fp64,case9241_pegase,0.075141,6.293632281995e-12,cpp,8,edge_based,2.014161676699,end2end,7796,cpp,1444,9,0.061383,cpu_fp64_edge,True
0.035155,cuda,9241,case9241_pegase,,mixed,case9241_pegase,0.042377,1.277563025856e-09,cuda_edge,8,edge_based,2.014161676684,end2end,7796,cuda_edge,1444,0,0.007222,cuda_mixed_edge,True
0.033625,cuda,9241,case9241_pegase,,mixed,case9241_pegase,0.040838,1.426354776478e-09,cuda_edge,8,edge_based,2.014161676686,end2end,7796,cuda_edge,1444,1,0.007212,cuda_mixed_edge,True
0.033287,cuda,9241,case9241_pegase,,mixed,case9241_pegase,0.04051,1.420483258796e-09,cuda_edge,8,edge_based,2.014161676682,end2end,7796,cuda_edge,1444,2,0.007222,cuda_mixed_edge,True
0.033139,cuda,9241,case9241_pegase,,mixed,case9241_pegase,0.040321,9.477618516385e-10,cuda_edge,8,edge_based,2.014161676694,end2end,7796,cuda_edge,1444,3,0.007181,cuda_mixed_edge,True
0.033739,cuda,9241,case9241_pegase,,mixed,case9241_pegase,0.0409,1.129473739363e-09,cuda_edge,8,edge_based,2.014161676702,end2end,7796,cuda_edge,1444,4,0.00716,cuda_mixed_edge,True
0.033334,cuda,9241,case9241_pegase,,mixed,case9241_pegase,0.040521,1.407455076097e-09,cuda_edge,8,edge_based,2.014161676708,end2end,7796,cuda_edge,1444,5,0.007186,cuda_mixed_edge,True
0.032807,cuda,9241,case9241_pegase,,mixed,case9241_pegase,0.040145,3.688385903991e-09,cuda_edge,8,edge_based,2.014161676617,end2end,7796,cuda_edge,1444,6,0.007338,cuda_mixed_edge,True
0.033844,cuda,9241,case9241_pegase,,mixed,case9241_pegase,0.041029,4.301248307179e-10,cuda_edge,8,edge_based,2.01416167671,end2end,7796,cuda_edge,1444,7,0.007184,cuda_mixed_edge,True
0.033271,cuda,9241,case9241_pegase,,mixed,case9241_pegase,0.040439,7.866942652868e-10,cuda_edge,8,edge_based,2.014161676685,end2end,7796,cuda_edge,1444,8,0.007167,cuda_mixed_edge,True
0.033801,cuda,9241,case9241_pegase,,mixed,case9241_pegase,0.041135,2.274199832793e-09,cuda_edge,8,edge_based,2.014161676718,end2end,7796,cuda_edge,1444,9,0.007333,cuda_mixed_edge,True
