ABLATION.cpu_dx_to_cuda.avg_sec,ABLATION.cpu_dx_to_cuda.count,ABLATION.cpu_dx_to_cuda.total_sec,ABLATION.cpu_jacobian_to_cuda_csr.avg_sec,ABLATION.cpu_jacobian_to_cuda_csr.count,ABLATION.cpu_jacobian_to_cuda_csr.total_sec,ABLATION.cpu_naive_jacobian.avg_sec,ABLATION.cpu_naive_jacobian.count,ABLATION.cpu_naive_jacobian.total_sec,ABLATION.cuda_F_to_cpu.avg_sec,ABLATION.cuda_F_to_cpu.count,ABLATION.cuda_F_to_cpu.total_sec,ABLATION.cuda_J_to_cpu_csc.avg_sec,ABLATION.cuda_J_to_cpu_csc.count,ABLATION.cuda_J_to_cpu_csc.total_sec,ABLATION.cuda_to_cpu_voltage.avg_sec,ABLATION.cuda_to_cpu_voltage.count,ABLATION.cuda_to_cpu_voltage.total_sec,CPU.naive.jacobian.assemble.avg_sec,CPU.naive.jacobian.assemble.count,CPU.naive.jacobian.assemble.total_sec,CPU.naive.jacobian.dS_dVa.avg_sec,CPU.naive.jacobian.dS_dVa.count,CPU.naive.jacobian.dS_dVa.total_sec,CPU.naive.jacobian.dS_dVm.avg_sec,CPU.naive.jacobian.dS_dVm.count,CPU.naive.jacobian.dS_dVm.total_sec,CPU.naive.solve.superlu.avg_sec,CPU.naive.solve.superlu.count,CPU.naive.solve.superlu.total_sec,CPU.solve.buildYbusCSC.avg_sec,CPU.solve.buildYbusCSC.count,CPU.solve.buildYbusCSC.total_sec,CUDA.analyze.cudss32.analysis.avg_sec,CUDA.analyze.cudss32.analysis.count,CUDA.analyze.cudss32.analysis.total_sec,CUDA.analyze.cudss32.setup.avg_sec,CUDA.analyze.cudss32.setup.count,CUDA.analyze.cudss32.setup.total_sec,CUDA.analyze.cudss64.analysis.avg_sec,CUDA.analyze.cudss64.analysis.count,CUDA.analyze.cudss64.analysis.total_sec,CUDA.analyze.cudss64.setup.avg_sec,CUDA.analyze.cudss64.setup.count,CUDA.analyze.cudss64.setup.total_sec,CUDA.solve.factorization32.avg_sec,CUDA.solve.factorization32.count,CUDA.solve.factorization32.total_sec,CUDA.solve.factorization64.avg_sec,CUDA.solve.factorization64.count,CUDA.solve.factorization64.total_sec,CUDA.solve.refactorization32.avg_sec,CUDA.solve.refactorization32.count,CUDA.solve.refactorization32.total_sec,CUDA.solve.refactorization64.avg_sec,CUDA.solve.refactorization64.count,CUDA.solve.refactorization64.total_sec,CUDA.solve.rhsPrepare.avg_sec,CUDA.solve.rhsPrepare.count,CUDA.solve.rhsPrepare.total_sec,CUDA.solve.rhsPrepare64.avg_sec,CUDA.solve.rhsPrepare64.count,CUDA.solve.rhsPrepare64.total_sec,CUDA.solve.solve32.avg_sec,CUDA.solve.solve32.count,CUDA.solve.solve32.total_sec,CUDA.solve.solve64.avg_sec,CUDA.solve.solve64.count,CUDA.solve.solve64.total_sec,NR.analyze.jacobian_builder.avg_sec,NR.analyze.jacobian_builder.count,NR.analyze.jacobian_builder.total_sec,NR.analyze.linear_solve.avg_sec,NR.analyze.linear_solve.count,NR.analyze.linear_solve.total_sec,NR.analyze.storage_prepare.avg_sec,NR.analyze.storage_prepare.count,NR.analyze.storage_prepare.total_sec,NR.analyze.total.avg_sec,NR.analyze.total.count,NR.analyze.total.total_sec,NR.iteration.jacobian.avg_sec,NR.iteration.jacobian.count,NR.iteration.jacobian.total_sec,NR.iteration.linear_solve.avg_sec,NR.iteration.linear_solve.count,NR.iteration.linear_solve.total_sec,NR.iteration.mismatch.avg_sec,NR.iteration.mismatch.count,NR.iteration.mismatch.total_sec,NR.iteration.total.avg_sec,NR.iteration.total.count,NR.iteration.total.total_sec,NR.iteration.voltage_update.avg_sec,NR.iteration.voltage_update.count,NR.iteration.voltage_update.total_sec,NR.solve.download.avg_sec,NR.solve.download.count,NR.solve.download.total_sec,NR.solve.total.avg_sec,NR.solve.total.count,NR.solve.total.total_sec,NR.solve.upload.avg_sec,NR.solve.upload.count,NR.solve.upload.total_sec,analyze_sec,backend,buses,case_name,compute,dump_case_name,elapsed_sec,final_mismatch,implementation,iterations,jacobian,max_abs_v_delta_from_v0,measurement_mode,pq,profile,pv,repeat_idx,solve_sec,source_profile,success
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022308,1,0.022308,0.001555,1,0.001555,,,,,,,0.000697,1,0.000697,,,,0.0005946666666667,3,0.001784,,,,3.05e-05,4,0.000122,,,,0.0002605,4,0.001042,,,,0.00294,1,0.00294,0.023866,1,0.023866,0.000453,1,0.000453,0.027261,1,0.027261,1.475e-05,4,5.9e-05,0.00091475,4,0.003659,4.68e-05,5,0.000234,0.0008078,5,0.004039,2.025e-05,4,8.1e-05,3.8e-05,1,3.8e-05,0.004477,1,0.004477,0.000396,1,0.000396,0.027262,cuda,7336,Base_Texas_66GW,mixed,Base_Texas_66GW,0.03174,1.215791356235e-11,cuda_edge,5,edge_based,0.2290447115569,operators,7096,cuda_edge,239,4,0.004478,cuda_mixed_edge,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022474,1,0.022474,0.001561,1,0.001561,,,,,,,0.000699,1,0.000699,,,,0.000657,3,0.001971,,,,3.2e-05,4,0.000128,,,,0.0002615,4,0.001046,,,,0.003083,1,0.003083,0.024038,1,0.024038,0.000454,1,0.000454,0.027578,1,0.027578,1.4e-05,4,5.6e-05,0.0009645,4,0.003858,4.78e-05,5,0.000239,0.0008484,5,0.004242,2.075e-05,4,8.3e-05,3.7e-05,1,3.7e-05,0.004666,1,0.004666,0.000384,1,0.000384,0.027579,cuda,7336,Base_Texas_66GW,mixed,Base_Texas_66GW,0.032247,1.820410489017e-11,cuda_edge,5,edge_based,0.229044711557,operators,7096,cuda_edge,239,5,0.004667,cuda_mixed_edge,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022509,1,0.022509,0.001563,1,0.001563,,,,,,,0.000709,1,0.000709,,,,0.0005936666666667,3,0.001781,,,,3.05e-05,4,0.000122,,,,0.000261,4,0.001044,,,,0.00309,1,0.00309,0.024075,1,0.024075,0.000455,1,0.000455,0.027622,1,0.027622,1.475e-05,4,5.9e-05,0.000917,4,0.003668,4.68e-05,5,0.000234,0.00081,5,0.00405,2.025e-05,4,8.1e-05,3.7e-05,1,3.7e-05,0.004473,1,0.004473,0.000384,1,0.000384,0.027623,cuda,7336,Base_Texas_66GW,mixed,Base_Texas_66GW,0.032098,1.632049546999e-11,cuda_edge,5,edge_based,0.2290447115585,operators,7096,cuda_edge,239,6,0.004475,cuda_mixed_edge,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023574,1,0.023574,0.001648,1,0.001648,,,,,,,0.000699,1,0.000699,,,,0.0005956666666667,3,0.001787,,,,3e-05,4,0.00012,,,,0.00026125,4,0.001045,,,,0.003078,1,0.003078,0.025224,1,0.025224,0.00045,1,0.00045,0.028754,1,0.028754,1.425e-05,4,5.7e-05,0.0009165,4,0.003666,4.72e-05,5,0.000236,0.0008094,5,0.004047,2.025e-05,4,8.1e-05,3.7e-05,1,3.7e-05,0.004472,1,0.004472,0.000384,1,0.000384,0.028755,cuda,7336,Base_Texas_66GW,mixed,Base_Texas_66GW,0.033229,2.950173438876e-11,cuda_edge,5,edge_based,0.2290447115559,operators,7096,cuda_edge,239,7,0.004474,cuda_mixed_edge,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02364,1,0.02364,0.001671,1,0.001671,,,,,,,0.000694,1,0.000694,,,,0.000601,3,0.001803,,,,3.375e-05,4,0.000135,,,,0.00029825,4,0.001193,,,,0.002909,1,0.002909,0.025314,1,0.025314,0.000455,1,0.000455,0.028679,1,0.028679,1.475e-05,4,5.9e-05,0.00096025,4,0.003841,4.86e-05,5,0.000243,0.000883,5,0.004415,6.675e-05,4,0.000267,3.7e-05,1,3.7e-05,0.00484,1,0.00484,0.000384,1,0.000384,0.02868,cuda,7336,Base_Texas_66GW,mixed,Base_Texas_66GW,0.033522,2.129763032599e-11,cuda_edge,5,edge_based,0.2290447115573,operators,7096,cuda_edge,239,8,0.004841,cuda_mixed_edge,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0236,1,0.0236,0.001596,1,0.001596,,,,,,,0.000697,1,0.000697,,,,0.000594,3,0.001782,,,,3.225e-05,4,0.000129,,,,0.00026025,4,0.001041,,,,0.002903,1,0.002903,0.025199,1,0.025199,0.000452,1,0.000452,0.028556,1,0.028556,1.575e-05,4,6.3e-05,0.000916,4,0.003664,4.66e-05,5,0.000233,0.00081,5,0.00405,2.075e-05,4,8.3e-05,3.7e-05,1,3.7e-05,0.004474,1,0.004474,0.000383,1,0.000383,0.028558,cuda,7336,Base_Texas_66GW,mixed,Base_Texas_66GW,0.033034,6.132871988029e-11,cuda_edge,5,edge_based,0.2290447115581,operators,7096,cuda_edge,239,9,0.004475,cuda_mixed_edge,True
1.775e-05,4,7.1e-05,,,,,,,2.15e-05,4,8.6e-05,0.00138025,4,0.005521,,,,,,,,,,,,,0.027909,4,0.111636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002384,1,0.002384,0.0,1,0.0,0.000587,1,0.000587,0.002972,1,0.002972,1.525e-05,4,6.1e-05,0.02933075,4,0.117323,5.1e-05,5,0.000255,0.0235486,5,0.117743,2.425e-05,4,9.7e-05,4e-05,1,4e-05,0.1181,1,0.1181,0.000314,1,0.000314,0.002976,cuda,7336,Base_Texas_66GW,mixed,Base_Texas_66GW,0.121077,1.011946082485e-11,cuda_wo_cudss,5,edge_based,0.2290447115588,operators,7096,cuda_wo_cudss,239,0,0.118101,cuda_mixed_edge_cpu_superlu,True
1.775e-05,4,7.1e-05,,,,,,,1.875e-05,4,7.5e-05,0.00141475,4,0.005659,,,,,,,,,,,,,0.027959,4,0.111836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002418,1,0.002418,0.0,1,0.0,0.000596,1,0.000596,0.003015,1,0.003015,1.525e-05,4,6.1e-05,0.029412,4,0.117648,4.84e-05,5,0.000242,0.0236116,5,0.118058,2.5e-05,4,0.0001,3.6e-05,1,3.6e-05,0.118407,1,0.118407,0.00031,1,0.00031,0.003019,cuda,7336,Base_Texas_66GW,mixed,Base_Texas_66GW,0.121427,9.33120247737e-12,cuda_wo_cudss,5,edge_based,0.2290447115592,operators,7096,cuda_wo_cudss,239,1,0.118408,cuda_mixed_edge_cpu_superlu,True
1.675e-05,4,6.7e-05,,,,,,,1.9e-05,4,7.6e-05,0.001407,4,0.005628,,,,,,,,,,,,,0.028004,4,0.112016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00229,1,0.00229,0.0,1,0.0,0.000798,1,0.000798,0.003089,1,0.003089,1.525e-05,4,6.1e-05,0.02944825,4,0.117793,4.86e-05,5,0.000243,0.0236404,5,0.118202,2.475e-05,4,9.9e-05,4.1e-05,1,4.1e-05,0.118562,1,0.118562,0.000315,1,0.000315,0.003092,cuda,7336,Base_Texas_66GW,mixed,Base_Texas_66GW,0.121656,6.72351063713e-12,cuda_wo_cudss,5,edge_based,0.2290447115587,operators,7096,cuda_wo_cudss,239,2,0.118563,cuda_mixed_edge_cpu_superlu,True
1.825e-05,4,7.3e-05,,,,,,,2.175e-05,4,8.7e-05,0.0014355,4,0.005742,,,,,,,,,,,,,0.0279615,4,0.111846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002427,1,0.002427,0.0,1,0.0,0.000597,1,0.000597,0.003025,1,0.003025,1.575e-05,4,6.3e-05,0.0294385,4,0.117754,5.22e-05,5,0.000261,0.0236372,5,0.118186,2.5e-05,4,0.0001,3.9e-05,1,3.9e-05,0.118532,1,0.118532,0.000303,1,0.000303,0.003028,cuda,7336,Base_Texas_66GW,mixed,Base_Texas_66GW,0.121562,2.098943241435e-11,cuda_wo_cudss,5,edge_based,0.2290447115585,operators,7096,cuda_wo_cudss,239,3,0.118533,cuda_mixed_edge_cpu_superlu,True
2.3e-05,4,9.2e-05,,,,,,,2.825e-05,4,0.000113,0.00151325,4,0.006053,,,,,,,,,,,,,0.02840475,4,0.113619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002448,1,0.002448,0.0,1,0.0,0.000603,1,0.000603,0.003052,1,0.003052,1.95e-05,4,7.8e-05,0.02997075,4,0.119883,5.34e-05,5,0.000267,0.0240692,5,0.120346,2.75e-05,4,0.00011,4.4e-05,1,4.4e-05,0.120688,1,0.120688,0.000295,1,0.000295,0.003055,cuda,7336,Base_Texas_66GW,mixed,Base_Texas_66GW,0.123745,1.518607462003e-11,cuda_wo_cudss,5,edge_based,0.229044711559,operators,7096,cuda_wo_cudss,239,4,0.120689,cuda_mixed_edge_cpu_superlu,True
1.475e-05,4,5.9e-05,,,,,,,1.95e-05,4,7.8e-05,0.00142525,4,0.005701,,,,,,,,,,,,,0.02795575,4,0.111823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002794,1,0.002794,0.0,1,0.0,0.000773,1,0.000773,0.003567,1,0.003567,1.5e-05,4,6e-05,0.029417,4,0.117668,4.86e-05,5,0.000243,0.023615,5,0.118075,2.4e-05,4,9.6e-05,3.6e-05,1,3.6e-05,0.118433,1,0.118433,0.000318,1,0.000318,0.003571,cuda,7336,Base_Texas_66GW,mixed,Base_Texas_66GW,0.122005,1.141664540683e-11,cuda_wo_cudss,5,edge_based,0.229044711559,operators,7096,cuda_wo_cudss,239,5,0.118434,cuda_mixed_edge_cpu_superlu,True
1.525e-05,4,6.1e-05,,,,,,,2e-05,4,8e-05,0.00139125,4,0.005565,,,,,,,,,,,,,0.02799725,4,0.111989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002348,1,0.002348,0.0,1,0.0,0.006976,1,0.006976,0.009325,1,0.009325,1.625e-05,4,6.5e-05,0.02942575,4,0.117703,4.94e-05,5,0.000247,0.023624,5,0.11812,2.4e-05,4,9.6e-05,4.1e-05,1,4.1e-05,0.118438,1,0.118438,0.000273,1,0.000273,0.009328,cuda,7336,Base_Texas_66GW,mixed,Base_Texas_66GW,0.127767,1.37960753932e-11,cuda_wo_cudss,5,edge_based,0.2290447115591,operators,7096,cuda_wo_cudss,239,6,0.118439,cuda_mixed_edge_cpu_superlu,True
1.625e-05,4,6.5e-05,,,,,,,2.125e-05,4,8.5e-05,0.00147375,4,0.005895,,,,,,,,,,,,,0.027924,4,0.111696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002446,1,0.002446,0.0,1,0.0,0.000605,1,0.000605,0.003052,1,0.003052,1.55e-05,4,6.2e-05,0.02943725,4,0.117749,5.14e-05,5,0.000257,0.023634,5,0.11817,2.4e-05,4,9.6e-05,4.1e-05,1,4.1e-05,0.118514,1,0.118514,0.000299,1,0.000299,0.003056,cuda,7336,Base_Texas_66GW,mixed,Base_Texas_66GW,0.121571,1.304112373646e-11,cuda_wo_cudss,5,edge_based,0.2290447115591,operators,7096,cuda_wo_cudss,239,7,0.118515,cuda_mixed_edge_cpu_superlu,True
1.575e-05,4,6.3e-05,,,,,,,2.125e-05,4,8.5e-05,0.001438,4,0.005752,,,,,,,,,,,,,0.02794325,4,0.111773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002479,1,0.002479,0.0,1,0.0,0.000597,1,0.000597,0.003076,1,0.003076,1.6e-05,4,6.4e-05,0.02942025,4,0.117681,5.12e-05,5,0.000256,0.0236198,5,0.118099,2.35e-05,4,9.4e-05,4.1e-05,1,4.1e-05,0.118441,1,0.118441,0.000297,1,0.000297,0.00308,cuda,7336,Base_Texas_66GW,mixed,Base_Texas_66GW,0.121522,7.0197181401e-12,cuda_wo_cudss,5,edge_based,0.2290447115591,operators,7096,cuda_wo_cudss,239,8,0.118442,cuda_mixed_edge_cpu_superlu,True
1.5e-05,4,6e-05,,,,,,,2.125e-05,4,8.5e-05,0.001417,4,0.005668,,,,,,,,,,,,,0.02794125,4,0.111765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002455,1,0.002455,0.0,1,0.0,0.000597,1,0.000597,0.003054,1,0.003054,1.575e-05,4,6.3e-05,0.02939625,4,0.117585,5.16e-05,5,0.000258,0.0236004,5,0.118002,2.3e-05,4,9.2e-05,4.1e-05,1,4.1e-05,0.118349,1,0.118349,0.000302,1,0.000302,0.003057,cuda,7336,Base_Texas_66GW,mixed,Base_Texas_66GW,0.121408,6.563194432374e-12,cuda_wo_cudss,5,edge_based,0.2290447115592,operators,7096,cuda_wo_cudss,239,9,0.11835,cuda_mixed_edge_cpu_superlu,True
,,,0.001201,4,0.004804,0.003343,4,0.013372,,,,,,,0.00017575,4,0.000703,0.00129275,4,0.005171,0.00115475,4,0.004619,0.000713,4,0.002852,,,,0.000547,1,0.000547,0.023283,1,0.023283,0.001639,1,0.001639,,,,,,,0.000705,1,0.000705,,,,0.000592,3,0.001776,,,,5.675e-05,4,0.000227,,,,0.0002605,4,0.001042,,,,0.002494,1,0.002494,0.024926,1,0.024926,0.000795,1,0.000795,0.028217,1,0.028217,0.00472075,4,0.018883,0.0009415,4,0.003766,4.74e-05,5,0.000237,0.0045952,5,0.022976,2.075e-05,4,8.3e-05,4e-05,1,4e-05,0.024146,1,0.024146,0.001127,1,0.001127,0.028218,cuda,7336,Base_Texas_66GW,mixed,Base_Texas_66GW,0.052366,1.373878788513e-11,cuda_wo_jacobian,5,cpu_naive_pypower_like,0.2290447115573,operators,7096,cuda_wo_jacobian,239,0,0.024147,cuda_mixed_edge_cpu_naive_jacobian,True
,,,0.0011975,4,0.00479,0.003592,4,0.014368,,,,,,,0.00017525,4,0.000701,0.00154275,4,0.006171,0.00115875,4,0.004635,0.000707,4,0.002828,,,,0.000545,1,0.000545,0.022599,1,0.022599,0.001557,1,0.001557,,,,,,,0.000701,1,0.000701,,,,0.0005906666666667,3,0.001772,,,,5.35e-05,4,0.000214,,,,0.00026,4,0.00104,,,,0.002858,1,0.002858,0.024159,1,0.024159,0.000522,1,0.000522,0.027539,1,0.027539,0.0049665,4,0.019866,0.0009355,4,0.003742,4.64e-05,5,0.000232,0.0047852,5,0.023926,2.025e-05,4,8.1e-05,3.5e-05,1,3.5e-05,0.02509,1,0.02509,0.001124,1,0.001124,0.02754,cuda,7336,Base_Texas_66GW,mixed,Base_Texas_66GW,0.052631,2.223332629114e-11,cuda_wo_jacobian,5,cpu_naive_pypower_like,0.2290447115572,operators,7096,cuda_wo_jacobian,239,1,0.025091,cuda_mixed_edge_cpu_naive_jacobian,True
,,,0.001201,4,0.004804,0.00356,4,0.01424,,,,,,,0.00017925,4,0.000717,0.0015115,4,0.006046,0.00116375,4,0.004655,0.0007035,4,0.002814,,,,0.000543,1,0.000543,0.022589,1,0.022589,0.00164,1,0.00164,,,,,,,0.000704,1,0.000704,,,,0.0005916666666667,3,0.001775,,,,5.4e-05,4,0.000216,,,,0.0002605,4,0.001042,,,,0.002736,1,0.002736,0.024233,1,0.024233,0.000519,1,0.000519,0.02749,1,0.02749,0.00494175,4,0.019767,0.00093825,4,0.003753,4.68e-05,5,0.000234,0.0047684,5,0.023842,2.025e-05,4,8.1e-05,3.5e-05,1,3.5e-05,0.024988,1,0.024988,0.001109,1,0.001109,0.02749,cuda,7336,Base_Texas_66GW,mixed,Base_Texas_66GW,0.05248,1.296474039236e-11,cuda_wo_jacobian,5,cpu_naive_pypower_like,0.2290447115582,operators,7096,cuda_wo_jacobian,239,2,0.024989,cuda_mixed_edge_cpu_naive_jacobian,True
,,,0.0012025,4,0.00481,0.003596,4,0.014384,,,,,,,0.000176,4,0.000704,0.00154075,4,0.006163,0.0011665,4,0.004666,0.00070725,4,0.002829,,,,0.000531,1,0.000531,0.024486,1,0.024486,0.001551,1,0.001551,,,,,,,0.000698,1,0.000698,,,,0.0005953333333333,3,0.001786,,,,5.15e-05,4,0.000206,,,,0.00026,4,0.00104,,,,0.00293,1,0.00293,0.026041,1,0.026041,0.000513,1,0.000513,0.029484,1,0.029484,0.00497575,4,0.019903,0.000936,4,0.003744,4.72e-05,5,0.000236,0.0047946,5,0.023973,2.075e-05,4,8.3e-05,3.6e-05,1,3.6e-05,0.025111,1,0.025111,0.001099,1,0.001099,0.029485,cuda,7336,Base_Texas_66GW,mixed,Base_Texas_66GW,0.054597,2.16631157457e-11,cuda_wo_jacobian,5,cpu_naive_pypower_like,0.2290447115574,operators,7096,cuda_wo_jacobian,239,3,0.025112,cuda_mixed_edge_cpu_naive_jacobian,True
,,,0.00119925,4,0.004797,0.003634,4,0.014536,,,,,,,0.000178,4,0.000712,0.0015595,4,0.006238,0.00117125,4,0.004685,0.00072125,4,0.002885,,,,0.000528,1,0.000528,0.025597,1,0.025597,0.001539,1,0.001539,,,,,,,0.000704,1,0.000704,,,,0.000595,3,0.001785,,,,5.3e-05,4,0.000212,,,,0.00026125,4,0.001045,,,,0.002692,1,0.002692,0.02714,1,0.02714,0.000509,1,0.000509,0.030341,1,0.030341,0.00501275,4,0.020051,0.0009405,4,0.003762,4.72e-05,5,0.000236,0.0048278,5,0.024139,2.025e-05,4,8.1e-05,3.7e-05,1,3.7e-05,0.025276,1,0.025276,0.001098,1,0.001098,0.030342,cuda,7336,Base_Texas_66GW,mixed,Base_Texas_66GW,0.055619,1.218580791829e-11,cuda_wo_jacobian,5,cpu_naive_pypower_like,0.2290447115575,operators,7096,cuda_wo_jacobian,239,4,0.025277,cuda_mixed_edge_cpu_naive_jacobian,True
,,,0.00119775,4,0.004791,0.00361425,4,0.014457,,,,,,,0.0001765,4,0.000706,0.00156025,4,0.006241,0.00116225,4,0.004649,0.00071025,4,0.002841,,,,0.000541,1,0.000541,0.024478,1,0.024478,0.001556,1,0.001556,,,,,,,0.000703,1,0.000703,,,,0.0005903333333333,3,0.001771,,,,5.3e-05,4,0.000212,,,,0.00026025,4,0.001041,,,,0.002669,1,0.002669,0.026037,1,0.026037,0.000511,1,0.000511,0.029218,1,0.029218,0.00498925,4,0.019957,0.00093575,4,0.003743,5.02e-05,5,0.000251,0.0048078,5,0.024039,2.025e-05,4,8.1e-05,3.6e-05,1,3.6e-05,0.02519,1,0.02519,0.001111,1,0.001111,0.029218,cuda,7336,Base_Texas_66GW,mixed,Base_Texas_66GW,0.05441,2.336886240073e-11,cuda_wo_jacobian,5,cpu_naive_pypower_like,0.229044711558,operators,7096,cuda_wo_jacobian,239,5,0.025191,cuda_mixed_edge_cpu_naive_jacobian,True
,,,0.00120025,4,0.004801,0.0036025,4,0.01441,,,,,,,0.000176,4,0.000704,0.001542,4,0.006168,0.00116975,4,0.004679,0.00070875,4,0.002835,,,,0.000531,1,0.000531,0.024771,1,0.024771,0.001623,1,0.001623,,,,,,,0.00071,1,0.00071,,,,0.0005963333333333,3,0.001789,,,,5.3e-05,4,0.000212,,,,0.00026075,4,0.001043,,,,0.002674,1,0.002674,0.026398,1,0.026398,0.00051,1,0.00051,0.029583,1,0.029583,0.00497975,4,0.019919,0.000942,4,0.003768,4.68e-05,5,0.000234,0.0048022,5,0.024011,2.05e-05,4,8.2e-05,3.6e-05,1,3.6e-05,0.02515,1,0.02515,0.0011,1,0.0011,0.029584,cuda,7336,Base_Texas_66GW,mixed,Base_Texas_66GW,0.054735,1.477751254697e-11,cuda_wo_jacobian,5,cpu_naive_pypower_like,0.2290447115581,operators,7096,cuda_wo_jacobian,239,6,0.025151,cuda_mixed_edge_cpu_naive_jacobian,True
,,,0.001199,4,0.004796,0.0036005,4,0.014402,,,,,,,0.00017575,4,0.000703,0.00154075,4,0.006163,0.00117025,4,0.004681,0.00070675,4,0.002827,,,,0.000535,1,0.000535,0.025121,1,0.025121,0.001626,1,0.001626,,,,,,,0.000704,1,0.000704,,,,0.0005913333333333,3,0.001774,,,,5.275e-05,4,0.000211,,,,0.00026,4,0.00104,,,,0.002674,1,0.002674,0.026751,1,0.026751,0.00051,1,0.00051,0.029935,1,0.029935,0.0049765,4,0.019906,0.00093625,4,0.003745,4.78e-05,5,0.000239,0.004796,5,0.02398,2.05e-05,4,8.2e-05,4e-05,1,4e-05,0.025125,1,0.025125,0.001102,1,0.001102,0.029936,cuda,7336,Base_Texas_66GW,mixed,Base_Texas_66GW,0.055062,2.150812861146e-11,cuda_wo_jacobian,5,cpu_naive_pypower_like,0.2290447115583,operators,7096,cuda_wo_jacobian,239,7,0.025126,cuda_mixed_edge_cpu_naive_jacobian,True
,,,0.00120675,4,0.004827,0.00364525,4,0.014581,,,,,,,0.00017625,4,0.000705,0.001577,4,0.006308,0.001174,4,0.004696,0.00070975,4,0.002839,,,,0.000539,1,0.000539,0.024528,1,0.024528,0.001542,1,0.001542,,,,,,,0.000701,1,0.000701,,,,0.000591,3,0.001773,,,,5.25e-05,4,0.00021,,,,0.00026025,4,0.001041,,,,0.002674,1,0.002674,0.026073,1,0.026073,0.000511,1,0.000511,0.029259,1,0.029259,0.00502925,4,0.020117,0.0009355,4,0.003742,4.72e-05,5,0.000236,0.0048368,5,0.024184,2.025e-05,4,8.1e-05,3.9e-05,1,3.9e-05,0.025333,1,0.025333,0.001106,1,0.001106,0.02926,cuda,7336,Base_Texas_66GW,mixed,Base_Texas_66GW,0.054595,1.466249344162e-11,cuda_wo_jacobian,5,cpu_naive_pypower_like,0.2290447115578,operators,7096,cuda_wo_jacobian,239,8,0.025334,cuda_mixed_edge_cpu_naive_jacobian,True
,,,0.0012165,4,0.004866,0.00359475,4,0.014379,,,,,,,0.000178,4,0.000712,0.00152625,4,0.006105,0.00117325,4,0.004693,0.00071025,4,0.002841,,,,0.000553,1,0.000553,0.023722,1,0.023722,0.001623,1,0.001623,,,,,,,0.000703,1,0.000703,,,,0.000592,3,0.001776,,,,5.1e-05,4,0.000204,,,,0.0002615,4,0.001046,,,,0.002712,1,0.002712,0.025349,1,0.025349,0.000512,1,0.000512,0.028574,1,0.028574,0.0049905,4,0.019962,0.0009365,4,0.003746,4.76e-05,5,0.000238,0.0048068,5,0.024034,2.05e-05,4,8.2e-05,3.6e-05,1,3.6e-05,0.025193,1,0.025193,0.00112,1,0.00112,0.028575,cuda,7336,Base_Texas_66GW,mixed,Base_Texas_66GW,0.05377,2.362687823165e-11,cuda_wo_jacobian,5,cpu_naive_pypower_like,0.2290447115577,operators,7096,cuda_wo_jacobian,239,9,0.025194,cuda_mixed_edge_cpu_naive_jacobian,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022822,1,0.022822,0.001648,1,0.001648,,,,0.001166,1,0.001166,,,,0.001052666666667,3,0.003158,,,,3.375e-05,4,0.000135,,,,0.000432,4,0.001728,0.004332,1,0.004332,0.024473,1,0.024473,0.000496,1,0.000496,0.029303,1,0.029303,3.7e-05,4,0.000148,0.001549,4,0.006196,4.42e-05,5,0.000221,0.0013312,5,0.006656,2.05e-05,4,8.2e-05,3.6e-05,1,3.6e-05,0.007096,1,0.007096,0.000401,1,0.000401,0.029304,cuda,7336,Base_Texas_66GW,fp64,Base_Texas_66GW,0.036402,4.668265773944e-12,cuda_fp64_edge,5,edge_based,0.2290447115587,operators,7096,cuda_fp64_edge,239,0,0.007098,cuda_fp64_edge,True
