ABLATION.cpu_dx_to_cuda.avg_sec,ABLATION.cpu_dx_to_cuda.count,ABLATION.cpu_dx_to_cuda.total_sec,ABLATION.cpu_jacobian_to_cuda_csr.avg_sec,ABLATION.cpu_jacobian_to_cuda_csr.count,ABLATION.cpu_jacobian_to_cuda_csr.total_sec,ABLATION.cpu_naive_jacobian.avg_sec,ABLATION.cpu_naive_jacobian.count,ABLATION.cpu_naive_jacobian.total_sec,ABLATION.cuda_F_to_cpu.avg_sec,ABLATION.cuda_F_to_cpu.count,ABLATION.cuda_F_to_cpu.total_sec,ABLATION.cuda_J_to_cpu_csc.avg_sec,ABLATION.cuda_J_to_cpu_csc.count,ABLATION.cuda_J_to_cpu_csc.total_sec,ABLATION.cuda_to_cpu_voltage.avg_sec,ABLATION.cuda_to_cpu_voltage.count,ABLATION.cuda_to_cpu_voltage.total_sec,CPU.naive.jacobian.assemble.avg_sec,CPU.naive.jacobian.assemble.count,CPU.naive.jacobian.assemble.total_sec,CPU.naive.jacobian.dS_dVa.avg_sec,CPU.naive.jacobian.dS_dVa.count,CPU.naive.jacobian.dS_dVa.total_sec,CPU.naive.jacobian.dS_dVm.avg_sec,CPU.naive.jacobian.dS_dVm.count,CPU.naive.jacobian.dS_dVm.total_sec,CPU.naive.solve.superlu.avg_sec,CPU.naive.solve.superlu.count,CPU.naive.solve.superlu.total_sec,CPU.solve.buildYbusCSC.avg_sec,CPU.solve.buildYbusCSC.count,CPU.solve.buildYbusCSC.total_sec,CUDA.analyze.cudss32.analysis.avg_sec,CUDA.analyze.cudss32.analysis.count,CUDA.analyze.cudss32.analysis.total_sec,CUDA.analyze.cudss32.setup.avg_sec,CUDA.analyze.cudss32.setup.count,CUDA.analyze.cudss32.setup.total_sec,CUDA.analyze.cudss64.analysis.avg_sec,CUDA.analyze.cudss64.analysis.count,CUDA.analyze.cudss64.analysis.total_sec,CUDA.analyze.cudss64.setup.avg_sec,CUDA.analyze.cudss64.setup.count,CUDA.analyze.cudss64.setup.total_sec,CUDA.solve.factorization32.avg_sec,CUDA.solve.factorization32.count,CUDA.solve.factorization32.total_sec,CUDA.solve.factorization64.avg_sec,CUDA.solve.factorization64.count,CUDA.solve.factorization64.total_sec,CUDA.solve.refactorization32.avg_sec,CUDA.solve.refactorization32.count,CUDA.solve.refactorization32.total_sec,CUDA.solve.refactorization64.avg_sec,CUDA.solve.refactorization64.count,CUDA.solve.refactorization64.total_sec,CUDA.solve.rhsPrepare.avg_sec,CUDA.solve.rhsPrepare.count,CUDA.solve.rhsPrepare.total_sec,CUDA.solve.rhsPrepare64.avg_sec,CUDA.solve.rhsPrepare64.count,CUDA.solve.rhsPrepare64.total_sec,CUDA.solve.solve32.avg_sec,CUDA.solve.solve32.count,CUDA.solve.solve32.total_sec,CUDA.solve.solve64.avg_sec,CUDA.solve.solve64.count,CUDA.solve.solve64.total_sec,NR.analyze.jacobian_builder.avg_sec,NR.analyze.jacobian_builder.count,NR.analyze.jacobian_builder.total_sec,NR.analyze.linear_solve.avg_sec,NR.analyze.linear_solve.count,NR.analyze.linear_solve.total_sec,NR.analyze.storage_prepare.avg_sec,NR.analyze.storage_prepare.count,NR.analyze.storage_prepare.total_sec,NR.analyze.total.avg_sec,NR.analyze.total.count,NR.analyze.total.total_sec,NR.iteration.jacobian.avg_sec,NR.iteration.jacobian.count,NR.iteration.jacobian.total_sec,NR.iteration.linear_solve.avg_sec,NR.iteration.linear_solve.count,NR.iteration.linear_solve.total_sec,NR.iteration.mismatch.avg_sec,NR.iteration.mismatch.count,NR.iteration.mismatch.total_sec,NR.iteration.total.avg_sec,NR.iteration.total.count,NR.iteration.total.total_sec,NR.iteration.voltage_update.avg_sec,NR.iteration.voltage_update.count,NR.iteration.voltage_update.total_sec,NR.solve.download.avg_sec,NR.solve.download.count,NR.solve.download.total_sec,NR.solve.total.avg_sec,NR.solve.total.count,NR.solve.total.total_sec,NR.solve.upload.avg_sec,NR.solve.upload.count,NR.solve.upload.total_sec,analyze_sec,backend,buses,case_name,compute,dump_case_name,elapsed_sec,final_mismatch,implementation,iterations,jacobian,max_abs_v_delta_from_v0,measurement_mode,pq,profile,pv,repeat_idx,solve_sec,source_profile,success
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01139,1,0.01139,0.00157,1,0.00157,,,,,,,0.000242,1,0.000242,,,,0.0001145,4,0.000458,,,,1.3e-05,5,6.5e-05,,,,8.44e-05,5,0.000422,,,,0.000352,1,0.000352,0.012963,1,0.012963,0.000246,1,0.000246,0.013563,1,0.013563,1.12e-05,5,5.6e-05,0.0002388,5,0.001194,2.5e-05,6,0.00015,0.0002515,6,0.001509,2.02e-05,5,0.000101,1.8e-05,1,1.8e-05,0.001603,1,0.001603,7.2e-05,1,7.2e-05,0.013564,cuda,793,case793_goc,mixed,case793_goc,0.015169,1.681534164505e-12,cuda_edge,6,edge_based,1.161718975814,operators,704,cuda_edge,88,0,0.001604,cuda_mixed_edge,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010936,1,0.010936,0.001555,1,0.001555,,,,,,,0.000221,1,0.000221,,,,0.00011375,4,0.000455,,,,1.12e-05,5,5.6e-05,,,,8.36e-05,5,0.000418,,,,0.000263,1,0.000263,0.012494,1,0.012494,0.000244,1,0.000244,0.013003,1,0.013003,1.1e-05,5,5.5e-05,0.0002316,5,0.001158,2.316666666667e-05,6,0.000139,0.000243,6,0.001458,2e-05,5,0.0001,1.7e-05,1,1.7e-05,0.001545,1,0.001545,6.6e-05,1,6.6e-05,0.013004,cuda,793,case793_goc,mixed,case793_goc,0.014551,1.744610091019e-12,cuda_edge,6,edge_based,1.161718975814,operators,704,cuda_edge,88,1,0.001546,cuda_mixed_edge,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010976,1,0.010976,0.001537,1,0.001537,,,,,,,0.000223,1,0.000223,,,,0.000113,4,0.000452,,,,1.16e-05,5,5.8e-05,,,,8.32e-05,5,0.000416,,,,0.00032,1,0.00032,0.012516,1,0.012516,0.000224,1,0.000224,0.013063,1,0.013063,1.08e-05,5,5.4e-05,0.0002312,5,0.001156,2.366666666667e-05,6,0.000142,0.0002428333333333,6,0.001457,2e-05,5,0.0001,1.8e-05,1,1.8e-05,0.001547,1,0.001547,6.8e-05,1,6.8e-05,0.013064,cuda,793,case793_goc,mixed,case793_goc,0.014612,1.886244734744e-12,cuda_edge,6,edge_based,1.161718975814,operators,704,cuda_edge,88,2,0.001548,cuda_mixed_edge,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010889,1,0.010889,0.001544,1,0.001544,,,,,,,0.000218,1,0.000218,,,,0.0001135,4,0.000454,,,,1.1e-05,5,5.5e-05,,,,8.34e-05,5,0.000417,,,,0.000324,1,0.000324,0.012436,1,0.012436,0.000223,1,0.000223,0.012985,1,0.012985,1.1e-05,5,5.5e-05,0.0002302,5,0.001151,2.333333333333e-05,6,0.00014,0.0002423333333333,6,0.001454,2e-05,5,0.0001,1.8e-05,1,1.8e-05,0.001538,1,0.001538,6.3e-05,1,6.3e-05,0.012986,cuda,793,case793_goc,mixed,case793_goc,0.014526,1.899954430029e-12,cuda_edge,6,edge_based,1.161718975814,operators,704,cuda_edge,88,3,0.001539,cuda_mixed_edge,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010905,1,0.010905,0.001539,1,0.001539,,,,,,,0.000216,1,0.000216,,,,0.0001125,4,0.00045,,,,1.1e-05,5,5.5e-05,,,,8.26e-05,5,0.000413,,,,0.000312,1,0.000312,0.012447,1,0.012447,0.000223,1,0.000223,0.012984,1,0.012984,1.06e-05,5,5.3e-05,0.0002288,5,0.001144,2.316666666667e-05,6,0.000139,0.0002405,6,0.001443,1.98e-05,5,9.9e-05,1.8e-05,1,1.8e-05,0.001527,1,0.001527,6.1e-05,1,6.1e-05,0.012985,cuda,793,case793_goc,mixed,case793_goc,0.014513,2.493255834212e-12,cuda_edge,6,edge_based,1.161718975814,operators,704,cuda_edge,88,4,0.001528,cuda_mixed_edge,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010901,1,0.010901,0.001551,1,0.001551,,,,,,,0.000218,1,0.000218,,,,0.000113,4,0.000452,,,,1.12e-05,5,5.6e-05,,,,8.34e-05,5,0.000417,,,,0.000311,1,0.000311,0.012454,1,0.012454,0.000225,1,0.000225,0.012992,1,0.012992,1.1e-05,5,5.5e-05,0.0002308,5,0.001154,2.35e-05,6,0.000141,0.0002425,6,0.001455,2e-05,5,0.0001,1.7e-05,1,1.7e-05,0.00154,1,0.00154,6.3e-05,1,6.3e-05,0.012993,cuda,793,case793_goc,mixed,case793_goc,0.014535,2.44426606609e-12,cuda_edge,6,edge_based,1.161718975814,operators,704,cuda_edge,88,5,0.001541,cuda_mixed_edge,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010895,1,0.010895,0.00154,1,0.00154,,,,,,,0.000218,1,0.000218,,,,0.000114,4,0.000456,,,,1.1e-05,5,5.5e-05,,,,8.34e-05,5,0.000417,,,,0.000314,1,0.000314,0.012438,1,0.012438,0.000229,1,0.000229,0.012983,1,0.012983,1.1e-05,5,5.5e-05,0.0002312,5,0.001156,2.333333333333e-05,6,0.00014,0.0002426666666667,6,0.001456,2e-05,5,0.0001,1.9e-05,1,1.9e-05,0.001543,1,0.001543,6.5e-05,1,6.5e-05,0.012984,cuda,793,case793_goc,mixed,case793_goc,0.014528,2.091021800155e-12,cuda_edge,6,edge_based,1.161718975814,operators,704,cuda_edge,88,6,0.001544,cuda_mixed_edge,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010895,1,0.010895,0.001544,1,0.001544,,,,,,,0.000219,1,0.000219,,,,0.0001135,4,0.000454,,,,1.1e-05,5,5.5e-05,,,,8.32e-05,5,0.000416,,,,0.000311,1,0.000311,0.012442,1,0.012442,0.000227,1,0.000227,0.012982,1,0.012982,1.1e-05,5,5.5e-05,0.0002304,5,0.001152,2.35e-05,6,0.000141,0.0002425,6,0.001455,2e-05,5,0.0001,1.9e-05,1,1.9e-05,0.001543,1,0.001543,6.4e-05,1,6.4e-05,0.012983,cuda,793,case793_goc,mixed,case793_goc,0.014528,2.073001479352e-12,cuda_edge,6,edge_based,1.161718975814,operators,704,cuda_edge,88,7,0.001544,cuda_mixed_edge,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010869,1,0.010869,0.001726,1,0.001726,,,,,,,0.000221,1,0.000221,,,,0.00011425,4,0.000457,,,,1.2e-05,5,6e-05,,,,8.4e-05,5,0.00042,,,,0.000313,1,0.000313,0.012598,1,0.012598,0.000227,1,0.000227,0.01314,1,0.01314,1.1e-05,5,5.5e-05,0.0002334,5,0.001167,2.416666666667e-05,6,0.000145,0.0002456666666667,6,0.001474,2.02e-05,5,0.000101,2e-05,1,2e-05,0.001565,1,0.001565,6.7e-05,1,6.7e-05,0.013141,cuda,793,case793_goc,mixed,case793_goc,0.014708,2.707202382786e-12,cuda_edge,6,edge_based,1.161718975814,operators,704,cuda_edge,88,8,0.001566,cuda_mixed_edge,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010908,1,0.010908,0.001535,1,0.001535,,,,,,,0.00022,1,0.00022,,,,0.0001135,4,0.000454,,,,1.1e-05,5,5.5e-05,,,,8.3e-05,5,0.000415,,,,0.000321,1,0.000321,0.012446,1,0.012446,0.000237,1,0.000237,0.013006,1,0.013006,1.1e-05,5,5.5e-05,0.000231,5,0.001155,2.316666666667e-05,6,0.000139,0.0002426666666667,6,0.001456,2.02e-05,5,0.000101,1.9e-05,1,1.9e-05,0.001542,1,0.001542,6.4e-05,1,6.4e-05,0.013007,cuda,793,case793_goc,mixed,case793_goc,0.014551,1.851045358658e-12,cuda_edge,6,edge_based,1.161718975814,operators,704,cuda_edge,88,9,0.001544,cuda_mixed_edge,True
6.25e-06,4,2.5e-05,,,,,,,8e-06,4,3.2e-05,0.0001125,4,0.00045,,,,,,,,,,,,,0.0018635,4,0.007454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000217,1,0.000217,0.0,1,0.0,0.000242,1,0.000242,0.000459,1,0.000459,1.175e-05,4,4.7e-05,0.001992,4,0.007968,2.42e-05,5,0.000121,0.0016458,5,0.008229,2.2e-05,4,8.8e-05,1.7e-05,1,1.7e-05,0.008313,1,0.008313,6.3e-05,1,6.3e-05,0.000462,cuda,793,case793_goc,mixed,case793_goc,0.008777,9.650166180493e-09,cuda_wo_cudss,5,edge_based,1.161718976152,operators,704,cuda_wo_cudss,88,0,0.008314,cuda_mixed_edge_cpu_superlu,True
6.2e-06,5,3.1e-05,,,,,,,8.4e-06,5,4.2e-05,0.000109,5,0.000545,,,,,,,,,,,,,0.0018664,5,0.009332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000216,1,0.000216,0.0,1,0.0,0.000241,1,0.000241,0.000458,1,0.000458,1.18e-05,5,5.9e-05,0.0019916,5,0.009958,2.433333333333e-05,6,0.000146,0.001713333333333,6,0.01028,2.18e-05,5,0.000109,1.7e-05,1,1.7e-05,0.010365,1,0.010365,6.3e-05,1,6.3e-05,0.000461,cuda,793,case793_goc,mixed,case793_goc,0.010827,1.637887368153e-12,cuda_wo_cudss,6,edge_based,1.161718975814,operators,704,cuda_wo_cudss,88,1,0.010366,cuda_mixed_edge_cpu_superlu,True
6.25e-06,4,2.5e-05,,,,,,,8.5e-06,4,3.4e-05,0.00010925,4,0.000437,,,,,,,,,,,,,0.001858,4,0.007432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000216,1,0.000216,0.0,1,0.0,0.000241,1,0.000241,0.000458,1,0.000458,1.175e-05,4,4.7e-05,0.0019835,4,0.007934,2.44e-05,5,0.000122,0.001639,5,0.008195,2.2e-05,4,8.8e-05,1.7e-05,1,1.7e-05,0.008279,1,0.008279,6.3e-05,1,6.3e-05,0.000461,cuda,793,case793_goc,mixed,case793_goc,0.008741,9.034117121054e-09,cuda_wo_cudss,5,edge_based,1.161718976465,operators,704,cuda_wo_cudss,88,2,0.00828,cuda_mixed_edge_cpu_superlu,True
6e-06,4,2.4e-05,,,,,,,8.25e-06,4,3.3e-05,0.00010875,4,0.000435,,,,,,,,,,,,,0.0018565,4,0.007426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000215,1,0.000215,0.0,1,0.0,0.00024,1,0.00024,0.000455,1,0.000455,1.175e-05,4,4.7e-05,0.001981,4,0.007924,2.4e-05,5,0.00012,0.0016372,5,0.008186,2.225e-05,4,8.9e-05,1.7e-05,1,1.7e-05,0.00827,1,0.00827,6.3e-05,1,6.3e-05,0.000458,cuda,793,case793_goc,mixed,case793_goc,0.008729,9.77692817851e-09,cuda_wo_cudss,5,edge_based,1.16171897601,operators,704,cuda_wo_cudss,88,3,0.008271,cuda_mixed_edge_cpu_superlu,True
6e-06,4,2.4e-05,,,,,,,1.075e-05,4,4.3e-05,0.000111,4,0.000444,,,,,,,,,,,,,0.0018515,4,0.007406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000214,1,0.000214,0.0,1,0.0,0.000241,1,0.000241,0.000456,1,0.000456,1.175e-05,4,4.7e-05,0.001981,4,0.007924,2.44e-05,5,0.000122,0.0016376,5,0.008188,2.2e-05,4,8.8e-05,1.7e-05,1,1.7e-05,0.008271,1,0.008271,6.3e-05,1,6.3e-05,0.000459,cuda,793,case793_goc,mixed,case793_goc,0.008732,9.473318248773e-09,cuda_wo_cudss,5,edge_based,1.161718975869,operators,704,cuda_wo_cudss,88,4,0.008272,cuda_mixed_edge_cpu_superlu,True
6e-06,4,2.4e-05,,,,,,,8.5e-06,4,3.4e-05,0.0001085,4,0.000434,,,,,,,,,,,,,0.001851,4,0.007404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000216,1,0.000216,0.0,1,0.0,0.00024,1,0.00024,0.000457,1,0.000457,1.175e-05,4,4.7e-05,0.00197625,4,0.007905,2.42e-05,5,0.000121,0.0016332,5,0.008166,2.175e-05,4,8.7e-05,1.7e-05,1,1.7e-05,0.00825,1,0.00825,6.3e-05,1,6.3e-05,0.00046,cuda,793,case793_goc,mixed,case793_goc,0.008711,7.953774944225e-09,cuda_wo_cudss,5,edge_based,1.161718975801,operators,704,cuda_wo_cudss,88,5,0.00825,cuda_mixed_edge_cpu_superlu,True
6.25e-06,4,2.5e-05,,,,,,,8.5e-06,4,3.4e-05,0.0001095,4,0.000438,,,,,,,,,,,,,0.00184675,4,0.007387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000214,1,0.000214,0.0,1,0.0,0.00024,1,0.00024,0.000455,1,0.000455,1.175e-05,4,4.7e-05,0.0019725,4,0.00789,2.48e-05,5,0.000124,0.0016308,5,0.008154,2.175e-05,4,8.7e-05,1.8e-05,1,1.8e-05,0.008238,1,0.008238,6.2e-05,1,6.2e-05,0.000458,cuda,793,case793_goc,mixed,case793_goc,0.008697,8.960068645369e-09,cuda_wo_cudss,5,edge_based,1.161718975422,operators,704,cuda_wo_cudss,88,6,0.008238,cuda_mixed_edge_cpu_superlu,True
7e-06,4,2.8e-05,,,,,,,9e-06,4,3.6e-05,0.00011,4,0.00044,,,,,,,,,,,,,0.00184875,4,0.007395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000215,1,0.000215,0.0,1,0.0,0.000249,1,0.000249,0.000465,1,0.000465,1.175e-05,4,4.7e-05,0.0019765,4,0.007906,2.54e-05,5,0.000127,0.0016348,5,0.008174,2.225e-05,4,8.9e-05,1.8e-05,1,1.8e-05,0.008261,1,0.008261,6.5e-05,1,6.5e-05,0.000468,cuda,793,case793_goc,mixed,case793_goc,0.00873,7.996249243161e-09,cuda_wo_cudss,5,edge_based,1.161718976138,operators,704,cuda_wo_cudss,88,7,0.008261,cuda_mixed_edge_cpu_superlu,True
6.25e-06,4,2.5e-05,,,,,,,9e-06,4,3.6e-05,0.0001095,4,0.000438,,,,,,,,,,,,,0.0018485,4,0.007394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000215,1,0.000215,0.0,1,0.0,0.000249,1,0.000249,0.000465,1,0.000465,1.175e-05,4,4.7e-05,0.00197525,4,0.007901,2.52e-05,5,0.000126,0.0016338,5,0.008169,2.2e-05,4,8.8e-05,1.8e-05,1,1.8e-05,0.008255,1,0.008255,6.6e-05,1,6.6e-05,0.000468,cuda,793,case793_goc,mixed,case793_goc,0.008725,7.414710831433e-09,cuda_wo_cudss,5,edge_based,1.161718975855,operators,704,cuda_wo_cudss,88,8,0.008256,cuda_mixed_edge_cpu_superlu,True
6.2e-06,5,3.1e-05,,,,,,,9e-06,5,4.5e-05,0.0001102,5,0.000551,,,,,,,,,,,,,0.0018456,5,0.009228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000226,1,0.000226,0.0,1,0.0,0.000257,1,0.000257,0.000483,1,0.000483,1.2e-05,5,6e-05,0.0019726,5,0.009863,2.516666666667e-05,6,0.000151,0.001698666666667,6,0.010192,2.16e-05,5,0.000108,1.9e-05,1,1.9e-05,0.010279,1,0.010279,6.6e-05,1,6.6e-05,0.000486,cuda,793,case793_goc,mixed,case793_goc,0.010767,2.697657497717e-12,cuda_wo_cudss,6,edge_based,1.161718975814,operators,704,cuda_wo_cudss,88,9,0.01028,cuda_mixed_edge_cpu_superlu,True
,,,0.0001056,5,0.000528,0.0002974,5,0.001487,,,,,,,3.3e-05,5,0.000165,0.0001062,5,0.000531,0.0001032,5,0.000516,6.76e-05,5,0.000338,,,,7.7e-05,1,7.7e-05,0.01099,1,0.01099,0.00158,1,0.00158,,,,,,,0.000222,1,0.000222,,,,0.000115,4,0.00046,,,,1.58e-05,5,7.9e-05,,,,8.42e-05,5,0.000421,,,,0.00024,1,0.00024,0.012573,1,0.012573,0.000258,1,0.000258,0.013072,1,0.013072,0.000437,5,0.002185,0.0002384,5,0.001192,2.383333333333e-05,6,0.000143,0.0006043333333333,6,0.003626,2.02e-05,5,0.000101,1.8e-05,1,1.8e-05,0.003804,1,0.003804,0.000156,1,0.000156,0.013072,cuda,793,case793_goc,mixed,case793_goc,0.016878,2.168518516784e-12,cuda_wo_jacobian,6,cpu_naive_pypower_like,1.161718975814,operators,704,cuda_wo_jacobian,88,0,0.003805,cuda_mixed_edge_cpu_naive_jacobian,True
,,,0.0001044,5,0.000522,0.0002818,5,0.001409,,,,,,,3.42e-05,5,0.000171,0.0001,5,0.0005,9.92e-05,5,0.000496,6.22e-05,5,0.000311,,,,9.3e-05,1,9.3e-05,0.010968,1,0.010968,0.001553,1,0.001553,,,,,,,0.000223,1,0.000223,,,,0.00011475,4,0.000459,,,,1.78e-05,5,8.9e-05,,,,8.38e-05,5,0.000419,,,,0.00022,1,0.00022,0.012525,1,0.012525,0.000237,1,0.000237,0.012983,1,0.012983,0.0004216,5,0.002108,0.0002394,5,0.001197,2.416666666667e-05,6,0.000145,0.0005931666666667,6,0.003559,2.02e-05,5,0.000101,1.9e-05,1,1.9e-05,0.003757,1,0.003757,0.000175,1,0.000175,0.012984,cuda,793,case793_goc,mixed,case793_goc,0.016742,1.812626772358e-12,cuda_wo_jacobian,6,cpu_naive_pypower_like,1.161718975814,operators,704,cuda_wo_jacobian,88,1,0.003758,cuda_mixed_edge_cpu_naive_jacobian,True
,,,0.0001048,5,0.000524,0.0002926,5,0.001463,,,,,,,3.32e-05,5,0.000166,9.68e-05,5,0.000484,0.000107,5,0.000535,6.84e-05,5,0.000342,,,,7.7e-05,1,7.7e-05,0.010847,1,0.010847,0.001633,1,0.001633,,,,,,,0.000223,1,0.000223,,,,0.0001145,4,0.000458,,,,1.78e-05,5,8.9e-05,,,,8.44e-05,5,0.000422,,,,0.000223,1,0.000223,0.012483,1,0.012483,0.000238,1,0.000238,0.012945,1,0.012945,0.000432,5,0.00216,0.0002402,5,0.001201,2.416666666667e-05,6,0.000145,0.0006023333333333,6,0.003614,2.02e-05,5,0.000101,1.7e-05,1,1.7e-05,0.003789,1,0.003789,0.000155,1,0.000155,0.012946,cuda,793,case793_goc,mixed,case793_goc,0.016736,2.418979170969e-12,cuda_wo_jacobian,6,cpu_naive_pypower_like,1.161718975814,operators,704,cuda_wo_jacobian,88,2,0.00379,cuda_mixed_edge_cpu_naive_jacobian,True
,,,0.0001052,5,0.000526,0.0002922,5,0.001461,,,,,,,3.32e-05,5,0.000166,9.66e-05,5,0.000483,0.000106,5,0.00053,6.94e-05,5,0.000347,,,,8e-05,1,8e-05,0.010818,1,0.010818,0.001552,1,0.001552,,,,,,,0.000224,1,0.000224,,,,0.00011525,4,0.000461,,,,2.16e-05,5,0.000108,,,,8.38e-05,5,0.000419,,,,0.000222,1,0.000222,0.012373,1,0.012373,0.000245,1,0.000245,0.012841,1,0.012841,0.000432,5,0.00216,0.0002438,5,0.001219,2.45e-05,6,0.000147,0.0006053333333333,6,0.003632,2.02e-05,5,0.000101,1.7e-05,1,1.7e-05,0.003812,1,0.003812,0.000158,1,0.000158,0.012842,cuda,793,case793_goc,mixed,case793_goc,0.016655,2.136174023348e-12,cuda_wo_jacobian,6,cpu_naive_pypower_like,1.161718975814,operators,704,cuda_wo_jacobian,88,3,0.003812,cuda_mixed_edge_cpu_naive_jacobian,True
,,,0.0001022,5,0.000511,0.0002922,5,0.001461,,,,,,,3.26e-05,5,0.000163,0.0001024,5,0.000512,0.0001042,5,0.000521,6.5e-05,5,0.000325,,,,9.4e-05,1,9.4e-05,0.0108,1,0.0108,0.001716,1,0.001716,,,,,,,0.000222,1,0.000222,,,,0.0001145,4,0.000458,,,,1.5e-05,5,7.5e-05,,,,8.4e-05,5,0.00042,,,,0.000219,1,0.000219,0.012519,1,0.012519,0.000248,1,0.000248,0.012988,1,0.012988,0.000428,5,0.00214,0.0002366,5,0.001183,2.416666666667e-05,6,0.000145,0.0005961666666667,6,0.003577,2.02e-05,5,0.000101,1.7e-05,1,1.7e-05,0.00377,1,0.00377,0.000172,1,0.000172,0.012988,cuda,793,case793_goc,mixed,case793_goc,0.01676,2.283042678519e-12,cuda_wo_jacobian,6,cpu_naive_pypower_like,1.161718975814,operators,704,cuda_wo_jacobian,88,4,0.003771,cuda_mixed_edge_cpu_naive_jacobian,True
,,,0.0001018,5,0.000509,0.000292,5,0.00146,,,,,,,3.2e-05,5,0.00016,9.98e-05,5,0.000499,0.0001008,5,0.000504,7.1e-05,5,0.000355,,,,7.8e-05,1,7.8e-05,0.010837,1,0.010837,0.001544,1,0.001544,,,,,,,0.00023,1,0.00023,,,,0.0001145,4,0.000458,,,,1.88e-05,5,9.4e-05,,,,8.4e-05,5,0.00042,,,,0.000222,1,0.000222,0.012384,1,0.012384,0.000233,1,0.000233,0.01284,1,0.01284,0.0004266,5,0.002133,0.000242,5,0.00121,2.383333333333e-05,6,0.000143,0.0005988333333333,6,0.003593,2.02e-05,5,0.000101,1.7e-05,1,1.7e-05,0.003765,1,0.003765,0.000152,1,0.000152,0.012841,cuda,793,case793_goc,mixed,case793_goc,0.016607,1.860594321193e-12,cuda_wo_jacobian,6,cpu_naive_pypower_like,1.161718975814,operators,704,cuda_wo_jacobian,88,5,0.003765,cuda_mixed_edge_cpu_naive_jacobian,True
,,,0.00010225,4,0.000409,0.000296,4,0.001184,,,,,,,3.175e-05,4,0.000127,9.8e-05,4,0.000392,0.00010175,4,0.000407,7.55e-05,4,0.000302,,,,7.6e-05,1,7.6e-05,0.010804,1,0.010804,0.001549,1,0.001549,,,,,,,0.00022,1,0.00022,,,,0.0001153333333333,3,0.000346,,,,1.775e-05,4,7.1e-05,,,,8.45e-05,4,0.000338,,,,0.000222,1,0.000222,0.012356,1,0.012356,0.000241,1,0.000241,0.01282,1,0.01282,0.00043175,4,0.001727,0.00024525,4,0.000981,2.42e-05,5,0.000121,0.0005828,5,0.002914,1.975e-05,4,7.9e-05,1.8e-05,1,1.8e-05,0.003088,1,0.003088,0.000152,1,0.000152,0.012821,cuda,793,case793_goc,mixed,case793_goc,0.01591,8.022681158293e-09,cuda_wo_jacobian,5,cpu_naive_pypower_like,1.161718975339,operators,704,cuda_wo_jacobian,88,6,0.003088,cuda_mixed_edge_cpu_naive_jacobian,True
,,,0.0001022,5,0.000511,0.000291,5,0.001455,,,,,,,3.48e-05,5,0.000174,9.68e-05,5,0.000484,0.0001048,5,0.000524,6.9e-05,5,0.000345,,,,7.8e-05,1,7.8e-05,0.010788,1,0.010788,0.001549,1,0.001549,,,,,,,0.000222,1,0.000222,,,,0.00011525,4,0.000461,,,,1.76e-05,5,8.8e-05,,,,8.38e-05,5,0.000419,,,,0.000219,1,0.000219,0.01234,1,0.01234,0.000231,1,0.000231,0.012791,1,0.012791,0.0004298,5,0.002149,0.0002394,5,0.001197,2.4e-05,6,0.000144,0.0005995,6,0.003597,2.02e-05,5,0.000101,1.7e-05,1,1.7e-05,0.003771,1,0.003771,0.000153,1,0.000153,0.012792,cuda,793,case793_goc,mixed,case793_goc,0.016564,2.289209633649e-12,cuda_wo_jacobian,6,cpu_naive_pypower_like,1.161718975814,operators,704,cuda_wo_jacobian,88,7,0.003772,cuda_mixed_edge_cpu_naive_jacobian,True
