baseline_count_mean,baseline_ms_mean,baseline_sec_mean,case_name,delta_ms_mg_minus_baseline,measurement_mode,metric,mg_count_mean,mg_ms_mean,mg_sec_mean,profile,speedup_baseline_over_mg
1.0,4.7834,0.0047834,case4601_goc,6.8278,operators,NR.solve.total.total_sec,1.0,11.6112,0.0116112,cuda_edge,0.41196431032106934
1.0,0.34900000000000003,0.000349,case4601_goc,-0.05640000000000001,operators,NR.solve.upload.total_sec,1.0,0.2926,0.0002926,cuda_edge,1.1927546138072453
,32.7011,0.0327011,case4601_goc,8.226900000000002,operators,analyze_sec,,40.928,0.040928,cuda_edge,0.7989909108678654
,37.4864,0.0374864,case4601_goc,15.054699999999997,operators,elapsed_sec,,52.5411,0.0525411,cuda_edge,0.7134681230503359
,4.7846,0.0047846,case4601_goc,6.8279,operators,solve_sec,,11.612499999999999,0.0116125,cuda_edge,0.41202152852529605
1.0,12.0243,0.0120243,case793_goc,6.0712,operators,CUDA.analyze.cudss32.analysis.total_sec,1.0,18.0955,0.0180955,cuda_edge,0.6644911718383023
1.0,1.6267,0.0016267,case793_goc,0.23440000000000005,operators,CUDA.analyze.cudss32.setup.total_sec,1.0,1.8611,0.0018611,cuda_edge,0.8740529794207726
1.0,0.2456,0.0002456,case793_goc,0.4391,operators,CUDA.solve.factorization32.total_sec,1.0,0.6847,0.0006847,cuda_edge,0.35869723966700745
3.8,0.4542,0.0004542,case793_goc,1.1943000000000001,operators,CUDA.solve.refactorization32.total_sec,3.8,1.6485,0.0016485,cuda_edge,0.27552320291173793
4.8,0.0825,8.25e-05,case793_goc,0.0025000000000000066,operators,CUDA.solve.rhsPrepare.total_sec,4.8,0.085,8.5e-05,cuda_edge,0.9705882352941175
4.8,0.4281,0.0004281,case793_goc,1.7197999999999998,operators,CUDA.solve.solve32.total_sec,4.8,2.1479,0.0021479,cuda_edge,0.1993109548861679
1.0,0.2275,0.0002275,case793_goc,0.007900000000000003,operators,NR.analyze.jacobian_builder.total_sec,1.0,0.2354,0.0002354,cuda_edge,0.9664401019541207
1.0,13.6542,0.0136542,case793_goc,6.3056,operators,NR.analyze.linear_solve.total_sec,1.0,19.9598,0.0199598,cuda_edge,0.6840850108718525
1.0,0.2921,0.0002921,case793_goc,0.00970000000000002,operators,NR.analyze.storage_prepare.total_sec,1.0,0.3018,0.0003018,cuda_edge,0.9678595096090126
1.0,14.1756,0.0141756,case793_goc,6.323200000000001,operators,NR.analyze.total.total_sec,1.0,20.498800000000003,0.0204988,cuda_edge,0.6915331629168536
4.8,0.0601,6.01e-05,case793_goc,0.0030000000000000053,operators,NR.iteration.jacobian.total_sec,4.8,0.0631,6.31e-05,cuda_edge,0.9524564183835181
4.8,1.2178,0.0012178,case793_goc,3.3565,operators,NR.iteration.linear_solve.total_sec,4.8,4.5743,0.0045743,cuda_edge,0.2662265264630654
5.8,0.17109999999999997,0.00017109999999999998,case793_goc,0.010500000000000011,operators,NR.iteration.mismatch.total_sec,5.8,0.18159999999999998,0.0001816,cuda_edge,0.942180616740088
5.8,1.5581,0.0015581,case793_goc,3.3727,operators,NR.iteration.total.total_sec,5.8,4.9308,0.0049308,cuda_edge,0.3159933479354263
4.8,0.1015,0.0001015,case793_goc,0.0025000000000000066,operators,NR.iteration.voltage_update.total_sec,4.8,0.10400000000000001,0.00010400000000000001,cuda_edge,0.9759615384615384
1.0,0.023500000000000004,2.3500000000000002e-05,case793_goc,0.0009999999999999972,operators,NR.solve.download.total_sec,1.0,0.0245,2.45e-05,cuda_edge,0.9591836734693878
1.0,1.6803000000000001,0.0016803,case793_goc,3.3765,operators,NR.solve.total.total_sec,1.0,5.0568,0.0050568,cuda_edge,0.33228523967726625
1.0,0.0949,9.49e-05,case793_goc,0.0021999999999999993,operators,NR.solve.upload.total_sec,1.0,0.0971,9.71e-05,cuda_edge,0.9773429454170958
,14.176499999999999,0.0141765,case793_goc,6.323500000000001,operators,analyze_sec,,20.5,0.0205,cuda_edge,0.6915365853658536
,15.858399999999998,0.015858399999999998,case793_goc,9.700099999999999,operators,elapsed_sec,,25.5585,0.025558499999999998,cuda_edge,0.620474597492028
