analyze_sec,backend,buses,case_name,compute,dump_case_name,elapsed_sec,final_mismatch,implementation,iterations,jacobian,max_abs_v_delta_from_v0,measurement_mode,mg_device_indices,mg_enabled,pq,profile,profile_label,pv,repeat_idx,solve_sec,source_profile,success,variant
0.022238,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.024456,7.528963787148e-10,cuda_mixed_edge,5,edge_based,0.5067134060591,end2end,,False,2396,cuda_edge,CUDA mixed edge,349,2,0.002218,cuda_mixed_edge,True,baseline
0.022234,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.024451,4.108922858869e-10,cuda_mixed_edge,5,edge_based,0.5067134061246,end2end,,False,2396,cuda_edge,CUDA mixed edge,349,3,0.002217,cuda_mixed_edge,True,baseline
0.022241,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.02447,4.555933215072e-10,cuda_mixed_edge,5,edge_based,0.5067134061303,end2end,,False,2396,cuda_edge,CUDA mixed edge,349,4,0.002229,cuda_mixed_edge,True,baseline
0.022217,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.02446,1.063768411634e-09,cuda_mixed_edge,5,edge_based,0.5067134061146,end2end,,False,2396,cuda_edge,CUDA mixed edge,349,5,0.002242,cuda_mixed_edge,True,baseline
0.02226,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.024494,3.45078168444e-10,cuda_mixed_edge,5,edge_based,0.5067134061225,end2end,,False,2396,cuda_edge,CUDA mixed edge,349,6,0.002234,cuda_mixed_edge,True,baseline
0.022569,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.024785,1.081269388507e-09,cuda_mixed_edge,5,edge_based,0.5067134061508,end2end,,False,2396,cuda_edge,CUDA mixed edge,349,7,0.002216,cuda_mixed_edge,True,baseline
0.022233,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.024457,3.353550574178e-10,cuda_mixed_edge,5,edge_based,0.506713406135,end2end,,False,2396,cuda_edge,CUDA mixed edge,349,8,0.002223,cuda_mixed_edge,True,baseline
0.022364,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.024599,6.128856734879e-10,cuda_mixed_edge,5,edge_based,0.5067134061172,end2end,,False,2396,cuda_edge,CUDA mixed edge,349,9,0.002234,cuda_mixed_edge,True,baseline
0.033584,cuda,4601,case4601_goc,mixed,case4601_goc,0.037756,3.813318549817e-10,cuda_mixed_edge,6,edge_based,1.59738320956,end2end,,False,4468,cuda_edge,CUDA mixed edge,132,0,0.004171,cuda_mixed_edge,True,baseline
0.032089,cuda,4601,case4601_goc,mixed,case4601_goc,0.036245,2.595365033997e-10,cuda_mixed_edge,6,edge_based,1.59738320956,end2end,,False,4468,cuda_edge,CUDA mixed edge,132,1,0.004156,cuda_mixed_edge,True,baseline
0.032029,cuda,4601,case4601_goc,mixed,case4601_goc,0.036195,3.978679607997e-10,cuda_mixed_edge,6,edge_based,1.597383209566,end2end,,False,4468,cuda_edge,CUDA mixed edge,132,2,0.004166,cuda_mixed_edge,True,baseline
0.031987,cuda,4601,case4601_goc,mixed,case4601_goc,0.036109,2.991307201938e-10,cuda_mixed_edge,6,edge_based,1.597383209553,end2end,,False,4468,cuda_edge,CUDA mixed edge,132,3,0.004121,cuda_mixed_edge,True,baseline
0.032332,cuda,4601,case4601_goc,mixed,case4601_goc,0.036459,2.765002671268e-10,cuda_mixed_edge,6,edge_based,1.597383209565,end2end,,False,4468,cuda_edge,CUDA mixed edge,132,4,0.004127,cuda_mixed_edge,True,baseline
0.032033,cuda,4601,case4601_goc,mixed,case4601_goc,0.036183,2.905244933515e-10,cuda_mixed_edge,6,edge_based,1.597383209559,end2end,,False,4468,cuda_edge,CUDA mixed edge,132,5,0.004149,cuda_mixed_edge,True,baseline
0.031964,cuda,4601,case4601_goc,mixed,case4601_goc,0.03611,3.943503301684e-10,cuda_mixed_edge,6,edge_based,1.597383209582,end2end,,False,4468,cuda_edge,CUDA mixed edge,132,6,0.004145,cuda_mixed_edge,True,baseline
0.032039,cuda,4601,case4601_goc,mixed,case4601_goc,0.036171,4.162543643105e-10,cuda_mixed_edge,6,edge_based,1.597383209568,end2end,,False,4468,cuda_edge,CUDA mixed edge,132,7,0.004132,cuda_mixed_edge,True,baseline
0.032002,cuda,4601,case4601_goc,mixed,case4601_goc,0.036139,3.73141739729e-10,cuda_mixed_edge,6,edge_based,1.597383209559,end2end,,False,4468,cuda_edge,CUDA mixed edge,132,8,0.004136,cuda_mixed_edge,True,baseline
0.032037,cuda,4601,case4601_goc,mixed,case4601_goc,0.036187,2.297066596047e-10,cuda_mixed_edge,6,edge_based,1.597383209565,end2end,,False,4468,cuda_edge,CUDA mixed edge,132,9,0.00415,cuda_mixed_edge,True,baseline
0.050189,cuda,8387,case8387_pegase,mixed,case8387_pegase,0.056275,1.332545740418e-09,cuda_mixed_edge,7,edge_based,1.225566785117,end2end,,False,6522,cuda_edge,CUDA mixed edge,1864,0,0.006085,cuda_mixed_edge,True,baseline
0.047732,cuda,8387,case8387_pegase,mixed,case8387_pegase,0.053705,2.124367903811e-09,cuda_mixed_edge,7,edge_based,1.225566785113,end2end,,False,6522,cuda_edge,CUDA mixed edge,1864,1,0.005973,cuda_mixed_edge,True,baseline
0.047484,cuda,8387,case8387_pegase,mixed,case8387_pegase,0.053503,3.087175626248e-09,cuda_mixed_edge,7,edge_based,1.225566785194,end2end,,False,6522,cuda_edge,CUDA mixed edge,1864,2,0.006019,cuda_mixed_edge,True,baseline
0.047969,cuda,8387,case8387_pegase,mixed,case8387_pegase,0.05393,2.042407021285e-09,cuda_mixed_edge,7,edge_based,1.22556678512,end2end,,False,6522,cuda_edge,CUDA mixed edge,1864,3,0.005961,cuda_mixed_edge,True,baseline
0.047475,cuda,8387,case8387_pegase,mixed,case8387_pegase,0.053482,1.15371190379e-09,cuda_mixed_edge,7,edge_based,1.225566785129,end2end,,False,6522,cuda_edge,CUDA mixed edge,1864,4,0.006007,cuda_mixed_edge,True,baseline
0.047511,cuda,8387,case8387_pegase,mixed,case8387_pegase,0.053576,2.790503494943e-09,cuda_mixed_edge,7,edge_based,1.225566785135,end2end,,False,6522,cuda_edge,CUDA mixed edge,1864,5,0.006065,cuda_mixed_edge,True,baseline
0.047454,cuda,8387,case8387_pegase,mixed,case8387_pegase,0.05341,1.897160650799e-09,cuda_mixed_edge,7,edge_based,1.225566785093,end2end,,False,6522,cuda_edge,CUDA mixed edge,1864,6,0.005956,cuda_mixed_edge,True,baseline
0.047367,cuda,8387,case8387_pegase,mixed,case8387_pegase,0.053394,2.421240652417e-09,cuda_mixed_edge,7,edge_based,1.225566785127,end2end,,False,6522,cuda_edge,CUDA mixed edge,1864,7,0.006026,cuda_mixed_edge,True,baseline
0.04757,cuda,8387,case8387_pegase,mixed,case8387_pegase,0.053489,1.506393121353e-09,cuda_mixed_edge,7,edge_based,1.225566785124,end2end,,False,6522,cuda_edge,CUDA mixed edge,1864,8,0.005919,cuda_mixed_edge,True,baseline
0.047475,cuda,8387,case8387_pegase,mixed,case8387_pegase,0.053509,1.925842263439e-09,cuda_mixed_edge,7,edge_based,1.225566785117,end2end,,False,6522,cuda_edge,CUDA mixed edge,1864,9,0.006033,cuda_mixed_edge,True,baseline
0.054821,cuda,9241,case9241_pegase,mixed,case9241_pegase,0.061919,7.07120603391e-10,cuda_mixed_edge,8,edge_based,2.01416167668,end2end,,False,7796,cuda_edge,CUDA mixed edge,1444,0,0.007097,cuda_mixed_edge,True,baseline
0.051567,cuda,9241,case9241_pegase,mixed,case9241_pegase,0.058806,1.177066333291e-09,cuda_mixed_edge,8,edge_based,2.014161676726,end2end,,False,7796,cuda_edge,CUDA mixed edge,1444,1,0.007238,cuda_mixed_edge,True,baseline
0.052201,cuda,9241,case9241_pegase,mixed,case9241_pegase,0.059257,3.517159289507e-10,cuda_mixed_edge,8,edge_based,2.014161676716,end2end,,False,7796,cuda_edge,CUDA mixed edge,1444,2,0.007056,cuda_mixed_edge,True,baseline
