CUDA.analyze.cudss32.analysis.avg_sec,CUDA.analyze.cudss32.analysis.count,CUDA.analyze.cudss32.analysis.total_sec,CUDA.analyze.cudss32.setup.avg_sec,CUDA.analyze.cudss32.setup.count,CUDA.analyze.cudss32.setup.total_sec,CUDA.solve.factorization32.avg_sec,CUDA.solve.factorization32.count,CUDA.solve.factorization32.total_sec,CUDA.solve.refactorization32.avg_sec,CUDA.solve.refactorization32.count,CUDA.solve.refactorization32.total_sec,CUDA.solve.rhsPrepare.avg_sec,CUDA.solve.rhsPrepare.count,CUDA.solve.rhsPrepare.total_sec,CUDA.solve.solve32.avg_sec,CUDA.solve.solve32.count,CUDA.solve.solve32.total_sec,NR.analyze.jacobian_builder.avg_sec,NR.analyze.jacobian_builder.count,NR.analyze.jacobian_builder.total_sec,NR.analyze.linear_solve.avg_sec,NR.analyze.linear_solve.count,NR.analyze.linear_solve.total_sec,NR.analyze.storage_prepare.avg_sec,NR.analyze.storage_prepare.count,NR.analyze.storage_prepare.total_sec,NR.analyze.total.avg_sec,NR.analyze.total.count,NR.analyze.total.total_sec,NR.iteration.jacobian.avg_sec,NR.iteration.jacobian.count,NR.iteration.jacobian.total_sec,NR.iteration.linear.avg_sec,NR.iteration.linear.count,NR.iteration.linear.total_sec,NR.iteration.linear_factorize.avg_sec,NR.iteration.linear_factorize.count,NR.iteration.linear_factorize.total_sec,NR.iteration.linear_solve.avg_sec,NR.iteration.linear_solve.count,NR.iteration.linear_solve.total_sec,NR.iteration.mismatch.avg_sec,NR.iteration.mismatch.count,NR.iteration.mismatch.total_sec,NR.iteration.total.avg_sec,NR.iteration.total.count,NR.iteration.total.total_sec,NR.iteration.voltage_update.avg_sec,NR.iteration.voltage_update.count,NR.iteration.voltage_update.total_sec,NR.solve.download.avg_sec,NR.solve.download.count,NR.solve.download.total_sec,NR.solve.total.avg_sec,NR.solve.total.count,NR.solve.total.total_sec,NR.solve.upload.avg_sec,NR.solve.upload.count,NR.solve.upload.total_sec,algorithm,analyze_sec,backend,buses,case_name,compute,dump_case_name,elapsed_sec,final_mismatch,implementation,iterations,jacobian,max_abs_v_delta_from_v0,measurement_mode,pq,profile,pv,repeat_idx,solve_sec,source_profile,success
0.044165,1,0.044165,0.001527,1,0.001527,0.001216,1,0.001216,0.0010925,2,0.002185,6.74e-05,5,0.000337,0.000441,5,0.002205,0.007956,1,0.007956,0.045696,1,0.045696,0.000804,1,0.000804,0.054458,1,0.054458,2.3e-05,3,6.9e-05,0.0011966,5,0.005983,0.001133666666667,3,0.003401,0.000516,5,0.00258,0.0001,6,0.0006,0.0013258,5,0.006629,2.92e-05,5,0.000146,7.4e-05,1,7.4e-05,0.007597,1,0.007597,0.000712,1,0.000712,modified,0.054459,cuda,20758,Base_West_Interconnect_121GW,mixed,Base_West_Interconnect_121GW,0.062058,3.634033872114e-11,cuda_edge_modified,6,edge_based,0.04032063151698,operators,19991,cuda_edge_modified,766,1,0.007598,cuda_mixed_edge_modified,True
0.049036,1,0.049036,0.00153,1,0.00153,0.001207,1,0.001207,0.001096,1,0.001096,6.725e-05,4,0.000269,0.0004425,4,0.00177,0.007977,1,0.007977,0.050569,1,0.050569,0.0008,1,0.0008,0.059348,1,0.059348,2.35e-05,2,4.7e-05,0.0010935,4,0.004374,0.0011515,2,0.002303,0.00051725,4,0.002069,0.0001006,5,0.000503,0.001222,4,0.004888,2.925e-05,4,0.000117,7.3e-05,1,7.3e-05,0.00584,1,0.00584,0.00072,1,0.00072,modified,0.059349,cuda,20758,Base_West_Interconnect_121GW,mixed,Base_West_Interconnect_121GW,0.065191,7.193141637885e-09,cuda_edge_modified,5,edge_based,0.04032063152135,operators,19991,cuda_edge_modified,766,2,0.005841,cuda_mixed_edge_modified,True
0.048171,1,0.048171,0.001545,1,0.001545,0.001205,1,0.001205,0.001078,1,0.001078,6.775e-05,4,0.000271,0.0004425,4,0.00177,0.008202,1,0.008202,0.04972,1,0.04972,0.00081,1,0.00081,0.058735,1,0.058735,2.3e-05,2,4.6e-05,0.00108875,4,0.004355,0.0011415,2,0.002283,0.000518,4,0.002072,0.0001004,5,0.000502,0.00121725,4,0.004869,2.925e-05,4,0.000117,7.4e-05,1,7.4e-05,0.005805,1,0.005805,0.000704,1,0.000704,modified,0.058736,cuda,20758,Base_West_Interconnect_121GW,mixed,Base_West_Interconnect_121GW,0.064543,4.755954651497e-09,cuda_edge_modified,5,edge_based,0.04032063154123,operators,19991,cuda_edge_modified,766,3,0.005806,cuda_mixed_edge_modified,True
0.044746,1,0.044746,0.001682,1,0.001682,0.00121,1,0.00121,0.0010845,2,0.002169,6.7e-05,5,0.000335,0.0004392,5,0.002196,0.008056,1,0.008056,0.046431,1,0.046431,0.000805,1,0.000805,0.055294,1,0.055294,2.333333333333e-05,3,7e-05,0.0011902,5,0.005951,0.001126666666667,3,0.00338,0.0005136,5,0.002568,0.0001,6,0.0006,0.0013198,5,0.006599,2.96e-05,5,0.000148,7.4e-05,1,7.4e-05,0.00756,1,0.00756,0.000704,1,0.000704,modified,0.055296,cuda,20758,Base_West_Interconnect_121GW,mixed,Base_West_Interconnect_121GW,0.062858,7.537395731984e-11,cuda_edge_modified,6,edge_based,0.04032063151629,operators,19991,cuda_edge_modified,766,4,0.007562,cuda_mixed_edge_modified,True
0.048968,1,0.048968,0.001522,1,0.001522,0.00121,1,0.00121,0.0010925,2,0.002185,6.72e-05,5,0.000336,0.0004414,5,0.002207,0.008082,1,0.008082,0.050493,1,0.050493,0.000799,1,0.000799,0.059376,1,0.059376,2.3e-05,3,6.9e-05,0.0011958,5,0.005979,0.001132,3,0.003396,0.000516,5,0.00258,0.000101,6,0.000606,0.001326,5,0.00663,2.9e-05,5,0.000145,7.3e-05,1,7.3e-05,0.007593,1,0.007593,0.000708,1,0.000708,modified,0.059377,cuda,20758,Base_West_Interconnect_121GW,mixed,Base_West_Interconnect_121GW,0.066972,8.246498393785e-11,cuda_edge_modified,6,edge_based,0.04032063151621,operators,19991,cuda_edge_modified,766,5,0.007594,cuda_mixed_edge_modified,True
0.051266,1,0.051266,0.001517,1,0.001517,0.001196,1,0.001196,0.001088,1,0.001088,6.725e-05,4,0.000269,0.00044275,4,0.001771,0.008039,1,0.008039,0.052786,1,0.052786,0.000801,1,0.000801,0.061628,1,0.061628,2.3e-05,2,4.6e-05,0.00108875,4,0.004355,0.001142,2,0.002284,0.0005175,4,0.00207,0.0001006,5,0.000503,0.001218,4,0.004872,2.925e-05,4,0.000117,7.2e-05,1,7.2e-05,0.005806,1,0.005806,0.000703,1,0.000703,modified,0.061629,cuda,20758,Base_West_Interconnect_121GW,mixed,Base_West_Interconnect_121GW,0.067437,2.403288096309e-09,cuda_edge_modified,5,edge_based,0.04032063153505,operators,19991,cuda_edge_modified,766,6,0.005807,cuda_mixed_edge_modified,True
0.044723,1,0.044723,0.001581,1,0.001581,0.001213,1,0.001213,0.001087,1,0.001087,6.775e-05,4,0.000271,0.00044325,4,0.001773,0.008106,1,0.008106,0.046308,1,0.046308,0.000803,1,0.000803,0.05522,1,0.05522,2.3e-05,2,4.6e-05,0.00109375,4,0.004375,0.00115,2,0.0023,0.00051825,4,0.002073,0.0001002,5,0.000501,0.0012225,4,0.00489,2.925e-05,4,0.000117,7.3e-05,1,7.3e-05,0.005823,1,0.005823,0.000702,1,0.000702,modified,0.055221,cuda,20758,Base_West_Interconnect_121GW,mixed,Base_West_Interconnect_121GW,0.061046,3.694066122439e-09,cuda_edge_modified,5,edge_based,0.04032063150464,operators,19991,cuda_edge_modified,766,7,0.005825,cuda_mixed_edge_modified,True
0.045874,1,0.045874,0.001534,1,0.001534,0.001202,1,0.001202,0.00108,1,0.00108,6.775e-05,4,0.000271,0.000443,4,0.001772,0.007973,1,0.007973,0.047411,1,0.047411,0.000799,1,0.000799,0.056187,1,0.056187,2.3e-05,2,4.6e-05,0.0010895,4,0.004358,0.001141,2,0.002282,0.0005185,4,0.002074,0.0001024,5,0.000512,0.0012215,4,0.004886,2.95e-05,4,0.000118,7.5e-05,1,7.5e-05,0.00583,1,0.00583,0.00071,1,0.00071,modified,0.056188,cuda,20758,Base_West_Interconnect_121GW,mixed,Base_West_Interconnect_121GW,0.06202,4.255585727901e-09,cuda_edge_modified,5,edge_based,0.04032063151214,operators,19991,cuda_edge_modified,766,8,0.005832,cuda_mixed_edge_modified,True
0.044732,1,0.044732,0.001536,1,0.001536,0.001202,1,0.001202,0.001084,1,0.001084,6.775e-05,4,0.000271,0.00044325,4,0.001773,0.008089,1,0.008089,0.046271,1,0.046271,0.000805,1,0.000805,0.055167,1,0.055167,2.35e-05,2,4.7e-05,0.00109025,4,0.004361,0.0011435,2,0.002287,0.0005185,4,0.002074,0.0001,5,0.0005,0.00121925,4,0.004877,2.925e-05,4,0.000117,7.3e-05,1,7.3e-05,0.005809,1,0.005809,0.000702,1,0.000702,modified,0.055169,cuda,20758,Base_West_Interconnect_121GW,mixed,Base_West_Interconnect_121GW,0.06098,3.639572559999e-09,cuda_edge_modified,5,edge_based,0.04032063153612,operators,19991,cuda_edge_modified,766,9,0.005811,cuda_mixed_edge_modified,True
0.075379,1,0.075379,0.001814,1,0.001814,0.001283,1,0.001283,0.001136,3,0.003408,8.85e-05,4,0.000354,0.00048825,4,0.001953,0.013374,1,0.013374,0.077199,1,0.077199,0.002749,1,0.002749,0.093328,1,0.093328,2.5e-05,4,0.0001,0.00177725,4,0.007109,0.00117275,4,0.004691,0.0006035,4,0.002414,0.0001302,5,0.000651,0.0015972,5,0.007986,3e-05,4,0.00012,0.000231,1,0.000231,0.01046,1,0.01046,0.002239,1,0.002239,standard,0.093335,cuda,25000,case_ACTIVSg25k,mixed,case_ACTIVSg25k,0.103798,2.333236908996e-09,cuda_edge,5,edge_based,0.05938100423805,operators,22247,cuda_edge,2752,0,0.010463,cuda_mixed_edge,True
0.0524,1,0.0524,0.001621,1,0.001621,0.001256,1,0.001256,0.001131,3,0.003393,0.00034825,4,0.001393,0.000485,4,0.00194,0.022548,1,0.022548,0.054024,1,0.054024,0.000983,1,0.000983,0.077558,1,0.077558,2.425e-05,4,9.7e-05,0.002006,4,0.008024,0.0011625,4,0.00465,0.000843,4,0.003372,0.0003824,5,0.001912,0.0020318,5,0.010159,3e-05,4,0.00012,0.000381,1,0.000381,0.011495,1,0.011495,0.000952,1,0.000952,standard,0.077559,cuda,25000,case_ACTIVSg25k,mixed,case_ACTIVSg25k,0.089056,2.158665083899e-09,cuda_edge,5,edge_based,0.05938100424571,operators,22247,cuda_edge,2752,1,0.011497,cuda_mixed_edge,True
0.058708,1,0.058708,0.001625,1,0.001625,0.001249,1,0.001249,0.001134333333333,3,0.003403,0.000351,4,0.001404,0.00048375,4,0.001935,0.009408,1,0.009408,0.060336,1,0.060336,0.000952,1,0.000952,0.070699,1,0.070699,2.425e-05,4,9.7e-05,0.00200825,4,0.008033,0.001163,4,0.004652,0.00084425,4,0.003377,0.0003868,5,0.001934,0.002038,5,0.01019,2.95e-05,4,0.000118,0.000364,1,0.000364,0.011427,1,0.011427,0.000869,1,0.000869,standard,0.0707,cuda,25000,case_ACTIVSg25k,mixed,case_ACTIVSg25k,0.082129,1.761350429341e-09,cuda_edge,5,edge_based,0.05938100425315,operators,22247,cuda_edge,2752,2,0.011428,cuda_mixed_edge,True
0.057359,1,0.057359,0.001541,1,0.001541,0.001327,1,0.001327,0.001128333333333,3,0.003385,0.00039625,4,0.001585,0.0004845,4,0.001938,0.009377,1,0.009377,0.058903,1,0.058903,0.000953,1,0.000953,0.069236,1,0.069236,2.425e-05,4,9.7e-05,0.00207425,4,0.008297,0.00117825,4,0.004713,0.00089525,4,0.003581,0.0004256,5,0.002128,0.0021296,5,0.010648,3e-05,4,0.00012,0.000366,1,0.000366,0.011946,1,0.011946,0.000929,1,0.000929,standard,0.069237,cuda,25000,case_ACTIVSg25k,mixed,case_ACTIVSg25k,0.081186,3.079751146285e-09,cuda_edge,5,edge_based,0.05938100425242,operators,22247,cuda_edge,2752,3,0.011948,cuda_mixed_edge,True
0.058281,1,0.058281,0.00154,1,0.00154,0.001269,1,0.001269,0.001130666666667,3,0.003392,0.0003475,4,0.00139,0.0004835,4,0.001934,0.009436,1,0.009436,0.059824,1,0.059824,0.000956,1,0.000956,0.070219,1,0.070219,2.425e-05,4,9.7e-05,0.00201225,4,0.008049,0.00116525,4,0.004661,0.00084625,4,0.003385,0.0003984,5,0.001992,0.0020526,5,0.010263,3e-05,4,0.00012,0.000377,1,0.000377,0.011534,1,0.011534,0.00089,1,0.00089,standard,0.07022,cuda,25000,case_ACTIVSg25k,mixed,case_ACTIVSg25k,0.081756,2.046250442142e-09,cuda_edge,5,edge_based,0.05938100425415,operators,22247,cuda_edge,2752,4,0.011536,cuda_mixed_edge,True
0.054024,1,0.054024,0.001712,1,0.001712,0.001249,1,0.001249,0.001134333333333,3,0.003403,0.00034725,4,0.001389,0.00048425,4,0.001937,0.009387,1,0.009387,0.05574,1,0.05574,0.000943,1,0.000943,0.066072,1,0.066072,2.425e-05,4,9.7e-05,0.00201125,4,0.008045,0.00116325,4,0.004653,0.0008475,4,0.00339,0.0003814,5,0.001907,0.0020348,5,0.010174,2.975e-05,4,0.000119,0.000365,1,0.000365,0.011417,1,0.011417,0.000874,1,0.000874,standard,0.066074,cuda,25000,case_ACTIVSg25k,mixed,case_ACTIVSg25k,0.077493,2.751510903119e-09,cuda_edge,5,edge_based,0.05938100424892,operators,22247,cuda_edge,2752,5,0.011418,cuda_mixed_edge,True
0.058401,1,0.058401,0.001547,1,0.001547,0.001245,1,0.001245,0.001129666666667,3,0.003389,0.000344,4,0.001376,0.00048525,4,0.001941,0.009768,1,0.009768,0.059951,1,0.059951,0.000943,1,0.000943,0.070664,1,0.070664,2.4e-05,4,9.6e-05,0.00200375,4,0.008015,0.001159,4,0.004636,0.00084425,4,0.003377,0.0003812,5,0.001906,0.0020286,5,0.010143,3e-05,4,0.00012,0.000362,1,0.000362,0.011377,1,0.011377,0.000869,1,0.000869,standard,0.070666,cuda,25000,case_ACTIVSg25k,mixed,case_ACTIVSg25k,0.082045,3.752981256347e-09,cuda_edge,5,edge_based,0.05938100423575,operators,22247,cuda_edge,2752,6,0.011379,cuda_mixed_edge,True
0.052347,1,0.052347,0.001927,1,0.001927,0.001398,1,0.001398,0.001142666666667,3,0.003428,0.00035275,4,0.001411,0.00048575,4,0.001943,0.009117,1,0.009117,0.054277,1,0.054277,0.000939,1,0.000939,0.064336,1,0.064336,2.425e-05,4,9.7e-05,0.00206075,4,0.008243,0.001207,4,0.004828,0.0008535,4,0.003414,0.0003896,5,0.001948,0.002083,5,0.010415,3e-05,4,0.00012,0.000366,1,0.000366,0.011666,1,0.011666,0.000881,1,0.000881,standard,0.064337,cuda,25000,case_ACTIVSg25k,mixed,case_ACTIVSg25k,0.076005,2.029627450544e-09,cuda_edge,5,edge_based,0.05938100424499,operators,22247,cuda_edge,2752,7,0.011667,cuda_mixed_edge,True
0.052152,1,0.052152,0.001547,1,0.001547,0.001263,1,0.001263,0.001136333333333,3,0.003409,0.00034525,4,0.001381,0.0004865,4,0.001946,0.009327,1,0.009327,0.053702,1,0.053702,0.000955,1,0.000955,0.063987,1,0.063987,2.375e-05,4,9.5e-05,0.00201575,4,0.008063,0.001168,4,0.004672,0.00084725,4,0.003389,0.0003872,5,0.001936,0.002044,5,0.01022,2.975e-05,4,0.000119,0.000364,1,0.000364,0.011485,1,0.011485,0.000898,1,0.000898,standard,0.063989,cuda,25000,case_ACTIVSg25k,mixed,case_ACTIVSg25k,0.075476,2.134983595275e-09,cuda_edge,5,edge_based,0.05938100425048,operators,22247,cuda_edge,2752,8,0.011487,cuda_mixed_edge,True
0.05323,1,0.05323,0.001711,1,0.001711,0.001251,1,0.001251,0.001130333333333,3,0.003391,0.000346,4,0.001384,0.00048425,4,0.001937,0.009362,1,0.009362,0.054946,1,0.054946,0.000952,1,0.000952,0.065263,1,0.065263,2.4e-05,4,9.6e-05,0.00200675,4,0.008027,0.0011605,4,0.004642,0.00084575,4,0.003383,0.0003808,5,0.001904,0.0020302,5,0.010151,2.95e-05,4,0.000118,0.000366,1,0.000366,0.011401,1,0.011401,0.000879,1,0.000879,standard,0.065265,cuda,25000,case_ACTIVSg25k,mixed,case_ACTIVSg25k,0.076668,3.393652226321e-09,cuda_edge,5,edge_based,0.05938100424516,operators,22247,cuda_edge,2752,9,0.011402,cuda_mixed_edge,True
0.050757,1,0.050757,0.001547,1,0.001547,0.001264,1,0.001264,0.001144,2,0.002288,0.0001006,5,0.000503,0.000492,5,0.00246,0.011815,1,0.011815,0.052308,1,0.052308,0.000947,1,0.000947,0.065073,1,0.065073,2.433333333333e-05,3,7.3e-05,0.0013124,5,0.006562,0.001184333333333,3,0.003553,0.0006014,5,0.003007,0.0001221666666667,6,0.000733,0.0014628,5,0.007314,2.9e-05,5,0.000145,8.5e-05,1,8.5e-05,0.008491,1,0.008491,0.000879,1,0.000879,modified,0.065075,cuda,25000,case_ACTIVSg25k,mixed,case_ACTIVSg25k,0.073568,6.45075364138e-10,cuda_edge_modified,6,edge_based,0.05938100424345,operators,22247,cuda_edge_modified,2752,0,0.008492,cuda_mixed_edge_modified,True
0.146005,1,0.146005,0.001602,1,0.001602,0.00136,1,0.00136,0.00114,2,0.00228,0.0005818,5,0.002909,0.0005066,5,0.002533,0.008798,1,0.008798,0.147612,1,0.147612,0.000951,1,0.000951,0.15737,1,0.15737,3.2e-05,3,9.6e-05,0.0018296,5,0.009148,0.001214,3,0.003642,0.0011006,5,0.005503,0.0005436666666667,6,0.003262,0.002416,5,0.01208,3.22e-05,5,0.000161,0.00049,1,0.00049,0.017003,1,0.017003,0.003828,1,0.003828,modified,0.157376,cuda,25000,case_ACTIVSg25k,mixed,case_ACTIVSg25k,0.174383,3.731745800944e-10,cuda_edge_modified,6,edge_based,0.05938100424308,operators,22247,cuda_edge_modified,2752,1,0.017006,cuda_mixed_edge_modified,True
0.059287,1,0.059287,0.001901,1,0.001901,0.001302,1,0.001302,0.0011255,2,0.002251,0.0005444,5,0.002722,0.0005008,5,0.002504,0.025292,1,0.025292,0.061192,1,0.061192,0.002714,1,0.002714,0.0892,1,0.0892,2.9e-05,3,8.7e-05,0.0017708,5,0.008854,0.001184333333333,3,0.003553,0.0010596,5,0.005298,0.0005483333333333,6,0.00329,0.0023566,5,0.011783,3.16e-05,5,0.000158,0.000489,1,0.000489,0.01529,1,0.01529,0.002404,1,0.002404,modified,0.089203,cuda,25000,case_ACTIVSg25k,mixed,case_ACTIVSg25k,0.104495,4.452203626053e-10,cuda_edge_modified,6,edge_based,0.05938100424386,operators,22247,cuda_edge_modified,2752,2,0.015292,cuda_mixed_edge_modified,True
0.052853,1,0.052853,0.001724,1,0.001724,0.001274,1,0.001274,0.0011465,2,0.002293,0.0005428,5,0.002714,0.0004964,5,0.002482,0.009508,1,0.009508,0.054582,1,0.054582,0.002552,1,0.002552,0.066645,1,0.066645,2.633333333333e-05,3,7.9e-05,0.0017662,5,0.008831,0.001189,3,0.003567,0.0010524,5,0.005262,0.0005133333333333,6,0.00308,0.00231,5,0.01155,3.06e-05,5,0.000153,0.000483,1,0.000483,0.014648,1,0.014648,0.002007,1,0.002007,modified,0.066647,cuda,25000,case_ACTIVSg25k,mixed,case_ACTIVSg25k,0.081298,7.671415838012e-10,cuda_edge_modified,6,edge_based,0.05938100424319,operators,22247,cuda_edge_modified,2752,3,0.01465,cuda_mixed_edge_modified,True
0.052663,1,0.052663,0.001609,1,0.001609,0.001281,1,0.001281,0.001148,2,0.002296,0.0005414,5,0.002707,0.000494,5,0.00247,0.009642,1,0.009642,0.054276,1,0.054276,0.002595,1,0.002595,0.066516,1,0.066516,2.633333333333e-05,3,7.9e-05,0.001765,5,0.008825,0.001192333333333,3,0.003577,0.001049,5,0.005245,0.0005088333333333,6,0.003053,0.0023054,5,0.011527,3.02e-05,5,0.000151,0.000481,1,0.000481,0.014544,1,0.014544,0.001942,1,0.001942,modified,0.066518,cuda,25000,case_ACTIVSg25k,mixed,case_ACTIVSg25k,0.081064,3.631725996308e-10,cuda_edge_modified,6,edge_based,0.05938100424415,operators,22247,cuda_edge_modified,2752,4,0.014546,cuda_mixed_edge_modified,True
0.058277,1,0.058277,0.001568,1,0.001568,0.001286,1,0.001286,0.001131,2,0.002262,0.0005394,5,0.002697,0.000495,5,0.002475,0.009046,1,0.009046,0.059849,1,0.059849,0.002519,1,0.002519,0.071418,1,0.071418,2.6e-05,3,7.8e-05,0.001758,5,0.00879,0.001183666666667,3,0.003551,0.0010478,5,0.005239,0.0005113333333333,6,0.003068,0.0023004,5,0.011502,3.04e-05,5,0.000152,0.000481,1,0.000481,0.014502,1,0.014502,0.001921,1,0.001921,modified,0.07142,cuda,25000,case_ACTIVSg25k,mixed,case_ACTIVSg25k,0.085924,6.418991881384e-10,cuda_edge_modified,6,edge_based,0.05938100424322,operators,22247,cuda_edge_modified,2752,5,0.014504,cuda_mixed_edge_modified,True
0.059779,1,0.059779,0.001784,1,0.001784,0.001266,1,0.001266,0.001135,2,0.00227,0.0005438,5,0.002719,0.0005004,5,0.002502,0.009187,1,0.009187,0.061567,1,0.061567,0.002529,1,0.002529,0.073286,1,0.073286,2.933333333333e-05,3,8.8e-05,0.0017658,5,0.008829,0.001178666666667,3,0.003536,0.0010586,5,0.005293,0.0005168333333333,6,0.003101,0.002312,5,0.01156,3.12e-05,5,0.000156,0.000496,1,0.000496,0.014668,1,0.014668,0.001986,1,0.001986,modified,0.073287,cuda,25000,case_ACTIVSg25k,mixed,case_ACTIVSg25k,0.087957,6.568601758911e-10,cuda_edge_modified,6,edge_based,0.05938100424232,operators,22247,cuda_edge_modified,2752,6,0.01467,cuda_mixed_edge_modified,True
0.059506,1,0.059506,0.002124,1,0.002124,0.00129,1,0.00129,0.0011355,2,0.002271,0.0005424,5,0.002712,0.0004996,5,0.002498,0.010088,1,0.010088,0.061635,1,0.061635,0.002584,1,0.002584,0.07431,1,0.07431,2.933333333333e-05,3,8.8e-05,0.0017706,5,0.008853,0.001187,3,0.003561,0.0010578,5,0.005289,0.0005248333333333,6,0.003149,0.0023294,5,0.011647,3.04e-05,5,0.000152,0.000489,1,0.000489,0.014977,1,0.014977,0.002236,1,0.002236,modified,0.074312,cuda,25000,case_ACTIVSg25k,mixed,case_ACTIVSg25k,0.089291,6.340426469698e-10,cuda_edge_modified,6,edge_based,0.05938100424323,operators,22247,cuda_edge_modified,2752,7,0.014979,cuda_mixed_edge_modified,True
0.057957,1,0.057957,0.001719,1,0.001719,0.001277,1,0.001277,0.0011625,2,0.002325,0.0005432,5,0.002716,0.0005324,5,0.002662,0.009739,1,0.009739,0.05968,1,0.05968,0.002595,1,0.002595,0.072017,1,0.072017,2.833333333333e-05,3,8.5e-05,0.00181,5,0.00905,0.001201,3,0.003603,0.0010894,5,0.005447,0.0005091666666667,6,0.003055,0.0023476,5,0.011738,3.12e-05,5,0.000156,0.000483,1,0.000483,0.014811,1,0.014811,0.001971,1,0.001971,modified,0.072018,cuda,25000,case_ACTIVSg25k,mixed,case_ACTIVSg25k,0.086831,8.137578014994e-10,cuda_edge_modified,6,edge_based,0.05938100424408,operators,22247,cuda_edge_modified,2752,8,0.014812,cuda_mixed_edge_modified,True
0.058064,1,0.058064,0.001676,1,0.001676,0.001275,1,0.001275,0.001132,2,0.002264,0.0005372,5,0.002686,0.000494,5,0.00247,0.009702,1,0.009702,0.059746,1,0.059746,0.002606,1,0.002606,0.072056,1,0.072056,2.666666666667e-05,3,8e-05,0.0017536,5,0.008768,0.001179666666667,3,0.003539,0.0010452,5,0.005226,0.0005085,6,0.003051,0.002292,5,0.01146,3e-05,5,0.00015,0.000482,1,0.000482,0.014503,1,0.014503,0.001958,1,0.001958,modified,0.072058,cuda,25000,case_ACTIVSg25k,mixed,case_ACTIVSg25k,0.086563,6.340426469696e-10,cuda_edge_modified,6,edge_based,0.05938100424362,operators,22247,cuda_edge_modified,2752,9,0.014504,cuda_mixed_edge_modified,True
0.129646,1,0.129646,0.001665,1,0.001665,0.002923,1,0.002923,0.0028078,5,0.014039,0.0005601666666667,6,0.003361,0.001171333333333,6,0.007028,0.036578,1,0.036578,0.13132,1,0.13132,0.005217,1,0.005217,0.17312,1,0.17312,6.5e-05,6,0.00039,0.004586333333333,6,0.027518,0.002827166666667,6,0.016963,0.0017585,6,0.010551,0.0006632857142857,7,0.004643,0.004693428571429,7,0.032854,4.883333333333e-05,6,0.000293,0.000611,1,0.000611,0.037531,1,0.037531,0.00406,1,0.00406,standard,0.173124,cuda,70000,case_ACTIVSg70k,mixed,case_ACTIVSg70k,0.210658,4.486816616978e-09,cuda_edge,7,edge_based,0.08741618909952,operators,64105,cuda_edge,5894,0,0.037534,cuda_mixed_edge,True
0.126807,1,0.126807,0.001638,1,0.001638,0.002915,1,0.002915,0.002802,5,0.01401,0.0005483333333333,6,0.00329,0.001172,6,0.007032,0.031167,1,0.031167,0.128456,1,0.128456,0.005214,1,0.005214,0.164842,1,0.164842,6.516666666667e-05,6,0.000391,0.004568833333333,6,0.027413,0.002821166666667,6,0.016927,0.001747,6,0.010482,0.0006591428571429,7,0.004614,0.004674,7,0.032718,4.85e-05,6,0.000291,0.000597,1,0.000597,0.037382,1,0.037382,0.00406,1,0.00406,standard,0.164845,cuda,70000,case_ACTIVSg70k,mixed,case_ACTIVSg70k,0.202231,1.121635082413e-09,cuda_edge,7,edge_based,0.08741618904348,operators,64105,cuda_edge,5894,1,0.037385,cuda_mixed_edge,True
0.132669,1,0.132669,0.001704,1,0.001704,0.00293,1,0.00293,0.0028006,5,0.014003,0.0005505,6,0.003303,0.0011715,6,0.007029,0.030803,1,0.030803,0.134381,1,0.134381,0.00521,1,0.00521,0.170398,1,0.170398,6.466666666667e-05,6,0.000388,0.004572166666667,6,0.027433,0.002822333333333,6,0.016934,0.0017495,6,0.010497,0.0006598571428571,7,0.004619,0.004677428571429,7,0.032742,4.85e-05,6,0.000291,0.000598,1,0.000598,0.037435,1,0.037435,0.00409,1,0.00409,standard,0.170402,cuda,70000,case_ACTIVSg70k,mixed,case_ACTIVSg70k,0.20784,5.207903571746e-09,cuda_edge,7,edge_based,0.08741618925253,operators,64105,cuda_edge,5894,2,0.037438,cuda_mixed_edge,True
0.125228,1,0.125228,0.001959,1,0.001959,0.002911,1,0.002911,0.0028026,5,0.014013,0.000552,6,0.003312,0.001171,6,0.007026,0.030635,1,0.030635,0.127199,1,0.127199,0.005222,1,0.005222,0.163061,1,0.163061,6.466666666667e-05,6,0.000388,0.004572,6,0.027432,0.002820833333333,6,0.016925,0.0017505,6,0.010503,0.0006565714285714,7,0.004596,0.004674,7,0.032718,4.866666666667e-05,6,0.000292,0.000597,1,0.000597,0.037392,1,0.037392,0.00407,1,0.00407,standard,0.163065,cuda,70000,case_ACTIVSg70k,mixed,case_ACTIVSg70k,0.200459,1.188903162419e-09,cuda_edge,7,edge_based,0.08741618899253,operators,64105,cuda_edge,5894,3,0.037394,cuda_mixed_edge,True
