case_name,count_mean,metric,ms_mean,ms_stdev,profile,profile_elapsed_speedup_vs_cuda_edge,profile_solve_speedup_vs_cuda_edge,runs,sec_mean,sec_stdev,section,share_of_profile_elapsed,share_of_profile_solve,source_column,success_all
case9241_pegase,1.0,upload,0.6126,0.004477102237434868,cuda_fp64_edge,1.5051303246868755,0.6004635031764552,10,0.0006126,4.477102237434868e-06,nr,0.012820056712950853,0.04964021781408012,NR.solve.upload.total_sec,True
case9241_pegase,8.0,mismatch,0.8825000000000001,0.06087738131322301,cuda_fp64_edge,1.5051303246868755,0.6004635031764552,10,0.0008825,6.087738131322301e-05,nr,0.01846833178122613,0.07151076105276805,NR.iteration.mismatch.total_sec,True
case9241_pegase,7.0,jacobian,0.4351,0.003813717929323614,cuda_fp64_edge,1.5051303246868755,0.6004635031764552,10,0.0004351,3.813717929323614e-06,nr,0.00910546306856826,0.03525703357967069,NR.iteration.jacobian.total_sec,True
case9241_pegase,7.0,linear_solve,10.1419,0.020157435903959287,cuda_fp64_edge,1.5051303246868755,0.6004635031764552,10,0.0101419,2.0157435903959287e-05,nr,0.21224246356035953,0.8218186827434202,NR.iteration.linear_solve.total_sec,True
case9241_pegase,7.0,voltage_update,0.15660000000000002,0.002674987019698518,cuda_fp64_edge,1.5051303246868755,0.6004635031764552,10,0.0001566,2.6749870196985183e-06,nr,0.0032772133223116285,0.012689614935822636,NR.iteration.voltage_update.total_sec,True
case9241_pegase,1.0,download,0.09330000000000001,0.001567021236472422,cuda_fp64_edge,1.5051303246868755,0.6004635031764552,10,9.33e-05,1.567021236472422e-06,nr,0.001952515983216315,0.007560287825748736,NR.solve.download.total_sec,True
case9241_pegase,7.0,rhs_prepare,0.5883,0.0037431418769679364,cuda_fp64_edge,1.5051303246868755,0.6004635031764552,10,0.0005883,3.7431418769679364e-06,cudss,0.012311523611212842,0.04767113963438351,CUDA.solve.rhsPrepare64.total_sec,True
case9241_pegase,1.0,factorization,1.0809000000000002,0.009397990328906638,cuda_fp64_edge,1.5051303246868755,0.6004635031764552,10,0.0010809,9.397990328906639e-06,cudss,0.02262030574767969,0.08758751458576429,CUDA.solve.factorization64.total_sec,True
case9241_pegase,6.0,refactorization,5.882499999999999,0.017970655092245227,cuda_fp64_edge,1.5051303246868755,0.6004635031764552,10,0.0058825,1.7970655092245226e-05,cudss,0.12310477246805972,0.47667088033190713,CUDA.solve.refactorization64.total_sec,True
case9241_pegase,7.0,solve,2.5709999999999997,0.0034641016151377556,cuda_fp64_edge,1.5051303246868755,0.6004635031764552,10,0.002571,3.4641016151377555e-06,cudss,0.053804057801169834,0.20833333333333331,CUDA.solve.solve64.total_sec,True
case9241_pegase,,cuda_to_cpu_voltage,,,cuda_fp64_edge,1.5051303246868755,0.6004635031764552,10,,,ablation_bridge,,,ABLATION.cuda_to_cpu_voltage.total_sec,True
case9241_pegase,,cpu_naive_jacobian,,,cuda_fp64_edge,1.5051303246868755,0.6004635031764552,10,,,ablation_bridge,,,ABLATION.cpu_naive_jacobian.total_sec,True
case9241_pegase,,cpu_jacobian_to_cuda_csr,,,cuda_fp64_edge,1.5051303246868755,0.6004635031764552,10,,,ablation_bridge,,,ABLATION.cpu_jacobian_to_cuda_csr.total_sec,True
case9241_pegase,,cuda_F_to_cpu,,,cuda_fp64_edge,1.5051303246868755,0.6004635031764552,10,,,ablation_bridge,,,ABLATION.cuda_F_to_cpu.total_sec,True
case9241_pegase,,cuda_J_to_cpu_csc,,,cuda_fp64_edge,1.5051303246868755,0.6004635031764552,10,,,ablation_bridge,,,ABLATION.cuda_J_to_cpu_csc.total_sec,True
case9241_pegase,,cpu_dx_to_cuda,,,cuda_fp64_edge,1.5051303246868755,0.6004635031764552,10,,,ablation_bridge,,,ABLATION.cpu_dx_to_cuda.total_sec,True
case9241_pegase,,cpu_naive_jacobian_dS_dVm,,,cuda_fp64_edge,1.5051303246868755,0.6004635031764552,10,,,cpu_reference,,,CPU.naive.jacobian.dS_dVm.total_sec,True
case9241_pegase,,cpu_naive_jacobian_dS_dVa,,,cuda_fp64_edge,1.5051303246868755,0.6004635031764552,10,,,cpu_reference,,,CPU.naive.jacobian.dS_dVa.total_sec,True
case9241_pegase,,cpu_naive_jacobian_assemble,,,cuda_fp64_edge,1.5051303246868755,0.6004635031764552,10,,,cpu_reference,,,CPU.naive.jacobian.assemble.total_sec,True
case9241_pegase,,cpu_superlu,,,cuda_fp64_edge,1.5051303246868755,0.6004635031764552,10,,,cpu_reference,,,CPU.naive.solve.superlu.total_sec,True
