CUDA.analyze.cudss32.analysis.avg_sec,CUDA.analyze.cudss32.analysis.count,CUDA.analyze.cudss32.analysis.total_sec,CUDA.analyze.cudss32.setup.avg_sec,CUDA.analyze.cudss32.setup.count,CUDA.analyze.cudss32.setup.total_sec,CUDA.solve.factorization32.avg_sec,CUDA.solve.factorization32.count,CUDA.solve.factorization32.total_sec,CUDA.solve.refactorization32.avg_sec,CUDA.solve.refactorization32.count,CUDA.solve.refactorization32.total_sec,CUDA.solve.rhsPrepare.avg_sec,CUDA.solve.rhsPrepare.count,CUDA.solve.rhsPrepare.total_sec,CUDA.solve.solve32.avg_sec,CUDA.solve.solve32.count,CUDA.solve.solve32.total_sec,NR.analyze.jacobian_builder.avg_sec,NR.analyze.jacobian_builder.count,NR.analyze.jacobian_builder.total_sec,NR.analyze.linear_solve.avg_sec,NR.analyze.linear_solve.count,NR.analyze.linear_solve.total_sec,NR.analyze.storage_prepare.avg_sec,NR.analyze.storage_prepare.count,NR.analyze.storage_prepare.total_sec,NR.analyze.total.avg_sec,NR.analyze.total.count,NR.analyze.total.total_sec,NR.iteration.jacobian.avg_sec,NR.iteration.jacobian.count,NR.iteration.jacobian.total_sec,NR.iteration.linear.avg_sec,NR.iteration.linear.count,NR.iteration.linear.total_sec,NR.iteration.linear_factorize.avg_sec,NR.iteration.linear_factorize.count,NR.iteration.linear_factorize.total_sec,NR.iteration.linear_solve.avg_sec,NR.iteration.linear_solve.count,NR.iteration.linear_solve.total_sec,NR.iteration.mismatch.avg_sec,NR.iteration.mismatch.count,NR.iteration.mismatch.total_sec,NR.iteration.total.avg_sec,NR.iteration.total.count,NR.iteration.total.total_sec,NR.iteration.voltage_update.avg_sec,NR.iteration.voltage_update.count,NR.iteration.voltage_update.total_sec,NR.solve.download.avg_sec,NR.solve.download.count,NR.solve.download.total_sec,NR.solve.total.avg_sec,NR.solve.total.count,NR.solve.total.total_sec,NR.solve.upload.avg_sec,NR.solve.upload.count,NR.solve.upload.total_sec,algorithm,analyze_sec,backend,buses,case_name,compute,cudss_reordering_alg,dump_case_name,elapsed_sec,final_mismatch,implementation,iterations,jacobian,max_abs_v_delta_from_v0,measurement_mode,pq,profile,pv,repeat_idx,solve_sec,source_profile,success
0.063845,1,0.063845,0.001664,1,0.001664,0.787093,1,0.787093,0.03927816666667,6,0.235669,0.0002267142857143,7,0.001587,0.072478,7,0.507346,0.033096,1,0.033096,0.065513,1,0.065513,0.002761,1,0.002761,0.105456,1,0.105456,6.342857142857e-05,7,0.000444,0.2188494285714,7,1.531946,0.1461091428571,7,1.022764,0.07273928571429,7,0.509175,0.000297,8,0.002376,0.191888875,8,1.535111,4.785714285714e-05,7,0.000335,0.000262,1,0.000262,1.539193,1,1.539193,0.003815,1,0.003815,standard,0.105463,cuda,70000,case_ACTIVSg70k,mixed,ALG_1,case_ACTIVSg70k,1.64466,1.845028346418e-10,cuda_edge,8,edge_based,0.08741618909113,operators,64105,cuda_edge,5894,4,1.539196,cuda_mixed_edge,True
0.063769,1,0.063769,0.001989,1,0.001989,0.786933,1,0.786933,0.03927233333333,6,0.235634,0.0002194285714286,7,0.001536,0.07252314285714,7,0.507662,0.033333,1,0.033333,0.065763,1,0.065763,0.002761,1,0.002761,0.105955,1,0.105955,6.4e-05,7,0.000448,0.2188568571429,7,1.531998,0.1460812857143,7,1.022569,0.072775,7,0.509425,0.000300125,8,0.002401,0.191899,8,1.535192,4.785714285714e-05,7,0.000335,0.000215,1,0.000215,1.5393,1,1.5393,0.003887,1,0.003887,standard,0.105961,cuda,70000,case_ACTIVSg70k,mixed,ALG_1,case_ACTIVSg70k,1.645264,2.511874692462e-10,cuda_edge,8,edge_based,0.08741618909797,operators,64105,cuda_edge,5894,5,1.539303,cuda_mixed_edge,True
0.063442,1,0.063442,0.00197,1,0.00197,0.786985,1,0.786985,0.0392605,6,0.235563,0.0002195714285714,7,0.001537,0.07258,7,0.50806,0.033371,1,0.033371,0.065416,1,0.065416,0.002739,1,0.002739,0.105455,1,0.105455,6.371428571429e-05,7,0.000446,0.2189207142857,7,1.532445,0.1460785714286,7,1.02255,0.07284157142857,7,0.509891,0.000295125,8,0.002361,0.191950375,8,1.535603,4.842857142857e-05,7,0.000339,0.000264,1,0.000264,1.539494,1,1.539494,0.003621,1,0.003621,standard,0.105462,cuda,70000,case_ACTIVSg70k,mixed,ALG_1,case_ACTIVSg70k,1.644961,2.522234791577e-10,cuda_edge,8,edge_based,0.08741618909641,operators,64105,cuda_edge,5894,6,1.539498,cuda_mixed_edge,True
0.067256,1,0.067256,0.001741,1,0.001741,0.801316,1,0.801316,0.03926733333333,6,0.235604,0.000741,7,0.005187,0.07247085714286,7,0.507296,0.033988,1,0.033988,0.069001,1,0.069001,0.002782,1,0.002782,0.109632,1,0.109632,6.857142857143e-05,7,0.00048,0.221589,7,1.551123,0.1481315714286,7,1.036921,0.07345628571429,7,0.514194,0.000701625,8,0.005613,0.19470575,8,1.557646,5.957142857143e-05,7,0.000417,0.000472,1,0.000472,1.561965,1,1.561965,0.00384,1,0.00384,standard,0.109638,cuda,70000,case_ACTIVSg70k,mixed,ALG_1,case_ACTIVSg70k,1.671622,2.107622722087e-10,cuda_edge,8,edge_based,0.08741618907511,operators,64105,cuda_edge,5894,7,1.561983,cuda_mixed_edge,True
0.064321,1,0.064321,0.002028,1,0.002028,0.787173,1,0.787173,0.03928,6,0.23568,0.0002398571428571,7,0.001679,0.072454,7,0.507178,0.03859,1,0.03859,0.066354,1,0.066354,0.002797,1,0.002797,0.111884,1,0.111884,6.5e-05,7,0.000455,0.2189,7,1.5323,0.1461221428571,7,1.022855,0.07277714285714,7,0.50944,0.000294,8,0.002352,0.191932625,8,1.535461,4.871428571429e-05,7,0.000341,0.000496,1,0.000496,1.539726,1,1.539726,0.003763,1,0.003763,standard,0.111892,cuda,70000,case_ACTIVSg70k,mixed,ALG_1,case_ACTIVSg70k,1.651622,1.955606524954e-10,cuda_edge,8,edge_based,0.08741618908144,operators,64105,cuda_edge,5894,8,1.53973,cuda_mixed_edge,True
0.063965,1,0.063965,0.001996,1,0.001996,0.788889,1,0.788889,0.03927666666667,6,0.23566,0.000223,7,0.001561,0.07251385714286,7,0.507597,0.036066,1,0.036066,0.065966,1,0.065966,0.002789,1,0.002789,0.109186,1,0.109186,6.328571428571e-05,7,0.000443,0.2191355714286,7,1.533949,0.1463642857143,7,1.02455,0.07277071428571,7,0.509395,0.000291625,8,0.002333,0.192134625,8,1.537077,4.842857142857e-05,7,0.000339,0.000261,1,0.000261,1.542148,1,1.542148,0.004804,1,0.004804,standard,0.109194,cuda,70000,case_ACTIVSg70k,mixed,ALG_1,case_ACTIVSg70k,1.651346,2.22856055915e-10,cuda_edge,8,edge_based,0.08741618909323,operators,64105,cuda_edge,5894,9,1.542151,cuda_mixed_edge,True
0.092049,1,0.092049,0.001733,1,0.001733,0.930687,1,0.930687,0.0553168,5,0.276584,0.0002613333333333,6,0.001568,0.092774,6,0.556644,0.047841,1,0.047841,0.093788,1,0.093788,0.003238,1,0.003238,0.149978,1,0.149978,7.933333333333e-05,6,0.000476,0.294289,6,1.765734,0.201212,6,1.207272,0.09307616666667,6,0.558457,0.0006111428571429,7,0.004278,0.252987,7,1.770909,6.866666666667e-05,6,0.000412,0.002111,1,0.002111,1.77811,1,1.77811,0.005084,1,0.005084,standard,0.149984,cuda,78478,Base_Eastern_Interconnect_515GW,mixed,ALG_1,Base_Eastern_Interconnect_515GW,1.9281,7.822913824794e-10,cuda_edge,7,edge_based,0.2269152464698,operators,76439,cuda_edge,2038,0,1.778116,cuda_mixed_edge,True
0.096351,1,0.096351,0.001761,1,0.001761,0.93098,1,0.93098,0.055328,5,0.27664,0.0015405,6,0.009243,0.09268533333333,6,0.556112,0.053199,1,0.053199,0.098118,1,0.098118,0.008613,1,0.008613,0.165181,1,0.165181,8.566666666667e-05,6,0.000514,0.295596,6,1.773576,0.2012703333333,6,1.207622,0.09432516666667,6,0.565951,0.00132,7,0.00924,0.2548177142857,7,1.783724,6.35e-05,6,0.000381,0.001419,1,0.001419,1.794561,1,1.794561,0.009411,1,0.009411,standard,0.165195,cuda,78478,Base_Eastern_Interconnect_515GW,mixed,ALG_1,Base_Eastern_Interconnect_515GW,1.959763,1.155825873009e-09,cuda_edge,7,edge_based,0.226915246477,operators,76439,cuda_edge,2038,1,1.794567,cuda_mixed_edge,True
0.092542,1,0.092542,0.001999,1,0.001999,0.930925,1,0.930925,0.0553308,5,0.276654,0.001566,6,0.009396,0.09260366666667,6,0.555622,0.046202,1,0.046202,0.094732,1,0.094732,0.008565,1,0.008565,0.154305,1,0.154305,8.666666666667e-05,6,0.00052,0.2955343333333,6,1.773206,0.2012635,6,1.207581,0.09426966666667,6,0.565618,0.001433571428571,7,0.010035,0.2548814285714,7,1.78417,6.583333333333e-05,6,0.000395,0.001341,1,0.001341,1.794231,1,1.794231,0.008711,1,0.008711,standard,0.154313,cuda,78478,Base_Eastern_Interconnect_515GW,mixed,ALG_1,Base_Eastern_Interconnect_515GW,1.94855,7.347735890319e-10,cuda_edge,7,edge_based,0.2269152464675,operators,76439,cuda_edge,2038,2,1.794236,cuda_mixed_edge,True
0.09611,1,0.09611,0.001785,1,0.001785,0.930905,1,0.930905,0.0553524,5,0.276762,0.00156,6,0.00936,0.092729,6,0.556374,0.047854,1,0.047854,0.097902,1,0.097902,0.008561,1,0.008561,0.159193,1,0.159193,8.65e-05,6,0.000519,0.295666,6,1.773996,0.2012786666667,6,1.207672,0.09438683333333,6,0.566321,0.001438,7,0.010066,0.2549968571429,7,1.784978,6.416666666667e-05,6,0.000385,0.001341,1,0.001341,1.795612,1,1.795612,0.009284,1,0.009284,standard,0.159209,cuda,78478,Base_Eastern_Interconnect_515GW,mixed,ALG_1,Base_Eastern_Interconnect_515GW,1.954828,6.360132100361e-10,cuda_edge,7,edge_based,0.2269152464941,operators,76439,cuda_edge,2038,3,1.795619,cuda_mixed_edge,True
0.096527,1,0.096527,0.001766,1,0.001766,0.930757,1,0.930757,0.0553212,5,0.276606,0.001532333333333,6,0.009194,0.09272733333333,6,0.556364,0.047506,1,0.047506,0.0983,1,0.0983,0.008645,1,0.008645,0.159984,1,0.159984,8.533333333333e-05,6,0.000512,0.2955963333333,6,1.773578,0.2012278333333,6,1.207367,0.09436766666667,6,0.566206,0.001320857142857,7,0.009246,0.2548184285714,7,1.783729,6.3e-05,6,0.000378,0.001359,1,0.001359,1.793277,1,1.793277,0.008182,1,0.008182,standard,0.159996,cuda,78478,Base_Eastern_Interconnect_515GW,mixed,ALG_1,Base_Eastern_Interconnect_515GW,1.953281,7.529100233974e-10,cuda_edge,7,edge_based,0.226915246469,operators,76439,cuda_edge,2038,4,1.793284,cuda_mixed_edge,True
0.096319,1,0.096319,0.0018,1,0.0018,0.93096,1,0.93096,0.0553226,5,0.276613,0.0002808333333333,6,0.001685,0.09275416666667,6,0.556525,0.047253,1,0.047253,0.098126,1,0.098126,0.029019,1,0.029019,0.179804,1,0.179804,8.216666666667e-05,6,0.000493,0.2944761666667,6,1.766857,0.2012625,6,1.207575,0.09321316666667,6,0.559279,0.0004661428571429,7,0.003263,0.2529947142857,7,1.770963,5.633333333333e-05,6,0.000338,0.000462,1,0.000462,1.780849,1,1.780849,0.009418,1,0.009418,standard,0.17982,cuda,78478,Base_Eastern_Interconnect_515GW,mixed,ALG_1,Base_Eastern_Interconnect_515GW,1.960675,6.481698191985e-10,cuda_edge,7,edge_based,0.2269152464842,operators,76439,cuda_edge,2038,5,1.780854,cuda_mixed_edge,True
0.09341,1,0.09341,0.002054,1,0.002054,0.930694,1,0.930694,0.0553056,5,0.276528,0.0002723333333333,6,0.001634,0.092744,6,0.556464,0.04772,1,0.04772,0.095468,1,0.095468,0.003315,1,0.003315,0.151741,1,0.151741,7.983333333333e-05,6,0.000479,0.2942626666667,6,1.765576,0.201204,6,1.207224,0.09305766666667,6,0.558346,0.0003277142857143,7,0.002294,0.252671,7,1.768697,5.666666666667e-05,6,0.00034,0.000281,1,0.000281,1.772995,1,1.772995,0.004011,1,0.004011,standard,0.151749,cuda,78478,Base_Eastern_Interconnect_515GW,mixed,ALG_1,Base_Eastern_Interconnect_515GW,1.924753,8.610505731085e-10,cuda_edge,7,edge_based,0.2269152464768,operators,76439,cuda_edge,2038,6,1.773003,cuda_mixed_edge,True
0.092609,1,0.092609,0.00224,1,0.00224,0.930889,1,0.930889,0.0553212,5,0.276606,0.0002723333333333,6,0.001634,0.09276633333333,6,0.556598,0.045452,1,0.045452,0.094854,1,0.094854,0.00335,1,0.00335,0.148508,1,0.148508,8e-05,6,0.00048,0.2943845,6,1.766307,0.2012493333333,6,1.207496,0.09313433333333,6,0.558806,0.0003374285714286,7,0.002362,0.2527858571429,7,1.769501,5.666666666667e-05,6,0.00034,0.000357,1,0.000357,1.773707,1,1.773707,0.003844,1,0.003844,standard,0.148515,cuda,78478,Base_Eastern_Interconnect_515GW,mixed,ALG_1,Base_Eastern_Interconnect_515GW,1.922227,6.728674929885e-10,cuda_edge,7,edge_based,0.226915246489,operators,76439,cuda_edge,2038,7,1.773711,cuda_mixed_edge,True
0.092174,1,0.092174,0.002071,1,0.002071,0.930632,1,0.930632,0.0553198,5,0.276599,0.0002533333333333,6,0.00152,0.09282916666667,6,0.556975,0.047541,1,0.047541,0.094249,1,0.094249,0.003284,1,0.003284,0.149959,1,0.149959,8.05e-05,6,0.000483,0.2943288333333,6,1.765973,0.2012053333333,6,1.207232,0.09312283333333,6,0.558737,0.0003402857142857,7,0.002382,0.2527422857143,7,1.769196,5.766666666667e-05,6,0.000346,0.000279,1,0.000279,1.774583,1,1.774583,0.005103,1,0.005103,standard,0.149966,cuda,78478,Base_Eastern_Interconnect_515GW,mixed,ALG_1,Base_Eastern_Interconnect_515GW,1.924556,7.473682758198e-10,cuda_edge,7,edge_based,0.226915246501,operators,76439,cuda_edge,2038,8,1.77459,cuda_mixed_edge,True
0.092416,1,0.092416,0.002205,1,0.002205,0.930636,1,0.930636,0.0553264,5,0.276632,0.0002716666666667,6,0.00163,0.09271933333333,6,0.556316,0.044502,1,0.044502,0.094626,1,0.094626,0.003258,1,0.003258,0.147289,1,0.147289,8.316666666667e-05,6,0.000499,0.2942621666667,6,1.765573,0.2012116666667,6,1.20727,0.0930495,6,0.558297,0.0003627142857143,7,0.002539,0.252711,7,1.768977,5.9e-05,6,0.000354,0.000376,1,0.000376,1.773078,1,1.773078,0.003719,1,0.003719,standard,0.147297,cuda,78478,Base_Eastern_Interconnect_515GW,mixed,ALG_1,Base_Eastern_Interconnect_515GW,1.920379,1.095634733278e-09,cuda_edge,7,edge_based,0.2269152464892,operators,76439,cuda_edge,2038,9,1.773081,cuda_mixed_edge,True
0.001451,1,0.001451,0.001608,1,0.001608,0.00226,1,0.00226,0.000279,1,0.000279,1.45e-05,2,2.9e-05,0.0002015,2,0.000403,7.3e-05,1,7.3e-05,0.003062,1,0.003062,0.000264,1,0.000264,0.003401,1,0.003401,1.3e-05,2,2.6e-05,0.0014875,2,0.002975,0.00127,2,0.00254,0.000217,2,0.000434,2.566666666667e-05,3,7.7e-05,0.001040333333333,3,0.003121,2e-05,2,4e-05,1.8e-05,1,1.8e-05,0.003214,1,0.003214,7.2e-05,1,7.2e-05,standard,0.003403,cuda,200,case_ACTIVSg200,mixed,ALG_2,case_ACTIVSg200,0.006619,5.328518465283e-12,cuda_edge,3,edge_based,0.0005626048489276,operators,162,cuda_edge,37,0,0.003215,cuda_mixed_edge,True
0.001419,1,0.001419,0.001572,1,0.001572,0.002279,1,0.002279,0.000278,1,0.000278,1.55e-05,2,3.1e-05,0.0002015,2,0.000403,5.9e-05,1,5.9e-05,0.002994,1,0.002994,0.000272,1,0.000272,0.003327,1,0.003327,1.3e-05,2,2.6e-05,0.0014975,2,0.002995,0.0012785,2,0.002557,0.0002185,2,0.000437,2.7e-05,3,8.1e-05,0.001049,3,0.003147,2.05e-05,2,4.1e-05,1.9e-05,1,1.9e-05,0.003236,1,0.003236,6.8e-05,1,6.8e-05,standard,0.003328,cuda,200,case_ACTIVSg200,mixed,ALG_2,case_ACTIVSg200,0.006566,6.428481632686e-12,cuda_edge,3,edge_based,0.0005626048489036,operators,162,cuda_edge,37,1,0.003237,cuda_mixed_edge,True
0.001419,1,0.001419,0.001582,1,0.001582,0.002265,1,0.002265,0.000279,1,0.000279,1.5e-05,2,3e-05,0.0002025,2,0.000405,6.1e-05,1,6.1e-05,0.003005,1,0.003005,0.000285,1,0.000285,0.003351,1,0.003351,1.3e-05,2,2.6e-05,0.0014905,2,0.002981,0.001272,2,0.002544,0.000218,2,0.000436,2.6e-05,3,7.8e-05,0.001043,3,0.003129,2.05e-05,2,4.1e-05,1.9e-05,1,1.9e-05,0.003221,1,0.003221,7e-05,1,7e-05,standard,0.003352,cuda,200,case_ACTIVSg200,mixed,ALG_2,case_ACTIVSg200,0.006575,6.362513950418e-12,cuda_edge,3,edge_based,0.0005626048489276,operators,162,cuda_edge,37,2,0.003222,cuda_mixed_edge,True
0.001417,1,0.001417,0.001582,1,0.001582,0.002268,1,0.002268,0.00028,1,0.00028,1.5e-05,2,3e-05,0.0002015,2,0.000403,6e-05,1,6e-05,0.003001,1,0.003001,0.000271,1,0.000271,0.003334,1,0.003334,1.3e-05,2,2.6e-05,0.0014925,2,0.002985,0.0012745,2,0.002549,0.000218,2,0.000436,2.6e-05,3,7.8e-05,0.001044666666667,3,0.003134,2.05e-05,2,4.1e-05,1.9e-05,1,1.9e-05,0.003224,1,0.003224,6.9e-05,1,6.9e-05,standard,0.003335,cuda,200,case_ACTIVSg200,mixed,ALG_2,case_ACTIVSg200,0.00656,6.358256183841e-12,cuda_edge,3,edge_based,0.0005626048489276,operators,162,cuda_edge,37,3,0.003225,cuda_mixed_edge,True
0.001415,1,0.001415,0.001579,1,0.001579,0.002268,1,0.002268,0.000281,1,0.000281,1.55e-05,2,3.1e-05,0.0002025,2,0.000405,6e-05,1,6e-05,0.002997,1,0.002997,0.000283,1,0.000283,0.003342,1,0.003342,1.35e-05,2,2.7e-05,0.0014945,2,0.002989,0.001275,2,0.00255,0.0002195,2,0.000439,2.666666666667e-05,3,8e-05,0.001046333333333,3,0.003139,2e-05,2,4e-05,2e-05,1,2e-05,0.00323,1,0.00323,6.9e-05,1,6.9e-05,standard,0.003343,cuda,200,case_ACTIVSg200,mixed,ALG_2,case_ACTIVSg200,0.006575,6.204492237829e-12,cuda_edge,3,edge_based,0.0005626048489276,operators,162,cuda_edge,37,4,0.003231,cuda_mixed_edge,True
0.001415,1,0.001415,0.001588,1,0.001588,0.002266,1,0.002266,0.000279,1,0.000279,1.5e-05,2,3e-05,0.000201,2,0.000402,6e-05,1,6e-05,0.003006,1,0.003006,0.000278,1,0.000278,0.003345,1,0.003345,1.35e-05,2,2.7e-05,0.001491,2,0.002982,0.0012725,2,0.002545,0.000218,2,0.000436,2.633333333333e-05,3,7.9e-05,0.001043666666667,3,0.003131,2.05e-05,2,4.1e-05,1.9e-05,1,1.9e-05,0.003222,1,0.003222,6.9e-05,1,6.9e-05,standard,0.003346,cuda,200,case_ACTIVSg200,mixed,ALG_2,case_ACTIVSg200,0.00657,6.362513950418e-12,cuda_edge,3,edge_based,0.0005626048489276,operators,162,cuda_edge,37,5,0.003223,cuda_mixed_edge,True
0.001414,1,0.001414,0.001655,1,0.001655,0.002264,1,0.002264,0.000279,1,0.000279,1.55e-05,2,3.1e-05,0.000202,2,0.000404,5.9e-05,1,5.9e-05,0.003072,1,0.003072,0.000269,1,0.000269,0.003402,1,0.003402,1.35e-05,2,2.7e-05,0.001491,2,0.002982,0.0012715,2,0.002543,0.0002185,2,0.000437,2.6e-05,3,7.8e-05,0.001043333333333,3,0.00313,2.05e-05,2,4.1e-05,1.9e-05,1,1.9e-05,0.003219,1,0.003219,6.7e-05,1,6.7e-05,standard,0.003403,cuda,200,case_ACTIVSg200,mixed,ALG_2,case_ACTIVSg200,0.006624,6.278908047401e-12,cuda_edge,3,edge_based,0.0005626048489295,operators,162,cuda_edge,37,6,0.00322,cuda_mixed_edge,True
0.001415,1,0.001415,0.001595,1,0.001595,0.002266,1,0.002266,0.000279,1,0.000279,1.55e-05,2,3.1e-05,0.0002025,2,0.000405,5.9e-05,1,5.9e-05,0.003013,1,0.003013,0.00028,1,0.00028,0.003354,1,0.003354,1.35e-05,2,2.7e-05,0.0014925,2,0.002985,0.0012725,2,0.002545,0.000219,2,0.000438,2.633333333333e-05,3,7.9e-05,0.001045,3,0.003135,2.05e-05,2,4.1e-05,1.9e-05,1,1.9e-05,0.003223,1,0.003223,6.8e-05,1,6.8e-05,standard,0.003355,cuda,200,case_ACTIVSg200,mixed,ALG_2,case_ACTIVSg200,0.006579,6.362513950418e-12,cuda_edge,3,edge_based,0.0005626048489276,operators,162,cuda_edge,37,7,0.003224,cuda_mixed_edge,True
0.001416,1,0.001416,0.001657,1,0.001657,0.002269,1,0.002269,0.000279,1,0.000279,1.5e-05,2,3e-05,0.000202,2,0.000404,5.9e-05,1,5.9e-05,0.003076,1,0.003076,0.000268,1,0.000268,0.003405,1,0.003405,1.4e-05,2,2.8e-05,0.001493,2,0.002986,0.001274,2,0.002548,0.000218,2,0.000436,2.633333333333e-05,3,7.9e-05,0.001045,3,0.003135,2e-05,2,4e-05,1.9e-05,1,1.9e-05,0.003226,1,0.003226,7e-05,1,7e-05,standard,0.003406,cuda,200,case_ACTIVSg200,mixed,ALG_2,case_ACTIVSg200,0.006634,6.442652092414e-12,cuda_edge,3,edge_based,0.0005626048489184,operators,162,cuda_edge,37,8,0.003228,cuda_mixed_edge,True
0.001415,1,0.001415,0.001598,1,0.001598,0.002269,1,0.002269,0.000279,1,0.000279,1.5e-05,2,3e-05,0.0002015,2,0.000403,6.1e-05,1,6.1e-05,0.003016,1,0.003016,0.00027,1,0.00027,0.003349,1,0.003349,1.3e-05,2,2.6e-05,0.0014925,2,0.002985,0.001274,2,0.002548,0.000218,2,0.000436,2.6e-05,3,7.8e-05,0.001044666666667,3,0.003134,2.05e-05,2,4.1e-05,1.9e-05,1,1.9e-05,0.003223,1,0.003223,6.8e-05,1,6.8e-05,standard,0.00335,cuda,200,case_ACTIVSg200,mixed,ALG_2,case_ACTIVSg200,0.006575,6.357425349491e-12,cuda_edge,3,edge_based,0.0005626048489276,operators,162,cuda_edge,37,9,0.003224,cuda_mixed_edge,True
0.001593,1,0.001593,0.001644,1,0.001644,0.005241,1,0.005241,0.0004605,2,0.000921,1.233333333333e-05,3,3.7e-05,0.0003846666666667,3,0.001154,0.000233,1,0.000233,0.003239,1,0.003239,0.000223,1,0.000223,0.003698,1,0.003698,1.1e-05,3,3.3e-05,0.002453333333333,3,0.00736,0.002054666666667,3,0.006164,0.0003983333333333,3,0.001195,2.375e-05,4,9.5e-05,0.0018885,4,0.007554,1.966666666667e-05,3,5.9e-05,1.6e-05,1,1.6e-05,0.007642,1,0.007642,6.9e-05,1,6.9e-05,standard,0.003699,cuda,500,case_ACTIVSg500,mixed,ALG_2,case_ACTIVSg500,0.011343,6.302244400866e-11,cuda_edge,4,edge_based,0.03058561718986,operators,444,cuda_edge,55,0,0.007644,cuda_mixed_edge,True
0.001584,1,0.001584,0.00154,1,0.00154,0.005216,1,0.005216,0.000463,2,0.000926,1.266666666667e-05,3,3.8e-05,0.0003853333333333,3,0.001156,0.000134,1,0.000134,0.003126,1,0.003126,0.000221,1,0.000221,0.003484,1,0.003484,1.1e-05,3,3.3e-05,0.002447,3,0.007341,0.002047333333333,3,0.006142,0.0003993333333333,3,0.001198,2.375e-05,4,9.5e-05,0.001883,4,0.007532,1.933333333333e-05,3,5.8e-05,1.7e-05,1,1.7e-05,0.007616,1,0.007616,6.3e-05,1,6.3e-05,standard,0.003485,cuda,500,case_ACTIVSg500,mixed,ALG_2,case_ACTIVSg500,0.011103,6.671022847631e-11,cuda_edge,4,edge_based,0.03058561718986,operators,444,cuda_edge,55,1,0.007618,cuda_mixed_edge,True
0.00156,1,0.00156,0.001548,1,0.001548,0.005221,1,0.005221,0.0004615,2,0.000923,1.233333333333e-05,3,3.7e-05,0.0003853333333333,3,0.001156,0.000134,1,0.000134,0.00311,1,0.00311,0.000235,1,0.000235,0.003481,1,0.003481,1.1e-05,3,3.3e-05,0.002447666666667,3,0.007343,0.002048,3,0.006144,0.000399,3,0.001197,2.425e-05,4,9.7e-05,0.00188425,4,0.007537,1.966666666667e-05,3,5.9e-05,1.7e-05,1,1.7e-05,0.00762,1,0.00762,6.4e-05,1,6.4e-05,standard,0.003482,cuda,500,case_ACTIVSg500,mixed,ALG_2,case_ACTIVSg500,0.011103,5.007422828643e-11,cuda_edge,4,edge_based,0.03058561718997,operators,444,cuda_edge,55,2,0.007621,cuda_mixed_edge,True
0.00156,1,0.00156,0.001539,1,0.001539,0.005221,1,0.005221,0.0004635,2,0.000927,1.3e-05,3,3.9e-05,0.0003853333333333,3,0.001156,0.000136,1,0.000136,0.003102,1,0.003102,0.00022,1,0.00022,0.00346,1,0.00346,1.1e-05,3,3.3e-05,0.002449333333333,3,0.007348,0.002049666666667,3,0.006149,0.0003996666666667,3,0.001199,2.45e-05,4,9.8e-05,0.00188625,4,0.007545,2e-05,3,6e-05,1.7e-05,1,1.7e-05,0.007628,1,0.007628,6.4e-05,1,6.4e-05,standard,0.003461,cuda,500,case_ACTIVSg500,mixed,ALG_2,case_ACTIVSg500,0.011091,9.118023930043e-11,cuda_edge,4,edge_based,0.03058561718997,operators,444,cuda_edge,55,3,0.007629,cuda_mixed_edge,True
0.00156,1,0.00156,0.001546,1,0.001546,0.00524,1,0.00524,0.0004635,2,0.000927,1.333333333333e-05,3,4e-05,0.000385,3,0.001155,0.000135,1,0.000135,0.003109,1,0.003109,0.000226,1,0.000226,0.003472,1,0.003472,1.1e-05,3,3.3e-05,0.002455666666667,3,0.007367,0.002055666666667,3,0.006167,0.0003993333333333,3,0.001198,2.5e-05,4,0.0001,0.001891,4,0.007564,1.966666666667e-05,3,5.9e-05,1.8e-05,1,1.8e-05,0.00765,1,0.00765,6.6e-05,1,6.6e-05,standard,0.003473,cuda,500,case_ACTIVSg500,mixed,ALG_2,case_ACTIVSg500,0.011125,8.369893923834e-11,cuda_edge,4,edge_based,0.03058561718987,operators,444,cuda_edge,55,4,0.007651,cuda_mixed_edge,True
0.00156,1,0.00156,0.001691,1,0.001691,0.005233,1,0.005233,0.000463,2,0.000926,1.266666666667e-05,3,3.8e-05,0.000385,3,0.001155,0.000137,1,0.000137,0.003254,1,0.003254,0.000228,1,0.000228,0.00362,1,0.00362,1.133333333333e-05,3,3.4e-05,0.002453333333333,3,0.00736,0.002053,3,0.006159,0.000399,3,0.001197,2.475e-05,4,9.9e-05,0.001889,4,0.007556,1.966666666667e-05,3,5.9e-05,1.7e-05,1,1.7e-05,0.00764,1,0.00764,6.4e-05,1,6.4e-05,standard,0.003621,cuda,500,case_ACTIVSg500,mixed,ALG_2,case_ACTIVSg500,0.011262,7.915250757099e-11,cuda_edge,4,edge_based,0.03058561718985,operators,444,cuda_edge,55,5,0.007641,cuda_mixed_edge,True
