analyze_sec,backend,buses,case_name,compute,dump_case_name,elapsed_sec,final_mismatch,implementation,iterations,jacobian,max_abs_v_delta_from_v0,measurement_mode,pq,profile,pv,repeat_idx,solve_sec,source_profile,success
0.02164,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.02417,8.970073859451e-10,cuda_edge,5,edge_based,0.5067134061353,end2end,2396,cuda_edge,349,9,0.00253,cuda_mixed_edge,True
0.031882,cuda,4601,case4601_goc,mixed,case4601_goc,0.036033,2.445354915576e-10,cuda_edge,6,edge_based,1.597383209568,end2end,4468,cuda_edge,132,0,0.00415,cuda_mixed_edge,True
0.030209,cuda,4601,case4601_goc,mixed,case4601_goc,0.034329,2.132851972686e-10,cuda_edge,6,edge_based,1.597383209572,end2end,4468,cuda_edge,132,1,0.004119,cuda_mixed_edge,True
0.030216,cuda,4601,case4601_goc,mixed,case4601_goc,0.034411,2.094487365547e-10,cuda_edge,6,edge_based,1.597383209569,end2end,4468,cuda_edge,132,2,0.004195,cuda_mixed_edge,True
0.030684,cuda,4601,case4601_goc,mixed,case4601_goc,0.03481,3.720281860353e-10,cuda_edge,6,edge_based,1.597383209557,end2end,4468,cuda_edge,132,3,0.004125,cuda_mixed_edge,True
0.030156,cuda,4601,case4601_goc,mixed,case4601_goc,0.034305,2.805502496983e-10,cuda_edge,6,edge_based,1.597383209555,end2end,4468,cuda_edge,132,4,0.004149,cuda_mixed_edge,True
0.030208,cuda,4601,case4601_goc,mixed,case4601_goc,0.034479,2.918898456272e-10,cuda_edge,6,edge_based,1.597383209571,end2end,4468,cuda_edge,132,5,0.004271,cuda_mixed_edge,True
0.030216,cuda,4601,case4601_goc,mixed,case4601_goc,0.034347,4.224183225432e-10,cuda_edge,6,edge_based,1.59738320959,end2end,4468,cuda_edge,132,6,0.00413,cuda_mixed_edge,True
0.03014,cuda,4601,case4601_goc,mixed,case4601_goc,0.034243,3.965416883744e-10,cuda_edge,6,edge_based,1.597383209578,end2end,4468,cuda_edge,132,7,0.004102,cuda_mixed_edge,True
0.030152,cuda,4601,case4601_goc,mixed,case4601_goc,0.034402,2.724209746674e-10,cuda_edge,6,edge_based,1.597383209568,end2end,4468,cuda_edge,132,8,0.004249,cuda_mixed_edge,True
0.030274,cuda,4601,case4601_goc,mixed,case4601_goc,0.034469,2.763778095272e-10,cuda_edge,6,edge_based,1.597383209588,end2end,4468,cuda_edge,132,9,0.004194,cuda_mixed_edge,True
0.046352,cuda,8387,case8387_pegase,mixed,case8387_pegase,0.052303,1.243341429813e-09,cuda_edge,7,edge_based,1.225566785098,end2end,6522,cuda_edge,1864,0,0.00595,cuda_mixed_edge,True
0.043618,cuda,8387,case8387_pegase,mixed,case8387_pegase,0.049537,1.671375260415e-09,cuda_edge,7,edge_based,1.225566785164,end2end,6522,cuda_edge,1864,1,0.005918,cuda_mixed_edge,True
0.044077,cuda,8387,case8387_pegase,mixed,case8387_pegase,0.050104,2.404481724838e-09,cuda_edge,7,edge_based,1.225566785075,end2end,6522,cuda_edge,1864,2,0.006026,cuda_mixed_edge,True
0.043873,cuda,8387,case8387_pegase,mixed,case8387_pegase,0.049882,1.877415223284e-09,cuda_edge,7,edge_based,1.225566785077,end2end,6522,cuda_edge,1864,3,0.006009,cuda_mixed_edge,True
0.043847,cuda,8387,case8387_pegase,mixed,case8387_pegase,0.049771,1.408791749924e-09,cuda_edge,7,edge_based,1.225566785098,end2end,6522,cuda_edge,1864,4,0.005923,cuda_mixed_edge,True
0.043593,cuda,8387,case8387_pegase,mixed,case8387_pegase,0.049508,1.855430475928e-09,cuda_edge,7,edge_based,1.225566785118,end2end,6522,cuda_edge,1864,5,0.005914,cuda_mixed_edge,True
0.043905,cuda,8387,case8387_pegase,mixed,case8387_pegase,0.049935,1.347208233859e-09,cuda_edge,7,edge_based,1.225566785127,end2end,6522,cuda_edge,1864,6,0.00603,cuda_mixed_edge,True
0.043788,cuda,8387,case8387_pegase,mixed,case8387_pegase,0.04971,1.287715156728e-09,cuda_edge,7,edge_based,1.225566785101,end2end,6522,cuda_edge,1864,7,0.005921,cuda_mixed_edge,True
0.043735,cuda,8387,case8387_pegase,mixed,case8387_pegase,0.049637,2.77159961648e-10,cuda_edge,7,edge_based,1.225566785108,end2end,6522,cuda_edge,1864,8,0.005902,cuda_mixed_edge,True
0.043794,cuda,8387,case8387_pegase,mixed,case8387_pegase,0.049833,2.89780832663e-09,cuda_edge,7,edge_based,1.225566785109,end2end,6522,cuda_edge,1864,9,0.006038,cuda_mixed_edge,True
0.052176,cuda,9241,case9241_pegase,mixed,case9241_pegase,0.060477,4.742636283694e-10,cuda_edge,8,edge_based,2.014161676715,end2end,7796,cuda_edge,1444,0,0.0083,cuda_mixed_edge,True
0.048819,cuda,9241,case9241_pegase,mixed,case9241_pegase,0.057213,4.202092163813e-10,cuda_edge,8,edge_based,2.014161676706,end2end,7796,cuda_edge,1444,1,0.008393,cuda_mixed_edge,True
0.04887,cuda,9241,case9241_pegase,mixed,case9241_pegase,0.05714,3.106409400544e-10,cuda_edge,8,edge_based,2.014161676701,end2end,7796,cuda_edge,1444,2,0.008269,cuda_mixed_edge,True
0.048767,cuda,9241,case9241_pegase,mixed,case9241_pegase,0.057151,2.093741673093e-10,cuda_edge,8,edge_based,2.014161676702,end2end,7796,cuda_edge,1444,3,0.008384,cuda_mixed_edge,True
0.048836,cuda,9241,case9241_pegase,mixed,case9241_pegase,0.057271,9.916091871232e-10,cuda_edge,8,edge_based,2.014161676694,end2end,7796,cuda_edge,1444,4,0.008434,cuda_mixed_edge,True
0.048612,cuda,9241,case9241_pegase,mixed,case9241_pegase,0.056902,3.703295448076e-10,cuda_edge,8,edge_based,2.014161676701,end2end,7796,cuda_edge,1444,5,0.008289,cuda_mixed_edge,True
0.048709,cuda,9241,case9241_pegase,mixed,case9241_pegase,0.057107,1.706781328249e-09,cuda_edge,8,edge_based,2.014161676698,end2end,7796,cuda_edge,1444,6,0.008397,cuda_mixed_edge,True
0.048759,cuda,9241,case9241_pegase,mixed,case9241_pegase,0.057135,1.548459971357e-09,cuda_edge,8,edge_based,2.014161676697,end2end,7796,cuda_edge,1444,7,0.008376,cuda_mixed_edge,True
0.049051,cuda,9241,case9241_pegase,mixed,case9241_pegase,0.057345,1.418998252234e-10,cuda_edge,8,edge_based,2.0141616767,end2end,7796,cuda_edge,1444,8,0.008294,cuda_mixed_edge,True
0.048705,cuda,9241,case9241_pegase,mixed,case9241_pegase,0.05706,5.735626947348e-10,cuda_edge,8,edge_based,2.014161676694,end2end,7796,cuda_edge,1444,9,0.008355,cuda_mixed_edge,True
