snapshot,solver,success,iterations,estimated_error,setup_sec,solve_sec,rhs_inf,residual_inf,relative_residual_inf,x_inf,direct_residual_inf,x_delta_direct_inf
/workspace/exp/20260413/iterative/pf_dumps/case6470_rte/cuda_mixed_edge/iter_000,fgmres_hypre_boomeramg,false,1000,9.47328077368886773e-02,1.82984199999999993e-02,1.26535996699999997e+00,5.83509643554687500e+02,6.98782925016130321e+01,1.19755163043957336e-01,1.07576061135623355e+01,1.95835539036681605e-01,7.46399646188218355e+01
/workspace/exp/20260413/iterative/pf_dumps/case6495_rte/cuda_mixed_edge/iter_000,fgmres_hypre_boomeramg,false,1000,7.79796479107692508e-02,1.83253999999999986e-02,1.26875597400000006e+00,5.83509643554687500e+02,6.29354138012895419e+01,1.07856681541529872e-01,7.88382733702804916e+00,3.92900695370530850e-01,1.23631431578072778e+02
/workspace/exp/20260413/iterative/pf_dumps/case6515_rte/cuda_mixed_edge/iter_000,fgmres_hypre_boomeramg,false,1000,6.98735040077748532e-02,1.80100759999999999e-02,1.26901462399999998e+00,5.83509643554687500e+02,4.20024851946494593e+01,7.19825039030617397e-02,1.05104753826713360e+01,5.89725303567323778e-01,1.32177909051025779e+02
/workspace/exp/20260413/iterative/pf_dumps/case7336_epigrids/cuda_mixed_edge/iter_000,fgmres_hypre_boomeramg,false,1000,1.54460549577471074e-01,2.60721619999999994e-02,1.55694200300000007e+00,2.63430004119873047e+01,4.40860984209330464e+00,1.67354127211992887e-01,5.13801964017296831e-01,1.19295583626666257e-03,2.63211478396743637e+00
/workspace/exp/20260413/iterative/pf_dumps/case73_ieee_rts/cuda_mixed_edge/iter_000,fgmres_hypre_boomeramg,true,6,1.90057573374988263e-04,2.85552000000000006e-04,5.32910000000000019e-05,4.54300022125244141e+00,7.89615998313841772e-04,1.73809368227623742e-04,1.39479895796357112e+00,1.31234296709692444e-05,7.07486757702824320e-05
/workspace/exp/20260413/iterative/pf_dumps/case78484_epigrids/cuda_mixed_edge/iter_000,fgmres_hypre_boomeramg,false,1000,2.28857348149904632e-01,3.02479875000000009e-01,1.76640855109999997e+01,3.40135002136230469e+01,8.85562470918559974e+00,2.60356171919018053e-01,6.21658660584110123e-01,1.13694757587456730e-01,1.95300656542680784e+01
/workspace/exp/20260413/iterative/pf_dumps/case793_goc/cuda_mixed_edge/iter_000,fgmres_hypre_boomeramg,false,38,9.50349160323874041e-04,2.04711599999999987e-03,3.97753199999999977e-03,6.59876012802124023e+00,1.23622431844623293e-02,1.87341908852949545e-03,1.50860320859834918e+00,3.30206226175189244e-04,1.56677652147448054e-03
/workspace/exp/20260413/iterative/pf_dumps/case8387_pegase/cuda_mixed_edge/iter_000,fgmres_hypre_boomeramg,true,383,9.99272594166225169e-04,2.22565859999999983e-02,6.05629838000000031e-01,2.24051782226562500e+03,1.87061870914720130e+00,8.34904632561958571e-04,5.08017451811659893e+00,4.13284562268358968e-02,1.04019340822539519e+00
/workspace/exp/20260413/iterative/pf_dumps/case89_pegase/cuda_mixed_edge/iter_000,fgmres_hypre_boomeramg,false,5,9.78686317752251907e-04,3.96883000000000001e-04,7.94699999999999964e-05,1.34734487533569336e+01,1.58442174722441820e-02,1.17595856579011133e-03,5.47430031564958286e-01,6.39233287651475024e-05,4.03530332319546048e-04
/workspace/exp/20260413/iterative/pf_dumps/case9241_pegase/cuda_mixed_edge/iter_000,fgmres_hypre_boomeramg,false,1000,1.24862719067478908e-01,2.60240649999999990e-02,1.82872048700000001e+00,2.85812129974365234e+01,1.74740590912290337e+01,6.11382697186305557e-01,1.88198185775820281e+00,5.42604259680956602e-03,2.93220261208370303e+00
/workspace/exp/20260413/iterative/pf_dumps/case9591_goc/cuda_mixed_edge/iter_000,fgmres_hypre_boomeramg,true,81,9.13586975147626145e-04,3.69543899999999967e-02,1.65979064000000009e-01,1.45900001525878906e+01,7.42647231069848424e-03,5.09011119467412711e-04,5.50539961063790351e+00,1.02985117797516068e-02,1.06233582093464562e-02
