snapshot,solver,success,iterations,estimated_error,setup_sec,solve_sec,rhs_inf,residual_inf,relative_residual_inf,x_inf,direct_residual_inf,x_delta_direct_inf
/workspace/exp/20260413/iterative/pf_dumps/case4020_goc/cuda_mixed_edge/iter_000,bicgstab_ilu0,true,114,6.95916416529797324e-09,3.91857799999999982e-03,6.30898649999999950e-02,1.42045001983642578e+01,9.85789652130364402e-08,6.93998126202204971e-09,1.66790293851179294e+00,1.01847761382031499e-02,6.93761772336820570e-05
/workspace/exp/20260413/iterative/pf_dumps/case4601_goc/cuda_mixed_edge/iter_000,bicgstab_ilu0,true,121,7.01146823097862721e-09,3.90818699999999960e-03,7.51759969999999944e-02,1.58070001602172852e+01,1.10830257882276956e-07,7.01146686650969600e-09,1.61337468401249384e+00,4.06862662996720914e-04,3.09121986712401764e-05
/workspace/exp/20260413/iterative/pf_dumps/case4619_goc/cuda_mixed_edge/iter_000,bicgstab_ilu0,true,136,4.53739413229040333e-09,5.01278700000000032e-03,9.03269250000000024e-02,2.53402690887451172e+01,1.14975796754873683e-07,4.53727607833257778e-09,1.33902192503598516e+00,1.20047648859136769e-03,3.95872795427854030e-05
/workspace/exp/20260413/iterative/pf_dumps/case4661_sdet/cuda_mixed_edge/iter_000,bicgstab_ilu0,true,233,9.17934057677114718e-09,3.45725799999999995e-03,1.36132072999999992e-01,4.10441894531250000e+01,3.76756956709720928e-07,9.17930069346358132e-09,3.82189985455715409e+00,5.88884746122531055e-03,1.11358123402238718e-04
/workspace/exp/20260413/iterative/pf_dumps/case4837_goc/cuda_mixed_edge/iter_000,bicgstab_ilu0,true,181,7.55151965872817189e-09,4.06687699999999999e-03,1.15610257999999994e-01,1.80000000000000000e+01,1.35926858380042148e-07,7.55149213222456342e-09,3.81630379333855663e+00,5.48125036434847501e-03,2.61562579424445829e-04
/workspace/exp/20260413/iterative/pf_dumps/case4917_goc/cuda_mixed_edge/iter_000,bicgstab_ilu0,true,287,1.91925456648965130e-09,4.05241700000000000e-03,1.88601386000000010e-01,2.39915466308593750e+01,4.60403870583547814e-08,1.91902538701422673e-09,2.77492794393468998e+01,1.09246912529545881e-02,4.17025058730757792e-04
/workspace/exp/20260413/iterative/pf_dumps/case500_goc/cuda_mixed_edge/iter_000,bicgstab_ilu0,true,50,6.82149060880020948e-09,4.20179999999999978e-04,1.82027800000000004e-03,2.47289028167724609e+01,1.68687456003624447e-07,6.82146948667741196e-09,2.16457150367025131e+00,2.63743019323303685e-04,5.39392149483397532e-05
/workspace/exp/20260413/iterative/pf_dumps/case5658_epigrids/cuda_mixed_edge/iter_000,bicgstab_ilu0,true,167,7.94773367286699418e-09,5.09582699999999982e-03,1.32415824999999987e-01,2.66879997253417969e+01,2.12109120045766986e-07,7.94773389645823163e-09,3.52031342382575774e-01,3.26133940913991838e-04,7.84303970918776017e-06
/workspace/exp/20260413/iterative/pf_dumps/case57_ieee/cuda_mixed_edge/iter_000,bicgstab_ilu0,true,18,3.76639916297519508e-09,4.49400000000000000e-05,7.17799999999999938e-05,4.29500007629394531e+00,1.61766847001088010e-08,3.76639916478587855e-09,2.87002421956324361e-01,1.38431159779628388e-06,3.44210719926962838e-07
/workspace/exp/20260413/iterative/pf_dumps/case588_sdet/cuda_mixed_edge/iter_000,bicgstab_ilu0,true,93,7.39227391723642208e-09,3.90139000000000013e-04,3.75581800000000018e-03,1.51451597213745117e+01,1.11956264703394481e-07,7.39221419668420572e-09,1.10587589977581890e+00,1.04541699688720513e-03,7.83596027799093875e-05
