snapshot,solver,success,iterations,estimated_error,setup_sec,solve_sec,rhs_inf,residual_inf,relative_residual_inf,x_inf,direct_residual_inf,x_delta_direct_inf
/workspace/exp/20260413/iterative/pf_dumps/case588_sdet/cuda_mixed_edge/iter_000,bicgstab_ilut,true,2,2.15116615174040951e-05,5.74340000000000007e-04,1.46529999999999995e-04,1.51451597213745117e+01,5.29362629215490710e-04,3.49525946872911511e-05,1.10588302025670004e+00,1.04541699688720513e-03,6.96871787940755993e-05
/workspace/exp/20260413/iterative/pf_dumps/case5_pjm/cuda_mixed_edge/iter_000,bicgstab_ilut,true,2,2.83553071229411760e-06,4.45999999999999965e-06,2.07000000000000009e-06,3.00000000000000000e+00,1.24071910836409671e-05,4.13573036121365599e-06,4.17041613801301253e-02,2.52769706721167609e-07,9.63258167119285247e-08
/workspace/exp/20260413/iterative/pf_dumps/case60_c/cuda_mixed_edge/iter_000,bicgstab_ilut,true,1,1.49087438267256463e-09,5.46399999999999986e-05,9.47000000000000081e-06,2.25499992370605469e+01,4.79075848019983042e-08,2.12450494114709265e-09,7.15837432928184580e-01,2.04391561824390777e-05,1.71583113539597321e-06
/workspace/exp/20260413/iterative/pf_dumps/case6468_rte/cuda_mixed_edge/iter_000,bicgstab_ilut,true,4,1.47136272332563783e-05,8.40793199999999991e-03,3.63571200000000015e-03,5.83509643554687500e+02,1.08933422362866850e-02,1.86686584474001818e-05,1.50437910558526884e+01,3.57240149710378319e-02,6.38661303862875229e-03
/workspace/exp/20260413/iterative/pf_dumps/case6470_rte/cuda_mixed_edge/iter_000,bicgstab_ilut,true,4,3.51239082182313624e-04,8.37105299999999983e-03,3.61004100000000003e-03,5.83509643554687500e+02,1.90729871373272353e-01,3.26866699599621653e-04,7.52182722142475626e+01,1.95835539036681605e-01,4.13540532134334171e-01
/workspace/exp/20260413/iterative/pf_dumps/case6495_rte/cuda_mixed_edge/iter_000,bicgstab_ilut,true,4,6.88064518461664176e-05,8.24732300000000085e-03,3.60470100000000009e-03,5.83509643554687500e+02,4.87934829344567333e-02,8.36206967158439554e-05,1.24872192744897845e+02,3.92900695370530850e-01,1.46091940357948147e-01
/workspace/exp/20260413/iterative/pf_dumps/case6515_rte/cuda_mixed_edge/iter_000,bicgstab_ilut,true,3,6.02701159829396329e-04,8.52432300000000032e-03,2.75428099999999992e-03,5.83509643554687500e+02,5.06443102826739988e-01,8.67925849076863257e-04,1.33589302283003803e+02,5.89725303567323778e-01,6.51680313608267170e-02
/workspace/exp/20260413/iterative/pf_dumps/case7336_epigrids/cuda_mixed_edge/iter_000,bicgstab_ilut,true,4,6.64931369394281292e-07,1.54232659999999997e-02,4.56995100000000005e-03,2.63430004119873047e+01,1.98351128348761563e-05,7.52955719723188706e-07,2.82064556430642233e+00,1.19295583626666257e-03,5.71521094261395746e-05
/workspace/exp/20260413/iterative/pf_dumps/case73_ieee_rts/cuda_mixed_edge/iter_000,bicgstab_ilut,true,1,5.01607894532271970e-08,7.44199999999999956e-05,1.14600000000000004e-05,4.54300022125244141e+00,5.16649333981433756e-07,1.13724259040207747e-07,1.39486790692800189e+00,1.31234296709692444e-05,1.82190242847823924e-06
/workspace/exp/20260413/iterative/pf_dumps/case78484_epigrids/cuda_mixed_edge/iter_000,bicgstab_ilut,true,12,6.57404388559679111e-04,2.39215066000000004e-01,2.04316673000000004e-01,3.40135002136230469e+01,5.17490237712534551e-02,1.52142600574012667e-03,1.98618400238079538e+01,1.13694757587456730e-01,1.86754601956522492e-02
/workspace/exp/20260413/iterative/pf_dumps/case793_goc/cuda_mixed_edge/iter_000,bicgstab_ilut,true,2,2.87954884500798050e-06,7.86400000000000033e-04,1.99230000000000002e-04,6.59876012802124023e+00,2.26327995896946632e-05,3.42985638977629052e-06,1.50928565301264439e+00,3.30206226175189244e-04,2.44360989380965066e-05
/workspace/exp/20260413/iterative/pf_dumps/case8387_pegase/cuda_mixed_edge/iter_000,bicgstab_ilut,true,3,2.60961979247600689e-04,1.18404140000000005e-02,3.57993200000000008e-03,2.24051782226562500e+03,3.32182404561249811e-01,1.48261442627287371e-04,5.27511104154536259e+00,4.13284562268358968e-02,1.76259917783951003e-01
/workspace/exp/20260413/iterative/pf_dumps/case89_pegase/cuda_mixed_edge/iter_000,bicgstab_ilut,true,1,1.25471380310556585e-04,1.61680000000000011e-04,1.83899999999999984e-05,1.34734487533569336e+01,1.64349935468210973e-03,1.21980599382368900e-04,5.47839712536018042e-01,6.39233287651475024e-05,4.25426574789805612e-05
/workspace/exp/20260413/iterative/pf_dumps/case9241_pegase/cuda_mixed_edge/iter_000,bicgstab_ilut,true,4,1.16674183167282656e-05,1.40443860000000007e-02,5.42431100000000024e-03,2.85812129974365234e+01,1.09867557541498684e-03,3.84404810080498695e-05,3.54403681034083418e+00,5.42604259680956602e-03,6.35582127560763155e-04
/workspace/exp/20260413/iterative/pf_dumps/case9591_goc/cuda_mixed_edge/iter_000,bicgstab_ilut,true,5,2.88988253918181137e-04,3.16056109999999987e-02,7.87097299999999986e-03,1.45900001525878906e+01,5.54908013219784779e-03,3.80334480751433259e-04,5.51071446946170340e+00,1.02985117797516068e-02,2.16031531761551321e-03
