snapshot,solver,success,iterations,estimated_error,setup_sec,solve_sec,rhs_inf,residual_inf,relative_residual_inf,x_inf,direct_residual_inf,x_delta_direct_inf
/workspace/exp/20260413/iterative/pf_dumps/case3_lmbd/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,true,1,7.48464992501985934e-17,1.34999999999999999e-06,6.40000000000000013e-07,8.89999961853027344e+00,8.88178419700125232e-16,9.97953323335981286e-17,4.61566055483275051e+00,1.89522978644163231e-07,1.12586683087556594e-07
/workspace/exp/20260413/iterative/pf_dumps/case4020_goc/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,false,1000,2.48115076300968177e-07,6.16876499999999967e-03,2.39390110999999989e-01,1.42045001983642578e+01,3.52435471340228901e-06,2.48115362327788342e-07,1.66790295609749761e+00,1.01847761382031499e-02,6.93498170938333658e-05
/workspace/exp/20260413/iterative/pf_dumps/case4601_goc/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,true,509,2.33319085072296056e-09,7.05896500000000038e-03,1.39150652000000014e-01,1.58070001602172852e+01,3.68719397929841765e-08,2.33263360658290344e-09,1.61337500716696325e+00,4.06862662996720914e-04,3.07172754319129382e-05
/workspace/exp/20260413/iterative/pf_dumps/case4619_goc/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,true,833,7.47514620439030681e-09,7.08368399999999981e-03,2.40044050000000009e-01,2.53402690887451172e+01,1.89419708918059371e-07,7.47504725599737884e-09,1.33902189901829649e+00,1.20047648859136769e-03,3.95244693213170351e-05
/workspace/exp/20260413/iterative/pf_dumps/case4661_sdet/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,false,1000,9.93530301174278319e-01,6.75195400000000012e-03,2.47811675000000009e-01,4.10441894531250000e+01,4.07786459087219555e+01,9.93530301171952401e-01,4.57259770839038637e+00,5.88884746122531055e-03,4.09909013188063298e+00
/workspace/exp/20260413/iterative/pf_dumps/case4837_goc/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,true,947,9.41662404762729791e-09,7.41648499999999957e-03,2.66072540999999996e-01,1.80000000000000000e+01,1.69396160210055768e-07,9.41089778944754232e-09,3.81630391538460501e+00,5.48125036434847501e-03,2.61839166490140940e-04
/workspace/exp/20260413/iterative/pf_dumps/case4917_goc/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,false,1000,1.58631752781102271e-04,7.33966400000000008e-03,2.91515234000000012e-01,2.39915466308593750e+01,3.80582103866185283e-03,1.58631750475251828e-04,2.77492350000519714e+01,1.09246912529545881e-02,4.10257741467745518e-03
/workspace/exp/20260413/iterative/pf_dumps/case500_goc/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,true,182,8.56397787365478158e-09,7.33159000000000046e-04,3.70976800000000001e-03,2.47289028167724609e+01,2.11754809114478304e-07,8.56304910425928309e-09,2.16457150957537969e+00,2.63743019323303685e-04,5.39260225402848903e-05
/workspace/exp/20260413/iterative/pf_dumps/case5658_epigrids/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,false,1000,9.58332801757809556e-03,8.81391400000000082e-03,3.55129477999999998e-01,2.66879997253417969e+01,2.55759855486375809e-01,9.58332801703070530e-03,3.56173870034660500e-01,3.26133940913991838e-04,5.40058538935541954e-02
/workspace/exp/20260413/iterative/pf_dumps/case57_ieee/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,true,31,2.06110252056965603e-09,9.44099999999999990e-05,7.52690000000000005e-05,4.29500007629394531e+00,8.85243794934709172e-09,2.06110309478402902e-09,2.87002423917054550e-01,1.38431159779628388e-06,3.48223348711762526e-07
/workspace/exp/20260413/iterative/pf_dumps/case588_sdet/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,false,1000,4.83697506684430404e-08,8.56030000000000029e-04,2.47937220000000007e-02,1.51451597213745117e+01,7.32530065504326255e-07,4.83672723814526318e-08,1.10587588360160960e+00,1.04541699688720513e-03,7.83702946219877461e-05
/workspace/exp/20260413/iterative/pf_dumps/case5_pjm/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,true,1,2.96059473233375061e-16,3.48000000000000014e-06,9.40000000000000000e-07,3.00000000000000000e+00,8.88178419700125232e-16,2.96059473233375061e-16,4.17041956312303175e-02,2.52769706721167609e-07,1.63713468129267348e-09
/workspace/exp/20260413/iterative/pf_dumps/case60_c/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,true,36,7.31394816901475249e-09,8.03200000000000035e-05,8.09899999999999954e-05,2.25499992370605469e+01,1.64929372215016912e-07,7.31394136563686647e-09,7.15837461906169481e-01,2.04391561824390777e-05,1.74563308563691066e-06
/workspace/exp/20260413/iterative/pf_dumps/case6468_rte/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,false,257,3.89177274361542942e+01,9.93344399999999961e-03,1.06193373999999993e-01,5.83509643554687500e+02,2.27088692642284514e+04,3.89177274361535694e+01,1.64340394933741720e+02,3.57240149710378319e-02,1.76400446851771505e+02
/workspace/exp/20260413/iterative/pf_dumps/case6470_rte/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,false,667,7.28749173687775476e-01,9.69177300000000075e-03,2.69105839000000013e-01,5.83509643554687500e+02,4.25232170579359263e+02,7.28749173687830876e-01,2.10032138576493921e+00,1.95835539036681605e-01,7.57547078108501779e+01
/workspace/exp/20260413/iterative/pf_dumps/case6495_rte/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,false,463,2.29778017118885514e-01,9.72097199999999960e-03,1.84377110000000011e-01,5.83509643554687500e+02,1.34077688865740100e+02,2.29778017118879241e-01,1.25974775610435219e+00,3.92900695370530850e-01,1.25043969060331960e+02
/workspace/exp/20260413/iterative/pf_dumps/case6515_rte/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,false,192,1.17849246908993237e+01,9.74093300000000023e-03,7.72911550000000003e-02,5.83509643554687500e+02,6.87661720570552279e+03,1.17849246908993628e+01,2.55587260505650384e+01,5.89725303567323778e-01,1.45074607143344338e+02
/workspace/exp/20260413/iterative/pf_dumps/case7336_epigrids/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,false,1000,1.36538838776905196e-02,1.13204719999999998e-02,4.62840052000000002e-01,2.63430004119873047e+01,3.59684268718987177e-01,1.36538838816292890e-02,3.00073318783033249e+00,1.19295583626666257e-03,1.80164983323343186e-01
/workspace/exp/20260413/iterative/pf_dumps/case73_ieee_rts/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,true,34,9.30787318790759451e-09,8.90400000000000013e-05,8.59099999999999957e-05,4.54300022125244141e+00,4.22856823202588661e-08,9.30787591038269811e-09,1.39486792738831777e+00,1.31234296709692444e-05,1.79989705006988743e-06
/workspace/exp/20260413/iterative/pf_dumps/case78484_epigrids/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,false,1000,2.69062931194349275e+00,1.35191044000000010e-01,7.79711842599999994e+00,3.40135002136230469e+01,9.15177206768304785e+01,2.69062931195113864e+00,1.31245055489844749e+01,1.13694757587456730e-01,1.66760097131096998e+01
/workspace/exp/20260413/iterative/pf_dumps/case793_goc/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,true,698,8.36084975652889238e-09,1.17598899999999990e-03,2.42225229999999993e-02,6.59876012802124023e+00,5.51713061192061327e-08,8.36085947190662146e-09,1.50928436235734287e+00,3.30206226175189244e-04,2.61005325874474892e-05
/workspace/exp/20260413/iterative/pf_dumps/case8387_pegase/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,false,1000,3.28645691641640467e-02,1.16248120000000000e-02,5.05915181999999963e-01,2.24051782226562500e+03,7.36336529399192870e+01,3.28645691670778547e-02,3.11180608723917516e+01,4.13284562268358968e-02,2.58573825810709508e+01
/workspace/exp/20260413/iterative/pf_dumps/case89_pegase/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,true,126,8.11184333629839237e-09,1.38779999999999996e-04,5.82169000000000002e-04,1.34734487533569336e+01,1.09294262529147090e-07,8.11182530396430512e-09,5.47833587152078305e-01,6.39233287651475024e-05,7.87639080540580849e-07
/workspace/exp/20260413/iterative/pf_dumps/case9241_pegase/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,false,285,1.51865701171777223e+00,1.32498800000000003e-02,1.66181482999999991e-01,2.85812129974365234e+01,4.34050595219560336e+01,1.51865701171776979e+00,1.60803059437239848e+00,5.42604259680956602e-03,3.52989375115660931e+00
/workspace/exp/20260413/iterative/pf_dumps/case9591_goc/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,true,674,9.94847491641645803e-09,1.48105000000000007e-02,4.22663650999999974e-01,1.45900001525878906e+01,1.45140522933573379e-07,9.94794526495115794e-09,5.51235587148674799e+00,1.02985117797516068e-02,1.33854948203726565e-04
