analyze_sec,backend,buses,case_name,compute,dump_case_name,elapsed_sec,final_mismatch,implementation,iterations,jacobian,max_abs_v_delta_from_v0,measurement_mode,pq,profile,pv,repeat_idx,solve_sec,source_profile,success
0.022357,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.024605,5.828543143263e-10,cuda_edge,5,edge_based,0.5067134061207,end2end,2396,cuda_edge,349,4,0.002247,cuda_mixed_edge,True
0.022537,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.024775,2.840418613354e-10,cuda_edge,5,edge_based,0.5067134061143,end2end,2396,cuda_edge,349,5,0.002238,cuda_mixed_edge,True
0.022311,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.024567,1.13233426378e-09,cuda_edge,5,edge_based,0.5067134061084,end2end,2396,cuda_edge,349,6,0.002255,cuda_mixed_edge,True
0.022276,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.024521,3.683040873454e-10,cuda_edge,5,edge_based,0.5067134061303,end2end,2396,cuda_edge,349,7,0.002245,cuda_mixed_edge,True
0.022234,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.02447,8.072031172614e-10,cuda_edge,5,edge_based,0.5067134060699,end2end,2396,cuda_edge,349,8,0.002235,cuda_mixed_edge,True
0.022232,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.024483,7.384883815575e-10,cuda_edge,5,edge_based,0.5067134061244,end2end,2396,cuda_edge,349,9,0.002251,cuda_mixed_edge,True
0.033898,cuda,4601,case4601_goc,mixed,case4601_goc,0.038011,2.170943425028e-10,cuda_edge,6,edge_based,1.597383209569,end2end,4468,cuda_edge,132,0,0.004112,cuda_mixed_edge,True
0.032299,cuda,4601,case4601_goc,mixed,case4601_goc,0.036391,2.610996579383e-10,cuda_edge,6,edge_based,1.597383209565,end2end,4468,cuda_edge,132,1,0.004092,cuda_mixed_edge,True
0.031978,cuda,4601,case4601_goc,mixed,case4601_goc,0.036083,3.253082248023e-10,cuda_edge,6,edge_based,1.597383209563,end2end,4468,cuda_edge,132,2,0.004105,cuda_mixed_edge,True
0.032072,cuda,4601,case4601_goc,mixed,case4601_goc,0.03623,3.010200977371e-10,cuda_edge,6,edge_based,1.597383209567,end2end,4468,cuda_edge,132,3,0.004158,cuda_mixed_edge,True
0.032497,cuda,4601,case4601_goc,mixed,case4601_goc,0.036655,2.817868456224e-10,cuda_edge,6,edge_based,1.597383209553,end2end,4468,cuda_edge,132,4,0.004158,cuda_mixed_edge,True
0.032289,cuda,4601,case4601_goc,mixed,case4601_goc,0.036382,2.779099173011e-10,cuda_edge,6,edge_based,1.597383209568,end2end,4468,cuda_edge,132,5,0.004093,cuda_mixed_edge,True
0.032027,cuda,4601,case4601_goc,mixed,case4601_goc,0.036113,2.963106174395e-10,cuda_edge,6,edge_based,1.597383209555,end2end,4468,cuda_edge,132,6,0.004085,cuda_mixed_edge,True
0.032054,cuda,4601,case4601_goc,mixed,case4601_goc,0.036181,2.193113017378e-10,cuda_edge,6,edge_based,1.597383209567,end2end,4468,cuda_edge,132,7,0.004126,cuda_mixed_edge,True
0.03222,cuda,4601,case4601_goc,mixed,case4601_goc,0.03633,4.04897670947e-10,cuda_edge,6,edge_based,1.597383209553,end2end,4468,cuda_edge,132,8,0.00411,cuda_mixed_edge,True
0.032151,cuda,4601,case4601_goc,mixed,case4601_goc,0.036287,4.32284874563e-10,cuda_edge,6,edge_based,1.597383209529,end2end,4468,cuda_edge,132,9,0.004136,cuda_mixed_edge,True
0.050234,cuda,8387,case8387_pegase,mixed,case8387_pegase,0.056187,2.372305241138e-09,cuda_edge,7,edge_based,1.225566785099,end2end,6522,cuda_edge,1864,0,0.005952,cuda_mixed_edge,True
0.047373,cuda,8387,case8387_pegase,mixed,case8387_pegase,0.053354,2.310682423179e-09,cuda_edge,7,edge_based,1.225566785143,end2end,6522,cuda_edge,1864,1,0.00598,cuda_mixed_edge,True
0.04757,cuda,8387,case8387_pegase,mixed,case8387_pegase,0.053512,2.962828205e-09,cuda_edge,7,edge_based,1.225566785132,end2end,6522,cuda_edge,1864,2,0.005942,cuda_mixed_edge,True
0.047683,cuda,8387,case8387_pegase,mixed,case8387_pegase,0.05387,2.278899846608e-09,cuda_edge,7,edge_based,1.225566785136,end2end,6522,cuda_edge,1864,3,0.006186,cuda_mixed_edge,True
0.047446,cuda,8387,case8387_pegase,mixed,case8387_pegase,0.053463,1.793805659567e-09,cuda_edge,7,edge_based,1.225566785136,end2end,6522,cuda_edge,1864,4,0.006017,cuda_mixed_edge,True
0.047537,cuda,8387,case8387_pegase,mixed,case8387_pegase,0.053725,1.837062502119e-09,cuda_edge,7,edge_based,1.225566785124,end2end,6522,cuda_edge,1864,5,0.006187,cuda_mixed_edge,True
0.04747,cuda,8387,case8387_pegase,mixed,case8387_pegase,0.053404,2.686573075117e-09,cuda_edge,7,edge_based,1.225566785095,end2end,6522,cuda_edge,1864,6,0.005933,cuda_mixed_edge,True
0.047334,cuda,8387,case8387_pegase,mixed,case8387_pegase,0.053509,7.748732766544e-10,cuda_edge,7,edge_based,1.225566785118,end2end,6522,cuda_edge,1864,7,0.006175,cuda_mixed_edge,True
0.047559,cuda,8387,case8387_pegase,mixed,case8387_pegase,0.0535,1.403693938862e-09,cuda_edge,7,edge_based,1.225566785127,end2end,6522,cuda_edge,1864,8,0.005941,cuda_mixed_edge,True
0.047356,cuda,8387,case8387_pegase,mixed,case8387_pegase,0.053574,1.664604343254e-09,cuda_edge,7,edge_based,1.225566785129,end2end,6522,cuda_edge,1864,9,0.006217,cuda_mixed_edge,True
0.054791,cuda,9241,case9241_pegase,mixed,case9241_pegase,0.061891,2.893974837548e-09,cuda_edge,8,edge_based,2.014161676774,end2end,7796,cuda_edge,1444,0,0.007099,cuda_mixed_edge,True
0.051727,cuda,9241,case9241_pegase,mixed,case9241_pegase,0.058963,1.12876725241e-09,cuda_edge,8,edge_based,2.01416167671,end2end,7796,cuda_edge,1444,1,0.007236,cuda_mixed_edge,True
0.052255,cuda,9241,case9241_pegase,mixed,case9241_pegase,0.059349,2.813543521427e-10,cuda_edge,8,edge_based,2.014161676696,end2end,7796,cuda_edge,1444,2,0.007094,cuda_mixed_edge,True
0.051724,cuda,9241,case9241_pegase,mixed,case9241_pegase,0.059011,3.115953780587e-09,cuda_edge,8,edge_based,2.014161676751,end2end,7796,cuda_edge,1444,3,0.007287,cuda_mixed_edge,True
0.051705,cuda,9241,case9241_pegase,mixed,case9241_pegase,0.058842,6.081283809856e-10,cuda_edge,8,edge_based,2.014161676724,end2end,7796,cuda_edge,1444,4,0.007136,cuda_mixed_edge,True
0.051836,cuda,9241,case9241_pegase,mixed,case9241_pegase,0.059079,1.491097710582e-09,cuda_edge,8,edge_based,2.014161676658,end2end,7796,cuda_edge,1444,5,0.007242,cuda_mixed_edge,True
0.051693,cuda,9241,case9241_pegase,mixed,case9241_pegase,0.058813,5.375048392486e-10,cuda_edge,8,edge_based,2.014161676717,end2end,7796,cuda_edge,1444,6,0.00712,cuda_mixed_edge,True
0.051781,cuda,9241,case9241_pegase,mixed,case9241_pegase,0.059054,2.154531327653e-09,cuda_edge,8,edge_based,2.014161676725,end2end,7796,cuda_edge,1444,7,0.007272,cuda_mixed_edge,True
0.051705,cuda,9241,case9241_pegase,mixed,case9241_pegase,0.058779,6.40608535836e-10,cuda_edge,8,edge_based,2.014161676693,end2end,7796,cuda_edge,1444,8,0.007074,cuda_mixed_edge,True
0.051785,cuda,9241,case9241_pegase,mixed,case9241_pegase,0.059052,1.703216550436e-09,cuda_edge,8,edge_based,2.014161676689,end2end,7796,cuda_edge,1444,9,0.007266,cuda_mixed_edge,True
