analyze_sec,backend,buses,case_name,case_stem,compute,dump_case_name,elapsed_sec,final_mismatch,implementation,iterations,jacobian,max_abs_v_delta_from_v0,measurement_mode,newtonpf.init_index.avg_sec,newtonpf.init_index.count,newtonpf.init_index.total_sec,newtonpf.jacobian.avg_sec,newtonpf.jacobian.count,newtonpf.jacobian.total_sec,newtonpf.mismatch.avg_sec,newtonpf.mismatch.count,newtonpf.mismatch.total_sec,newtonpf.solve.avg_sec,newtonpf.solve.count,newtonpf.solve.total_sec,newtonpf.update_voltage.avg_sec,newtonpf.update_voltage.count,newtonpf.update_voltage.total_sec,pq,profile,pv,repeat_idx,runpf.build_Sbus.avg_sec,runpf.build_Sbus.count,runpf.build_Sbus.total_sec,runpf.build_Ybus.avg_sec,runpf.build_Ybus.count,runpf.build_Ybus.total_sec,runpf.bus_indexing.avg_sec,runpf.bus_indexing.count,runpf.bus_indexing.total_sec,runpf.load_case_data.avg_sec,runpf.load_case_data.count,runpf.load_case_data.total_sec,runpf.newtonpf.avg_sec,runpf.newtonpf.count,runpf.newtonpf.total_sec,solve_sec,source_profile,success
,python,,case_ACTIVSg2000,pglib_opf_case_ACTIVSg2000,fp64,,0.039013175293803215,1.0249396060157314e-09,pypower,3,pypower,,operators,1.2472271919250488e-05,1,1.2472271919250488e-05,0.004316050559282303,3,0.012948151677846909,6.691040471196175e-05,4,0.000267641618847847,0.0068961891035238905,3,0.02068856731057167,0.00010405977567036946,3,0.0003121793270111084,,pypower,,4,0.00015782006084918976,1,0.00015782006084918976,0.0030388347804546356,1,0.0030388347804546356,0.002751532942056656,1,0.002751532942056656,0.00876302644610405,1,0.00876302644610405,0.03432192839682102,1,0.03432192839682102,0.03432192839682102,pypower,True
,python,,case_ACTIVSg2000,pglib_opf_case_ACTIVSg2000,fp64,,0.03909114748239517,1.0249396060157314e-09,pypower,3,pypower,,operators,1.2770295143127441e-05,1,1.2770295143127441e-05,0.004304731264710426,3,0.012914193794131279,6.712041795253754e-05,4,0.00026848167181015015,0.006918702895442645,3,0.020756108686327934,0.00010562253495057423,3,0.0003168676048517227,,pypower,,5,0.0001568719744682312,1,0.0001568719744682312,0.0030267462134361267,1,0.0030267462134361267,0.0027646347880363464,1,0.0027646347880363464,0.008786967024207115,1,0.008786967024207115,0.03435954637825489,1,0.03435954637825489,0.03435954637825489,pypower,True
,python,,case_ACTIVSg2000,pglib_opf_case_ACTIVSg2000,fp64,,0.03910423442721367,1.0249396060157314e-09,pypower,3,pypower,,operators,1.2369826436042786e-05,1,1.2369826436042786e-05,0.004315121720234553,3,0.012945365160703659,6.674276664853096e-05,4,0.00026697106659412384,0.006915373106797536,3,0.02074611932039261,0.00010384619235992432,3,0.00031153857707977295,,pypower,,6,0.00015769153833389282,1,0.00015769153833389282,0.0030577443540096283,1,0.0030577443540096283,0.002765366807579994,1,0.002765366807579994,0.008840518072247505,1,0.008840518072247505,0.034373195841908455,1,0.034373195841908455,0.034373195841908455,pypower,True
,python,,case_ACTIVSg2000,pglib_opf_case_ACTIVSg2000,fp64,,0.03961138427257538,1.0249396060157314e-09,pypower,3,pypower,,operators,1.3088807463645935e-05,1,1.3088807463645935e-05,0.004434544593095779,3,0.013303633779287338,6.728572770953178e-05,4,0.00026914291083812714,0.006945763404170672,3,0.020837290212512016,0.00010392690698305766,3,0.000311780720949173,,pypower,,7,0.00016032159328460693,1,0.00016032159328460693,0.0030644331127405167,1,0.0030644331127405167,0.0027760639786720276,1,0.0027760639786720276,0.00878811813890934,1,0.00878811813890934,0.034824615344405174,1,0.034824615344405174,0.034824615344405174,pypower,True
,python,,case_ACTIVSg2000,pglib_opf_case_ACTIVSg2000,fp64,,0.03920936584472656,1.0249396060157314e-09,pypower,3,pypower,,operators,1.230090856552124e-05,1,1.230090856552124e-05,0.004352673888206482,3,0.013058021664619446,6.716279312968254e-05,4,0.00026865117251873016,0.006905057777961095,3,0.020715173333883286,0.0001034177839756012,3,0.0003102533519268036,,pypower,,8,0.00015913881361484528,1,0.00015913881361484528,0.0030743759125471115,1,0.0030743759125471115,0.0027797743678092957,1,0.0027797743678092957,0.008865796029567719,1,0.008865796029567719,0.03445806913077831,1,0.03445806913077831,0.03445806913077831,pypower,True
,python,,case_ACTIVSg2000,pglib_opf_case_ACTIVSg2000,fp64,,0.039402443915605545,1.0249396060157314e-09,pypower,3,pypower,,operators,1.2869015336036682e-05,1,1.2869015336036682e-05,0.004366380472977956,3,0.013099141418933868,6.623100489377975e-05,4,0.000264924019575119,0.006960303833087285,3,0.020880911499261856,0.00010375430186589558,3,0.00031126290559768677,,pypower,,9,0.00015644170343875885,1,0.00015644170343875885,0.0030801333487033844,1,0.0030801333487033844,0.0027684438973665237,1,0.0027684438973665237,0.008745858445763588,1,0.008745858445763588,0.03465949557721615,1,0.03465949557721615,0.03465949557721615,pypower,True
,python,,Base_Florida_42GW,pglib_opf_caseBase_Florida_42GW,fp64,,0.12950741685926914,6.1888867518609694e-12,pypower,4,pypower,,operators,1.4310702681541443e-05,1,1.4310702681541443e-05,0.008984569925814867,4,0.03593827970325947,0.00012442097067832947,5,0.0006221048533916473,0.020550596993416548,4,0.08220238797366619,0.0002647191286087036,4,0.0010588765144348145,,pypower,,0,0.00019108131527900696,1,0.00019108131527900696,0.006946740671992302,1,0.006946740671992302,0.007233142852783203,1,0.007233142852783203,0.02578325942158699,1,0.02578325942158699,0.12001590989530087,1,0.12001590989530087,0.12001590989530087,pypower,True
,python,,Base_Florida_42GW,pglib_opf_caseBase_Florida_42GW,fp64,,0.1293895784765482,6.1888867518609694e-12,pypower,4,pypower,,operators,1.3949349522590637e-05,1,1.3949349522590637e-05,0.008983236737549305,4,0.03593294695019722,0.0001223638653755188,5,0.000611819326877594,0.020522434264421463,4,0.08208973705768585,0.00025792326778173447,4,0.0010316930711269379,,pypower,,1,0.00018903985619544983,1,0.00018903985619544983,0.006953783333301544,1,0.006953783333301544,0.007230944931507111,1,0.007230944931507111,0.02541934885084629,1,0.02541934885084629,0.11986284330487251,1,0.11986284330487251,0.11986284330487251,pypower,True
,python,,Base_Florida_42GW,pglib_opf_caseBase_Florida_42GW,fp64,,0.13295125402510166,6.1888867518609694e-12,pypower,4,pypower,,operators,1.40313059091568e-05,1,1.40313059091568e-05,0.009582956787198782,4,0.03833182714879513,0.0001494545489549637,5,0.0007472727447748184,0.020582586992532015,4,0.08233034797012806,0.0002717026509344578,4,0.0010868106037378311,,pypower,,2,0.00019257888197898865,1,0.00019257888197898865,0.006996974349021912,1,0.006996974349021912,0.007241623476147652,1,0.007241623476147652,0.025463199242949486,1,0.025463199242949486,0.12270921468734741,1,0.12270921468734741,0.12270921468734741,pypower,True
,python,,Base_Florida_42GW,pglib_opf_caseBase_Florida_42GW,fp64,,0.1294588651508093,6.1888867518609694e-12,pypower,4,pypower,,operators,1.4131888747215271e-05,1,1.4131888747215271e-05,0.008998763281852007,4,0.03599505312740803,0.0001244090497493744,5,0.000622045248746872,0.020505874883383512,4,0.08202349953353405,0.0002619880251586437,4,0.0010479521006345749,,pypower,,3,0.0001946873962879181,1,0.0001946873962879181,0.007018391042947769,1,0.007018391042947769,0.007323015481233597,1,0.007323015481233597,0.02576908841729164,1,0.02576908841729164,0.11988380737602711,1,0.11988380737602711,0.11988380737602711,pypower,True
,python,,Base_Florida_42GW,pglib_opf_caseBase_Florida_42GW,fp64,,0.12898474745452404,6.1888867518609694e-12,pypower,4,pypower,,operators,1.4320015907287598e-05,1,1.4320015907287598e-05,0.008923450484871864,4,0.03569380193948746,0.00012821517884731293,5,0.0006410758942365646,0.020474968012422323,4,0.08189987204968929,0.00025908881798386574,4,0.001036355271935463,,pypower,,4,0.00018978863954544067,1,0.00018978863954544067,0.00693134218454361,1,0.00693134218454361,0.0072845518589019775,1,0.0072845518589019775,0.02540176920592785,1,0.02540176920592785,0.11946940049529076,1,0.11946940049529076,0.11946940049529076,pypower,True
,python,,Base_Florida_42GW,pglib_opf_caseBase_Florida_42GW,fp64,,0.13008610717952251,6.1888867518609694e-12,pypower,4,pypower,,operators,1.3960525393486023e-05,1,1.3960525393486023e-05,0.008975427132099867,4,0.03590170852839947,0.00012511685490608216,5,0.0006255842745304108,0.020660214126110077,4,0.08264085650444031,0.00026514800265431404,4,0.0010605920106172562,,pypower,,5,0.0001942906528711319,1,0.0001942906528711319,0.007009431719779968,1,0.007009431719779968,0.007354093715548515,1,0.007354093715548515,0.02536884695291519,1,0.02536884695291519,0.12043065018951893,1,0.12043065018951893,0.12043065018951893,pypower,True
,python,,Base_Florida_42GW,pglib_opf_caseBase_Florida_42GW,fp64,,0.1297775786370039,6.1888867518609694e-12,pypower,4,pypower,,operators,1.383945345878601e-05,1,1.383945345878601e-05,0.008969977498054504,4,0.03587990999221802,0.00012437626719474792,5,0.0006218813359737396,0.020589374471455812,4,0.08235749788582325,0.00026643741875886917,4,0.0010657496750354767,,pypower,,6,0.0001917518675327301,1,0.0001917518675327301,0.007052982226014137,1,0.007052982226014137,0.007349664345383644,1,0.007349664345383644,0.02549055963754654,1,0.02549055963754654,0.12013726867735386,1,0.12013726867735386,0.12013726867735386,pypower,True
,python,,Base_Florida_42GW,pglib_opf_caseBase_Florida_42GW,fp64,,0.12963123805820942,6.1888867518609694e-12,pypower,4,pypower,,operators,1.4360994100570679e-05,1,1.4360994100570679e-05,0.008926382288336754,4,0.035705529153347015,0.00012523643672466279,5,0.0006261821836233139,0.02061307244002819,4,0.08245228976011276,0.00026209326460957527,4,0.001048373058438301,,pypower,,7,0.00018931180238723755,1,0.00018931180238723755,0.007005631923675537,1,0.007005631923675537,0.007314683869481087,1,0.007314683869481087,0.02554703876376152,1,0.02554703876376152,0.12003332003951073,1,0.12003332003951073,0.12003332003951073,pypower,True
,python,,Base_Florida_42GW,pglib_opf_caseBase_Florida_42GW,fp64,,0.12926392629742622,6.1888867518609694e-12,pypower,4,pypower,,operators,1.376122236251831e-05,1,1.376122236251831e-05,0.008982880041003227,4,0.03593152016401291,0.00012378841638565062,5,0.0006189420819282532,0.02048422209918499,4,0.08193688839673996,0.0002641761675477028,4,0.0010567046701908112,,pypower,,8,0.00018963217735290527,1,0.00018963217735290527,0.006946982815861702,1,0.006946982815861702,0.007217073813080788,1,0.007217073813080788,0.025318140164017677,1,0.025318140164017677,0.11973931826651096,1,0.11973931826651096,0.11973931826651096,pypower,True
,python,,Base_Florida_42GW,pglib_opf_caseBase_Florida_42GW,fp64,,0.1293147560209036,6.1888867518609694e-12,pypower,4,pypower,,operators,1.3979151844978333e-05,1,1.3979151844978333e-05,0.008985856547951698,4,0.03594342619180679,0.00012364089488983154,5,0.0006182044744491577,0.020512945484369993,4,0.08205178193747997,0.0002617388963699341,4,0.0010469555854797363,,pypower,,9,0.00018893182277679443,1,0.00018893182277679443,0.006897721439599991,1,0.006897721439599991,0.0072713736444711685,1,0.0072713736444711685,0.02472669444978237,1,0.02472669444978237,0.11985589750111103,1,0.11985589750111103,0.11985589750111103,pypower,True
,python,,Texas7k_20220923,pglib_opf_caseTexas7k_20220923,fp64,,0.11672421172261238,1.939473867107186e-12,pypower,3,pypower,,operators,1.526065170764923e-05,1,1.526065170764923e-05,0.010056731601556143,3,0.030170194804668427,0.00013739056885242462,4,0.0005495622754096985,0.02507326441506545,3,0.07521979324519634,0.00030507519841194153,3,0.0009152255952358246,,pypower,,0,0.00020528025925159454,1,0.00020528025925159454,0.007088044658303261,1,0.007088044658303261,0.008999617770314217,1,0.008999617770314217,0.030264686793088913,1,0.030264686793088913,0.10708915442228317,1,0.10708915442228317,0.10708915442228317,pypower,True
,python,,Texas7k_20220923,pglib_opf_caseTexas7k_20220923,fp64,,0.1165190115571022,1.939473867107186e-12,pypower,3,pypower,,operators,1.4219433069229126e-05,1,1.4219433069229126e-05,0.010004332289099693,3,0.03001299686729908,0.00013609835878014565,4,0.0005443934351205826,0.025043025612831116,3,0.07512907683849335,0.0003011506050825119,3,0.0009034518152475357,,pypower,,1,0.00020807236433029175,1,0.00020807236433029175,0.007186137139797211,1,0.007186137139797211,0.008950319141149521,1,0.008950319141149521,0.029753563925623894,1,0.029753563925623894,0.10679830424487591,1,0.10679830424487591,0.10679830424487591,pypower,True
,python,,Texas7k_20220923,pglib_opf_caseTexas7k_20220923,fp64,,0.11707841418683529,1.939473867107186e-12,pypower,3,pypower,,operators,1.4692544937133789e-05,1,1.4692544937133789e-05,0.010063560058673223,3,0.03019068017601967,0.00013592001050710678,4,0.0005436800420284271,0.025120054682095844,3,0.07536016404628754,0.000321098913749059,3,0.0009632967412471771,,pypower,,2,0.000206848606467247,1,0.000206848606467247,0.0072554126381874084,1,0.0072554126381874084,0.009025398641824722,1,0.009025398641824722,0.029573708772659302,1,0.029573708772659302,0.10726113244891167,1,0.10726113244891167,0.10726113244891167,pypower,True
,python,,Texas7k_20220923,pglib_opf_caseTexas7k_20220923,fp64,,0.1168370321393013,1.939473867107186e-12,pypower,3,pypower,,operators,1.4431774616241455e-05,1,1.4431774616241455e-05,0.010248898838957151,3,0.030746696516871452,0.00014059757813811302,4,0.0005623903125524521,0.02486153816183408,3,0.07458461448550224,0.00030642809967199963,3,0.0009192842990159988,,pypower,,3,0.00020727142691612244,1,0.00020727142691612244,0.007212143391370773,1,0.007212143391370773,0.008906777948141098,1,0.008906777948141098,0.02947678416967392,1,0.02947678416967392,0.10702331364154816,1,0.10702331364154816,0.10702331364154816,pypower,True
,python,,Texas7k_20220923,pglib_opf_caseTexas7k_20220923,fp64,,0.1172165535390377,1.939473867107186e-12,pypower,3,pypower,,operators,1.4560297131538391e-05,1,1.4560297131538391e-05,0.010179996490478516,3,0.030539989471435547,0.0001346874050796032,4,0.0005387496203184128,0.025073784093062084,3,0.07522135227918625,0.0003097473333279292,3,0.0009292419999837875,,pypower,,4,0.0002103205770254135,1,0.0002103205770254135,0.0071945711970329285,1,0.0071945711970329285,0.00893038883805275,1,0.00893038883805275,0.02937764674425125,1,0.02937764674425125,0.107438113540411,1,0.107438113540411,0.107438113540411,pypower,True
,python,,Texas7k_20220923,pglib_opf_caseTexas7k_20220923,fp64,,0.11731120385229588,1.939473867107186e-12,pypower,3,pypower,,operators,1.4279037714004517e-05,1,1.4279037714004517e-05,0.010168426359693209,3,0.030505279079079628,0.00013564154505729675,4,0.000542566180229187,0.02510528638958931,3,0.07531585916876793,0.000304923082391421,3,0.000914769247174263,,pypower,,5,0.00020949356257915497,1,0.00020949356257915497,0.007250132039189339,1,0.007250132039189339,0.009072406217455864,1,0.009072406217455864,0.029699508100748062,1,0.029699508100748062,0.10748684592545033,1,0.10748684592545033,0.10748684592545033,pypower,True
,python,,Texas7k_20220923,pglib_opf_caseTexas7k_20220923,fp64,,0.11637166328728199,1.939473867107186e-12,pypower,3,pypower,,operators,1.4200806617736816e-05,1,1.4200806617736816e-05,0.010042379920681318,3,0.030127139762043953,0.00013556843623518944,4,0.0005422737449407578,0.024943172931671143,3,0.07482951879501343,0.0003042525301376979,3,0.0009127575904130936,,pypower,,6,0.00020882673561573029,1,0.00020882673561573029,0.0071845948696136475,1,0.0071845948696136475,0.00893089547753334,1,0.00893089547753334,0.029790906235575676,1,0.029790906235575676,0.10661769285798073,1,0.10661769285798073,0.10661769285798073,pypower,True
,python,,Texas7k_20220923,pglib_opf_caseTexas7k_20220923,fp64,,0.11672048270702362,1.939473867107186e-12,pypower,3,pypower,,operators,1.4651566743850708e-05,1,1.4651566743850708e-05,0.010030108193556467,3,0.030090324580669403,0.0001371852122247219,4,0.0005487408488988876,0.02504746491710345,3,0.07514239475131035,0.00031095991532007855,3,0.0009328797459602356,,pypower,,7,0.0002110414206981659,1,0.0002110414206981659,0.007206995040178299,1,0.007206995040178299,0.009051786735653877,1,0.009051786735653877,0.030029108747839928,1,0.030029108747839928,0.10692061483860016,1,0.10692061483860016,0.10692061483860016,pypower,True
,python,,Texas7k_20220923,pglib_opf_caseTexas7k_20220923,fp64,,0.1168157309293747,1.939473867107186e-12,pypower,3,pypower,,operators,1.4079734683036804e-05,1,1.4079734683036804e-05,0.01014184020459652,3,0.03042552061378956,0.0001349402591586113,4,0.0005397610366344452,0.02498463603357474,3,0.07495390810072422,0.00030437732736269635,3,0.000913131982088089,,pypower,,8,0.00021005049347877502,1,0.00021005049347877502,0.007217423990368843,1,0.007217423990368843,0.009078577160835266,1,0.009078577160835266,0.029820838943123817,1,0.029820838943123817,0.10703806392848492,1,0.10703806392848492,0.10703806392848492,pypower,True
,python,,Texas7k_20220923,pglib_opf_caseTexas7k_20220923,fp64,,0.11706548370420933,1.939473867107186e-12,pypower,3,pypower,,operators,1.4789402484893799e-05,1,1.4789402484893799e-05,0.010096384833256403,3,0.03028915449976921,0.00015069544315338135,4,0.0006027817726135254,0.025048257783055305,3,0.07514477334916592,0.0003147739917039871,3,0.0009443219751119614,,pypower,,9,0.0002087913453578949,1,0.0002087913453578949,0.007230384275317192,1,0.007230384275317192,0.009002316743135452,1,0.009002316743135452,0.02980879694223404,1,0.02980879694223404,0.10719653591513634,1,0.10719653591513634,0.10719653591513634,pypower,True
,python,,Base_Texas_66GW,pglib_opf_caseBase_Texas_66GW,fp64,,0.17262816801667213,6.520117779018619e-12,pypower,4,pypower,,operators,1.4802441000938416e-05,1,1.4802441000938416e-05,0.011303046718239784,4,0.04521218687295914,0.0001545306295156479,5,0.0007726531475782394,0.028317514806985855,4,0.11327005922794342,0.0003385464660823345,4,0.001354185864329338,,pypower,,0,0.00021593086421489716,1,0.00021593086421489716,0.008727245032787323,1,0.008727245032787323,0.009303487837314606,1,0.009303487837314606,0.03271082229912281,1,0.03271082229912281,0.16083253733813763,1,0.16083253733813763,0.16083253733813763,pypower,True
,python,,Base_Texas_66GW,pglib_opf_caseBase_Texas_66GW,fp64,,0.17143361642956734,6.520117779018619e-12,pypower,4,pypower,,operators,1.521967351436615e-05,1,1.521967351436615e-05,0.011179029010236263,4,0.04471611604094505,0.00015399008989334107,5,0.0007699504494667053,0.02813572622835636,4,0.11254290491342545,0.0003342605195939541,4,0.0013370420783758163,,pypower,,1,0.0002182796597480774,1,0.0002182796597480774,0.008809307590126991,1,0.008809307590126991,0.009523896500468254,1,0.009523896500468254,0.03285893425345421,1,0.03285893425345421,0.15958713367581367,1,0.15958713367581367,0.15958713367581367,pypower,True
,python,,Base_Texas_66GW,pglib_opf_caseBase_Texas_66GW,fp64,,0.17274758964776993,6.520117779018619e-12,pypower,4,pypower,,operators,1.483038067817688e-05,1,1.483038067817688e-05,0.011239775456488132,4,0.04495910182595253,0.000162452831864357,5,0.000812264159321785,0.02838033949956298,4,0.11352135799825191,0.00033922260627150536,4,0.0013568904250860214,,pypower,,2,0.00021663866937160492,1,0.00021663866937160492,0.008753517642617226,1,0.008753517642617226,0.00921669788658619,1,0.00921669788658619,0.03239307180047035,1,0.03239307180047035,0.16087421588599682,1,0.16087421588599682,0.16087421588599682,pypower,True
,python,,Base_Texas_66GW,pglib_opf_caseBase_Texas_66GW,fp64,,0.17159821465611458,6.520117779018619e-12,pypower,4,pypower,,operators,1.4901161193847656e-05,1,1.4901161193847656e-05,0.011084083467721939,4,0.044336333870887756,0.0001538056880235672,5,0.000769028440117836,0.02823050133883953,4,0.11292200535535812,0.0003398563712835312,4,0.0013594254851341248,,pypower,,3,0.00021760165691375732,1,0.00021760165691375732,0.008865578100085258,1,0.008865578100085258,0.009420527145266533,1,0.009420527145266533,0.03258739970624447,1,0.03258739970624447,0.15961759351193905,1,0.15961759351193905,0.15961759351193905,pypower,True
,python,,Base_Texas_66GW,pglib_opf_caseBase_Texas_66GW,fp64,,0.1784905381500721,6.520117779018619e-12,pypower,4,pypower,,operators,1.4880672097206116e-05,1,1.4880672097206116e-05,0.011547539848834276,4,0.046190159395337105,0.0002257067710161209,5,0.0011285338550806046,0.02917112084105611,4,0.11668448336422443,0.0003624744713306427,4,0.0014498978853225708,,pypower,,4,0.00021702982485294342,1,0.00021702982485294342,0.008691897615790367,1,0.008691897615790367,0.009304206818342209,1,0.009304206818342209,0.03222326189279556,1,0.03222326189279556,0.1657389234751463,1,0.1657389234751463,0.1657389234751463,pypower,True
,python,,Base_Texas_66GW,pglib_opf_caseBase_Texas_66GW,fp64,,0.17152340710163116,6.520117779018619e-12,pypower,4,pypower,,operators,1.529976725578308e-05,1,1.529976725578308e-05,0.011133188381791115,4,0.04453275352716446,0.00015508383512496948,5,0.0007754191756248474,0.02818574896082282,4,0.11274299584329128,0.0003345380537211895,4,0.001338152214884758,,pypower,,5,0.000226510688662529,1,0.000226510688662529,0.008808055892586708,1,0.008808055892586708,0.009365718811750412,1,0.009365718811750412,0.03317204490303993,1,0.03317204490303993,0.15961812064051628,1,0.15961812064051628,0.15961812064051628,pypower,True
,python,,Base_Texas_66GW,pglib_opf_caseBase_Texas_66GW,fp64,,0.17049267143011093,6.520117779018619e-12,pypower,4,pypower,,operators,1.4899298548698425e-05,1,1.4899298548698425e-05,0.010966057423502207,4,0.04386422969400883,0.00015394240617752075,5,0.0007697120308876038,0.028141658287495375,4,0.1125666331499815,0.0003368356265127659,4,0.0013473425060510635,,pypower,,6,0.00021713972091674805,1,0.00021713972091674805,0.008621985092759132,1,0.008621985092759132,0.009304700419306755,1,0.009304700419306755,0.03262981213629246,1,0.03262981213629246,0.15877194330096245,1,0.15877194330096245,0.15877194330096245,pypower,True
,python,,Base_Texas_66GW,pglib_opf_caseBase_Texas_66GW,fp64,,0.17157361470162868,6.520117779018619e-12,pypower,4,pypower,,operators,1.477077603340149e-05,1,1.477077603340149e-05,0.011049346067011356,4,0.044197384268045425,0.00015516243875026702,5,0.0007758121937513351,0.02831557160243392,4,0.11326228640973568,0.0003379923291504383,4,0.0013519693166017532,,pypower,,7,0.0002171006053686142,1,0.0002171006053686142,0.008702876046299934,1,0.008702876046299934,0.009339647367596626,1,0.009339647367596626,0.03257367201149464,1,0.03257367201149464,0.15981397591531277,1,0.15981397591531277,0.15981397591531277,pypower,True
,python,,Base_Texas_66GW,pglib_opf_caseBase_Texas_66GW,fp64,,0.17106532491743565,6.520117779018619e-12,pypower,4,pypower,,operators,1.4450401067733765e-05,1,1.4450401067733765e-05,0.011049488093703985,4,0.04419795237481594,0.00015597641468048095,5,0.0007798820734024048,0.028193076606839895,4,0.11277230642735958,0.0003375755622982979,4,0.0013503022491931915,,pypower,,8,0.0002150312066078186,1,0.0002150312066078186,0.00865989550948143,1,0.00865989550948143,0.00932518020272255,1,0.00932518020272255,0.03256373107433319,1,0.03256373107433319,0.1593287419527769,1,0.1593287419527769,0.1593287419527769,pypower,True
,python,,Base_Texas_66GW,pglib_opf_caseBase_Texas_66GW,fp64,,0.1712348535656929,6.520117779018619e-12,pypower,4,pypower,,operators,1.451931893825531e-05,1,1.451931893825531e-05,0.011078673414885998,4,0.04431469365954399,0.0001535613089799881,5,0.0007678065448999405,0.02816358534619212,4,0.11265434138476849,0.0003386233001947403,4,0.0013544932007789612,,pypower,,9,0.00021937862038612366,1,0.00021937862038612366,0.00882730633020401,1,0.00882730633020401,0.009359439834952354,1,0.009359439834952354,0.0326080247759819,1,0.0326080247759819,0.15931776352226734,1,0.15931776352226734,0.15931776352226734,pypower,True
,python,,Base_MIOHIN_76GW,pglib_opf_caseBase_MIOHIN_76GW,fp64,,0.2742476109415293,8.19602406479378e-12,pypower,4,pypower,,operators,1.5852972865104675e-05,1,1.5852972865104675e-05,0.014494542498141527,4,0.05797816999256611,0.0002277947962284088,5,0.001138973981142044,0.04917143797501922,4,0.19668575190007687,0.0004792977124452591,4,0.0019171908497810364,,pypower,,0,0.0002727191895246506,1,0.0002727191895246506,0.012239692732691765,1,0.012239692732691765,0.012679295614361763,1,0.012679295614361763,0.04543521627783775,1,0.04543521627783775,0.2580157797783613,1,0.2580157797783613,0.2580157797783613,pypower,True
,python,,Base_MIOHIN_76GW,pglib_opf_caseBase_MIOHIN_76GW,fp64,,0.27236341685056686,8.19602406479378e-12,pypower,4,pypower,,operators,1.6042962670326233e-05,1,1.6042962670326233e-05,0.014388087205588818,4,0.05755234882235527,0.00022861100733280183,5,0.001143055036664009,0.04878073884174228,4,0.1951229553669691,0.0005080914124846458,4,0.0020323656499385834,,pypower,,1,0.00026956014335155487,1,0.00026956014335155487,0.012234242632985115,1,0.012234242632985115,0.013026893138885498,1,0.013026893138885498,0.045411163941025734,1,0.045411163941025734,0.256161255761981,1,0.256161255761981,0.256161255761981,pypower,True
,python,,Base_MIOHIN_76GW,pglib_opf_caseBase_MIOHIN_76GW,fp64,,0.27487909235060215,8.19602406479378e-12,pypower,4,pypower,,operators,1.597963273525238e-05,1,1.597963273525238e-05,0.0144866444170475,4,0.05794657766819,0.00022563859820365906,5,0.0011281929910182953,0.049288198351860046,4,0.19715279340744019,0.0004849187098443508,4,0.0019396748393774033,,pypower,,2,0.0002765115350484848,1,0.0002765115350484848,0.012320064008235931,1,0.012320064008235931,0.01289946399629116,1,0.01289946399629116,0.04583948850631714,1,0.04583948850631714,0.2584668528288603,1,0.2584668528288603,0.2584668528288603,pypower,True
,python,,Base_MIOHIN_76GW,pglib_opf_caseBase_MIOHIN_76GW,fp64,,0.2745987381786108,8.19602406479378e-12,pypower,4,pypower,,operators,1.9159168004989624e-05,1,1.9159168004989624e-05,0.014413020107895136,4,0.057652080431580544,0.00022704266011714936,5,0.0011352133005857468,0.04914774838835001,4,0.19659099355340004,0.0005263602361083031,4,0.0021054409444332123,,pypower,,3,0.00028210878372192383,1,0.00028210878372192383,0.012537771835923195,1,0.012537771835923195,0.012957645580172539,1,0.012957645580172539,0.04584943689405918,1,0.04584943689405918,0.257820475846529,1,0.257820475846529,0.257820475846529,pypower,True
,python,,Base_MIOHIN_76GW,pglib_opf_caseBase_MIOHIN_76GW,fp64,,0.2767696641385555,8.19602406479378e-12,pypower,4,pypower,,operators,1.6080215573310852e-05,1,1.6080215573310852e-05,0.01462322985753417,4,0.05849291943013668,0.0002264324575662613,5,0.0011321622878313065,0.04941389290615916,4,0.19765557162463665,0.0004821382462978363,4,0.0019285529851913452,,pypower,,4,0.00027983076870441437,1,0.00027983076870441437,0.013018803671002388,1,0.013018803671002388,0.015923893079161644,1,0.015923893079161644,0.05054757557809353,1,0.05054757557809353,0.2595358118414879,1,0.2595358118414879,0.2595358118414879,pypower,True
,python,,Base_MIOHIN_76GW,pglib_opf_caseBase_MIOHIN_76GW,fp64,,0.27368537709116936,8.19602406479378e-12,pypower,4,pypower,,operators,1.631118357181549e-05,1,1.631118357181549e-05,0.01452561467885971,4,0.05810245871543884,0.00022343099117279054,5,0.0011171549558639526,0.04896787600591779,4,0.19587150402367115,0.0004780334420502186,4,0.0019121337682008743,,pypower,,5,0.0002816729247570038,1,0.0002816729247570038,0.012259704992175102,1,0.012259704992175102,0.01267942413687706,1,0.01267942413687706,0.04535497725009918,1,0.04535497725009918,0.2573009356856346,1,0.2573009356856346,0.2573009356856346,pypower,True
,python,,Base_MIOHIN_76GW,pglib_opf_caseBase_MIOHIN_76GW,fp64,,0.27360715717077255,8.19602406479378e-12,pypower,4,pypower,,operators,1.5361234545707703e-05,1,1.5361234545707703e-05,0.014430312439799309,4,0.057721249759197235,0.00022592693567276002,5,0.0011296346783638,0.04906055284664035,4,0.1962422113865614,0.0004789605736732483,4,0.0019158422946929932,,pypower,,6,0.0002718232572078705,1,0.0002718232572078705,0.012211214751005173,1,0.012211214751005173,0.012647973373532295,1,0.012647973373532295,0.04568238742649555,1,0.04568238742649555,0.257302263751626,1,0.257302263751626,0.257302263751626,pypower,True
