analyze_sec,backend,buses,case_name,case_stem,compute,dump_case_name,elapsed_sec,final_mismatch,implementation,iterations,jacobian,max_abs_v_delta_from_v0,measurement_mode,newtonpf.init_index.avg_sec,newtonpf.init_index.count,newtonpf.init_index.total_sec,newtonpf.jacobian.avg_sec,newtonpf.jacobian.count,newtonpf.jacobian.total_sec,newtonpf.mismatch.avg_sec,newtonpf.mismatch.count,newtonpf.mismatch.total_sec,newtonpf.solve.avg_sec,newtonpf.solve.count,newtonpf.solve.total_sec,newtonpf.update_voltage.avg_sec,newtonpf.update_voltage.count,newtonpf.update_voltage.total_sec,pq,profile,pv,repeat_idx,runpf.build_Sbus.avg_sec,runpf.build_Sbus.count,runpf.build_Sbus.total_sec,runpf.build_Ybus.avg_sec,runpf.build_Ybus.count,runpf.build_Ybus.total_sec,runpf.bus_indexing.avg_sec,runpf.bus_indexing.count,runpf.bus_indexing.total_sec,runpf.load_case_data.avg_sec,runpf.load_case_data.count,runpf.load_case_data.total_sec,runpf.newtonpf.avg_sec,runpf.newtonpf.count,runpf.newtonpf.total_sec,solve_sec,source_profile,success
,python,,case793_goc,pglib_opf_case793_goc,fp64,,0.022003469988703728,5.425149218751812e-10,pypower,4,pypower,,operators,1.1648982763290405e-05,1,1.1648982763290405e-05,0.00275656720623374,4,0.01102626882493496,4.888288676738739e-05,5,0.00024441443383693695,0.00189867801964283,4,0.00759471207857132,5.195988342165947e-05,4,0.00020783953368663788,,pypower,,0,0.00012420117855072021,1,0.00012420117855072021,0.001590382307767868,1,0.001590382307767868,0.0009738299995660782,1,0.0009738299995660782,0.0003125816583633423,1,0.0003125816583633423,0.019153565168380737,1,0.019153565168380737,0.019153565168380737,pypower,True
,python,,case793_goc,pglib_opf_case793_goc,fp64,,0.021887097507715225,5.425149218751812e-10,pypower,4,pypower,,operators,1.2032687664031982e-05,1,1.2032687664031982e-05,0.002751505933701992,4,0.011006023734807968,4.836507141590118e-05,5,0.00024182535707950592,0.0018742168322205544,4,0.007496867328882217,5.1946379244327545e-05,4,0.00020778551697731018,,pypower,,1,0.00012541934847831726,1,0.00012541934847831726,0.0015945136547088623,1,0.0015945136547088623,0.0009768418967723846,1,0.0009768418967723846,0.0003036782145500183,1,0.0003036782145500183,0.01903444342315197,1,0.01903444342315197,0.01903444342315197,pypower,True
,python,,case793_goc,pglib_opf_case793_goc,fp64,,0.02223001979291439,5.425149218751812e-10,pypower,4,pypower,,operators,1.2138858437538147e-05,1,1.2138858437538147e-05,0.0028070425614714622,4,0.011228170245885849,4.838444292545319e-05,5,0.00024192221462726593,0.0019045304507017136,4,0.007618121802806854,5.1977112889289856e-05,4,0.00020790845155715942,,pypower,,2,0.00012636929750442505,1,0.00012636929750442505,0.0015807431191205978,1,0.0015807431191205978,0.000977352261543274,1,0.000977352261543274,0.00030091963708400726,1,0.00030091963708400726,0.01937769539654255,1,0.01937769539654255,0.01937769539654255,pypower,True
,python,,case793_goc,pglib_opf_case793_goc,fp64,,0.021863747388124466,5.425149218751812e-10,pypower,4,pypower,,operators,1.2230128049850464e-05,1,1.2230128049850464e-05,0.0027538929134607315,4,0.011015571653842926,4.8141926527023315e-05,5,0.00024070963263511658,0.0018663625232875347,4,0.007465450093150139,5.208328366279602e-05,4,0.00020833313465118408,,pypower,,3,0.00013583898544311523,1,0.00013583898544311523,0.0015727747231721878,1,0.0015727747231721878,0.0009702853858470917,1,0.0009702853858470917,0.0003035087138414383,1,0.0003035087138414383,0.01901371404528618,1,0.01901371404528618,0.01901371404528618,pypower,True
,python,,case793_goc,pglib_opf_case793_goc,fp64,,0.02184801921248436,5.425149218751812e-10,pypower,4,pypower,,operators,1.1898577213287354e-05,1,1.1898577213287354e-05,0.0027496423572301865,4,0.010998569428920746,4.798583686351776e-05,5,0.0002399291843175888,0.001867450773715973,4,0.007469803094863892,5.2045099437236786e-05,4,0.00020818039774894714,,pypower,,4,0.0001328587532043457,1,0.0001328587532043457,0.0015733633190393448,1,0.0015733633190393448,0.0009744726121425629,1,0.0009744726121425629,0.00030304864048957825,1,0.00030304864048957825,0.01900123618543148,1,0.01900123618543148,0.01900123618543148,pypower,True
,python,,case793_goc,pglib_opf_case793_goc,fp64,,0.021880337968468666,5.425149218751812e-10,pypower,4,pypower,,operators,1.2239441275596619e-05,1,1.2239441275596619e-05,0.002750162500888109,4,0.011000650003552437,4.820860922336578e-05,5,0.00024104304611682892,0.0018698093481361866,4,0.007479237392544746,5.290750414133072e-05,4,0.00021163001656532288,,pypower,,5,0.00013782083988189697,1,0.00013782083988189697,0.0015943124890327454,1,0.0015943124890327454,0.0009726919233798981,1,0.0009726919233798981,0.0003034006804227829,1,0.0003034006804227829,0.019014013931155205,1,0.019014013931155205,0.019014013931155205,pypower,True
,python,,case793_goc,pglib_opf_case793_goc,fp64,,0.021992599591612816,5.425149218751812e-10,pypower,4,pypower,,operators,1.1740252375602722e-05,1,1.1740252375602722e-05,0.0027639581821858883,4,0.011055832728743553,5.180984735488892e-05,5,0.0002590492367744446,0.0018776333890855312,4,0.007510533556342125,5.182018503546715e-05,4,0.0002072807401418686,,pypower,,6,0.00013579986989498138,1,0.00013579986989498138,0.0016004852950572968,1,0.0016004852950572968,0.0009793005883693695,1,0.0009793005883693695,0.0003025885671377182,1,0.0003025885671377182,0.019114486873149872,1,0.019114486873149872,0.019114486873149872,pypower,True
,python,,case793_goc,pglib_opf_case793_goc,fp64,,0.021966520696878433,5.425149218751812e-10,pypower,4,pypower,,operators,1.1879950761795044e-05,1,1.1879950761795044e-05,0.002776544541120529,4,0.011106178164482117,4.8480182886123655e-05,5,0.00024240091443061829,0.0018631340935826302,4,0.007452536374330521,5.1691196858882904e-05,4,0.00020676478743553162,,pypower,,7,0.00012817047536373138,1,0.00012817047536373138,0.0016026422381401062,1,0.0016026422381401062,0.0009703096002340317,1,0.0009703096002340317,0.0003011692315340042,1,0.0003011692315340042,0.01909034512937069,1,0.01909034512937069,0.01909034512937069,pypower,True
,python,,case793_goc,pglib_opf_case793_goc,fp64,,0.021911609917879105,5.425149218751812e-10,pypower,4,pypower,,operators,1.1978670954704285e-05,1,1.1978670954704285e-05,0.0027608880773186684,4,0.011043552309274673,4.884712398052215e-05,5,0.0002442356199026108,0.0018657306209206581,4,0.0074629224836826324,5.195755511522293e-05,4,0.00020783022046089172,,pypower,,8,0.00012447871267795563,1,0.00012447871267795563,0.001597043126821518,1,0.001597043126821518,0.0009734127670526505,1,0.0009734127670526505,0.00030489079654216766,1,0.00030489079654216766,0.01904013380408287,1,0.01904013380408287,0.01904013380408287,pypower,True
,python,,case793_goc,pglib_opf_case793_goc,fp64,,0.021887440234422684,5.425149218751812e-10,pypower,4,pypower,,operators,1.1960044503211975e-05,1,1.1960044503211975e-05,0.0027535795234143734,4,0.011014318093657494,4.9052760004997253e-05,5,0.00024526380002498627,0.0018693464808166027,4,0.007477385923266411,5.1948241889476776e-05,4,0.0002077929675579071,,pypower,,9,0.00012611225247383118,1,0.00012611225247383118,0.0015977825969457626,1,0.0015977825969457626,0.0009759031236171722,1,0.0009759031236171722,0.0003031790256500244,1,0.0003031790256500244,0.019027255475521088,1,0.019027255475521088,0.019027255475521088,pypower,True
